Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,beta_0,beta_p,beta_theta1
57,20,1,3,0.3655317875044025,0.47631628383130986,0.46698954918580254,0.442033818841117,0.34984828131575757,0.2020257952813984,0.5183394049666968,0.24628214504978818,0.4441446792714754,0.25925176014635243,0.5757482117028032,0.12006235647478014,0.18284070041749467,0.5208479903153561,0.4025678246604885,0.3082352036795284,0.2640507557985523,0.09235023238106088,0.14761938317328485,0.0532397323238119,0.9526315789473684,1.0,0.9052631578947369,0.8578947368421053,0.7631578947368421,0.5736842105263158,0.8105263157894737,0.5263157894736842,0.6684210526315789,0.43157894736842106,0.7157894736842105,0.24210526315789474,0.2894736842105263,0.6210526315789474,0.4789473684210527,0.38421052631578945,0.33684210526315794,0.1473684210526316,0.19473684210526315,0.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.6393985198790281,-4.440182370596086,1.1614262954767678
58,20,1,3,0.3912413452211605,0.43548218582625764,0.46911786325096505,0.35379321773313105,0.5298464838065873,0.24596265761226,0.5213564558447468,0.15394732360520003,0.35954857730049405,0.23087808777918228,0.4542208010105739,0.33921689571364566,0.14366454740225637,0.24442133238133626,0.1984583374282369,0.6002031835948908,0.0544295013673145,0.16073671997571246,0.0549313211557285,0.15752953775795087,1.0,0.9526315789473684,0.9052631578947369,0.7631578947368421,0.8578947368421053,0.5736842105263158,0.8105263157894737,0.43157894736842106,0.6210526315789474,0.4789473684210527,0.6684210526315789,0.5263157894736842,0.2894736842105263,0.38421052631578945,0.33684210526315794,0.7157894736842105,0.1473684210526316,0.24210526315789474,0.1,0.19473684210526315,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5786580219801387,-4.953757887597343,1.5491801246908674
59,20,1,3,0.41390250423032426,0.1944363785829979,0.5349272312219526,0.4133353946053169,0.4269542058747281,0.29155771332307956,0.20342304806736888,0.16690696354288226,0.6177138172093118,0.20401822839206152,0.15596528332638482,0.4021721485188873,0.12739353432976114,0.19673734376686813,0.6249360988281172,0.12531602856991028,0.11129708607852672,0.03763738030668928,0.36961099370725725,0.10667923093235018,0.9526315789473684,0.7157894736842105,1.0,0.8578947368421053,0.8105263157894737,0.6684210526315789,0.5736842105263158,0.5263157894736842,0.9052631578947369,0.4789473684210527,0.38421052631578945,0.6210526315789474,0.2894736842105263,0.33684210526315794,0.7631578947368421,0.24210526315789474,0.19473684210526315,0.1,0.43157894736842106,0.1473684210526316,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5242703987137716,-4.479419551818715,1.4792912666851552
60,20,1,3,0.36090482238359944,0.2953975800620458,0.6429294783598533,0.10017116037169321,0.3551318899676999,0.5709734893475382,0.7334734149808023,0.6518958521222488,0.5421698946097956,0.35901374936096614,0.08585964872183482,0.2935270779604905,0.4510077871980882,0.18736455199045243,0.5822811530062791,0.2593152054524696,0.42715141246282573,0.05111499216169102,0.14640263913460297,0.11279901041566572,0.9052631578947369,0.7631578947368421,1.0,0.38421052631578945,0.6210526315789474,0.8105263157894737,0.9526315789473684,0.8578947368421053,0.7157894736842105,0.5263157894736842,0.24210526315789474,0.43157894736842106,0.5736842105263158,0.2894736842105263,0.6684210526315789,0.33684210526315794,0.4789473684210527,0.1,0.19473684210526315,0.1473684210526316,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5704402296673495,-4.792788431218639,2.026501030108379
61,20,1,3,0.26736523521238936,0.21878613545459302,0.36361043633322016,0.521404805782915,0.4653363183664292,0.5280652941187521,0.6342224821304028,0.20213487831233057,0.4706684844735072,0.1496199358273454,0.42283874543816974,0.14105070239454362,0.2054790669097818,0.07285372319686405,0.5075025195008789,0.32905230678742114,0.3813477982415688,0.0645113496784868,0.05241129889370827,0.20163885483643612,0.7631578947368421,0.6684210526315789,0.8105263157894737,0.9526315789473684,0.8578947368421053,0.9052631578947369,1.0,0.5263157894736842,0.7157894736842105,0.38421052631578945,0.5736842105263158,0.2894736842105263,0.33684210526315794,0.19473684210526315,0.6210526315789474,0.43157894736842106,0.4789473684210527,0.1473684210526316,0.1,0.24210526315789474,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.34427823512522604,-4.505191205993213,1.1459258999021198
62,20,1,3,0.4357305929209994,0.2797340251080866,0.7144760957229376,0.2562369839709045,0.4034407336799242,0.6892181516664505,0.5202969175141038,0.3123817517135178,0.40814060350635656,0.12988373718472115,0.19365818759714665,0.769471247660313,0.11535905184238579,0.7331235282989773,0.2734055800855112,0.6201174737345634,0.0996938453114735,0.05650459938552445,0.381317732059551,0.07017743583937915,0.8105263157894737,0.6210526315789474,1.0,0.5263157894736842,0.6684210526315789,0.9526315789473684,0.7631578947368421,0.4789473684210527,0.5736842105263158,0.2894736842105263,0.33684210526315794,0.9052631578947369,0.24210526315789474,0.8578947368421053,0.38421052631578945,0.7157894736842105,0.19473684210526315,0.1473684210526316,0.43157894736842106,0.1,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.4802160231811948,-4.670422761880356,1.9607834662258978
63,20,1,3,0.267442290076481,0.21628460351187495,0.3631411950151727,0.3146776160494145,0.3836132546355221,0.47317645140572834,0.2380758304831725,0.297263979019915,0.25914850001052,0.17182574405998463,0.702348757547822,0.07836557396301563,0.47303507471241074,0.07236680608538956,0.05580646523147281,0.22096787764815462,0.3686661120098488,0.06654388279314367,0.3065138530248118,0.029924494687641634,1.0,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.7631578947368421,0.8105263157894737,0.5736842105263158,0.6210526315789474,0.5263157894736842,0.43157894736842106,0.9526315789473684,0.2894736842105263,0.6684210526315789,0.24210526315789474,0.19473684210526315,0.33684210526315794,0.4789473684210527,0.1473684210526316,0.38421052631578945,0.1,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.56152518401292,-4.782475768049642,1.470410177187213
64,20,1,3,0.2093799463697581,0.36726556671165966,0.3631736102029221,0.33380832575674,0.1649090594074878,0.22901586782624633,0.563293751181497,0.31788189561749164,0.1369208057448621,0.18249447827305054,0.7084536709691996,0.13973745001053525,0.2387645011765337,0.4249593141729682,0.04872886919930633,0.2983981317472112,0.16989752902188765,0.2303172509255898,0.11222373511219975,0.07249902062098425,0.7631578947368421,0.9052631578947369,0.8578947368421053,0.8105263157894737,0.6210526315789474,0.6684210526315789,1.0,0.7157894736842105,0.5263157894736842,0.4789473684210527,0.9526315789473684,0.33684210526315794,0.43157894736842106,0.5736842105263158,0.19473684210526315,0.38421052631578945,0.24210526315789474,0.2894736842105263,0.1473684210526316,0.1,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.28437008868766994,-4.165096156253673,0.9993649900786568
65,20,1,3,0.3441840002430926,0.39136792499211887,0.43004496262983993,0.29955508877321246,0.5134159538286929,0.4395673024901923,0.20349360505917427,0.7265087523955918,0.7414026985710621,0.12729273839623595,0.8389164465522988,0.47318084171108243,0.18901833480810323,0.2576280498859126,0.13798388897433372,0.026074460030102303,0.07926436381209458,0.41349750680658987,0.47289717281471894,0.1477425695193655,0.8578947368421053,0.8105263157894737,0.7157894736842105,0.5736842105263158,0.7631578947368421,0.6684210526315789,0.43157894736842106,0.9526315789473684,0.9052631578947369,0.2894736842105263,1.0,0.6210526315789474,0.33684210526315794,0.38421052631578945,0.24210526315789474,0.1,0.1473684210526316,0.4789473684210527,0.5263157894736842,0.19473684210526315,1.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.7283221971922405,-5.085544177660384,1.2737213062301942
66,20,1,3,0.2801788901881427,0.3573355045077388,0.3044644147870664,0.24475501165512192,0.455236528743533,0.18441022069324564,0.3271351025358665,0.7517659065476568,0.30503788154984085,0.09024686591687356,0.07402976868108893,0.5184241152695409,0.3009562093153965,0.21041673956107737,0.26304418019194814,0.8045644708850757,0.7619334167501575,0.08273162246723291,0.06810400334167367,0.17141958507882657,0.9526315789473684,0.8105263157894737,0.7157894736842105,0.5736842105263158,0.7631578947368421,0.4789473684210527,0.6210526315789474,1.0,0.5263157894736842,0.2894736842105263,0.24210526315789474,0.6684210526315789,0.43157894736842106,0.33684210526315794,0.38421052631578945,0.9052631578947369,0.8578947368421053,0.1473684210526316,0.1,0.19473684210526315,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.3599082210073997,-4.34217290138569,1.3317166988842404
67,20,1,3,0.4864265367232471,0.44618696072291175,0.37838742228375977,0.258668220341062,0.6568745457235072,0.19498021353058426,0.5788119073093791,0.09764425365753346,0.15948212432718809,0.3029748651440125,0.4209261907127431,0.8111986700297447,0.05348892079135892,0.5903682839400062,0.5458983675562594,0.13774174011457288,0.031815382603383874,0.08026850474960098,0.38148169555304823,0.34047228335373364,0.9052631578947369,0.8578947368421053,0.7631578947368421,0.6210526315789474,1.0,0.5263157894736842,0.8105263157894737,0.2894736842105263,0.33684210526315794,0.4789473684210527,0.5736842105263158,0.9526315789473684,0.19473684210526315,0.7157894736842105,0.6684210526315789,0.24210526315789474,0.1,0.1473684210526316,0.43157894736842106,0.38421052631578945,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.47182826463376415,-4.527338645641495,1.6995563404635523
68,20,1,3,0.4563320576304177,0.38290641153670807,0.584892623645634,0.5294630921758429,0.10599927901135897,0.263565448126599,0.3189058364675738,0.08710560326936084,0.7014741023638031,0.5151596160792666,0.44845233382656485,0.3166626681369173,0.5345950525326096,0.11942161796336662,0.07789734152644674,0.6756356160655551,0.35335963140879,0.07333703071923121,0.23759316793925217,0.04974751295416372,0.9526315789473684,0.8105263157894737,1.0,0.8578947368421053,0.38421052631578945,0.5263157894736842,0.5736842105263158,0.33684210526315794,0.9052631578947369,0.7157894736842105,0.6210526315789474,0.4789473684210527,0.6684210526315789,0.24210526315789474,0.19473684210526315,0.7631578947368421,0.43157894736842106,0.1473684210526316,0.2894736842105263,0.1,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.607422408262,-4.843287556135291,1.8474777643241318
69,20,1,3,0.27676241581021577,0.26824793118216406,0.29799502764735986,0.3790227052462242,0.4627622967091632,0.5211749672875181,0.25405232930968,0.4494869631489568,0.42181300256174775,0.5337669439765654,0.3521532430010182,0.12189710894528225,0.2350374455265923,0.2955584097118542,0.44753182058279906,0.07995429797963616,0.259064952088587,0.19346105790304835,0.0587326663486351,0.12934054635449008,1.0,0.9526315789473684,0.9052631578947369,0.8105263157894737,0.8578947368421053,0.7631578947368421,0.4789473684210527,0.6684210526315789,0.6210526315789474,0.7157894736842105,0.5263157894736842,0.2894736842105263,0.38421052631578945,0.43157894736842106,0.5736842105263158,0.19473684210526315,0.33684210526315794,0.24210526315789474,0.1,0.1473684210526316,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5553846382746274,-4.355964929235393,1.5811742070980956
70,20,1,3,0.21935359474990462,0.1815329660755084,0.30202171739884454,0.48994420176302617,0.6592472572377471,0.20965666032987862,0.6056909477988527,0.32244180303399145,0.2766152674900431,0.7262613752691983,0.6434708581636331,0.23584149959304418,0.05685032043407337,0.34124253949871947,0.11359249095117877,0.3046030262395148,0.21253440888278674,0.0791058509841672,0.03983471195824339,0.2963705051963782,0.7157894736842105,0.6684210526315789,0.7631578947368421,0.8578947368421053,1.0,0.5263157894736842,0.9052631578947369,0.6210526315789474,0.5736842105263158,0.9526315789473684,0.8105263157894737,0.38421052631578945,0.19473684210526315,0.4789473684210527,0.24210526315789474,0.43157894736842106,0.2894736842105263,0.1473684210526316,0.1,0.33684210526315794,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5167175600531706,-5.047985232861082,1.7041556241190627
71,20,1,3,0.3986233444328483,0.2573075017148093,0.4770034308494365,0.3675172173491109,0.20154037678577436,0.341159359263957,0.48927749272311,0.07930531241439226,0.22773103923065857,0.19868625944866242,0.7717095236896893,0.5148302743473137,0.19946814716054723,0.6931736971890713,0.4089711369848046,0.13948684835091318,0.3810192362170864,0.09723138659910834,0.08999810060479974,0.06389929743639078,1.0,0.8578947368421053,0.9052631578947369,0.7631578947368421,0.5736842105263158,0.6210526315789474,0.7157894736842105,0.2894736842105263,0.43157894736842106,0.38421052631578945,0.9526315789473684,0.6684210526315789,0.33684210526315794,0.8105263157894737,0.5263157894736842,0.24210526315789474,0.4789473684210527,0.19473684210526315,0.1473684210526316,0.1,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.3806367818375379,-4.379658689409934,1.4930548967791073
72,20,1,3,0.42143546468941806,0.33412417599911404,0.41711522560939635,0.5259891459878354,0.40367437406926326,0.3932668068317445,0.2832037862513368,0.4320355823910088,0.3410480300630254,0.2932919621064569,0.0689983819959106,0.8325980503394171,0.2210775154331747,0.044258465473447306,0.5248271171553922,0.2970295334380683,0.11241667878836224,0.35256198702267794,0.2442452355896251,0.057460313250499474,0.9526315789473684,0.8578947368421053,0.8105263157894737,0.9052631578947369,0.7631578947368421,0.7157894736842105,0.5263157894736842,0.6684210526315789,0.5736842105263158,0.4789473684210527,0.24210526315789474,1.0,0.33684210526315794,0.1473684210526316,0.6210526315789474,0.38421052631578945,0.19473684210526315,0.43157894736842106,0.2894736842105263,0.1,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.635615512431165,-4.634078042158985,1.4710377190830035
73,20,1,3,0.44119887537152047,0.4796451443475548,0.36466759838959617,0.28161381196035995,0.26699070333868424,0.22143200772879112,0.590068665538285,0.24981114588673586,0.08050480297474971,0.8022818411344728,0.38149957581411426,0.08414628313328962,0.6620912127091065,0.5734222724110395,0.2209315695483322,0.3332884766803045,0.11925322608958369,0.07259754458722206,0.31671192415685834,0.03565871325041124,0.9526315789473684,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.6210526315789474,0.5263157894736842,0.8578947368421053,0.4789473684210527,0.2894736842105263,1.0,0.5736842105263158,0.24210526315789474,0.8105263157894737,0.7157894736842105,0.33684210526315794,0.43157894736842106,0.19473684210526315,0.1473684210526316,0.38421052631578945,0.1,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.6647373020396021,-4.61074535753353,1.2156212603633387
74,20,1,3,0.2752097282012801,0.18509166007257605,0.5143652723273879,0.3813555082589037,0.5277977040942001,0.15443039964603997,0.7237010143817968,0.29964064972475607,0.37723822462393464,0.26554063624418317,0.09063029005661818,0.19351991714285754,0.3458878099426358,0.17354829057132606,0.5677636912774019,0.8995172897036696,0.0950782954205419,0.6850141451165378,0.1326293674758693,0.08698811815481128,0.9052631578947369,0.6210526315789474,0.8578947368421053,0.7157894736842105,0.8105263157894737,0.38421052631578945,0.9526315789473684,0.5263157894736842,0.5736842105263158,0.43157894736842106,0.24210526315789474,0.33684210526315794,0.4789473684210527,0.2894736842105263,0.6684210526315789,1.0,0.19473684210526315,0.7631578947368421,0.1473684210526316,0.1,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.48036820963489807,-4.794490472072303,1.4994374362903746
75,20,1,3,0.2560902116443059,0.3397441360290673,0.3315701745203149,0.17377561335880787,0.3256605706444861,0.38610785982970347,0.33333745516836044,0.2929345031922668,0.14792391856928333,0.5463764074082665,0.18598530498063814,0.1345770670396742,0.36639677003197,0.061824823390720124,0.26880925402932315,0.07483797229561229,0.03320140709548017,0.2236004711677408,0.18068628661203887,0.515513868123201,1.0,0.9526315789473684,0.9052631578947369,0.6210526315789474,0.7631578947368421,0.8105263157894737,0.7157894736842105,0.6684210526315789,0.4789473684210527,0.8578947368421053,0.43157894736842106,0.33684210526315794,0.5263157894736842,0.19473684210526315,0.38421052631578945,0.1473684210526316,0.1,0.2894736842105263,0.24210526315789474,0.5736842105263158,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.29506146575626024,-4.009401830307593,1.1873217282422688
76,20,1,3,0.3550210367668444,0.34247080159163734,0.1776510100358028,0.46508056127289615,0.39002276962081606,0.15565366071585535,0.6610453876726968,0.377115756629653,0.1791259064132063,0.2712893200240608,0.535215674335988,0.23067043156010364,0.261504307501627,0.16998794589975816,0.053814606685042676,0.2552669418574252,0.5402672485101152,0.1665796215413987,0.15506858410506624,0.08330760921498996,0.9052631578947369,0.8578947368421053,0.6684210526315789,0.9526315789473684,0.8105263157894737,0.5736842105263158,1.0,0.7157894736842105,0.4789473684210527,0.5263157894736842,0.7631578947368421,0.43157894736842106,0.38421052631578945,0.2894736842105263,0.1473684210526316,0.33684210526315794,0.6210526315789474,0.24210526315789474,0.19473684210526315,0.1,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.6578508877447377,-4.683337460809437,1.6506708926954121
77,20,1,3,0.25148223022640603,0.20899543976712287,0.38528777945149045,0.5865136992396374,0.3072019714936435,0.2601027196096919,0.6110246102312402,0.6618390475278385,0.15215342697737727,0.44209519882162107,0.12035956738777243,0.11262538938244518,0.12293313022337553,0.5688820176765199,0.10510286644428961,0.41692171037002745,0.46486197633353366,0.3315123832357039,0.05168571960426785,0.1324863644434042,0.8578947368421053,0.7631578947368421,0.8105263157894737,1.0,0.6210526315789474,0.5736842105263158,0.9052631578947369,0.9526315789473684,0.43157894736842106,0.7157894736842105,0.33684210526315794,0.2894736842105263,0.24210526315789474,0.6684210526315789,0.19473684210526315,0.4789473684210527,0.5263157894736842,0.38421052631578945,0.1,0.1473684210526316,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.6128756760528877,-5.450639219354648,2.0701478243528633
78,20,1,3,0.25544783988956676,0.19836071595476068,0.5910066367141277,0.46919915270811857,0.5166382028479427,0.26460552337710913,0.20636167081022838,0.4739794914450707,0.3514407648721518,0.45660436883482,0.6503380706095676,0.23876052622952093,0.05297019800445177,0.10743988171303409,0.631450777510483,0.2410569931872432,0.20029297504268634,0.40772402150422615,0.09570363496738479,0.07971915844522592,0.9526315789473684,0.7157894736842105,1.0,0.8578947368421053,0.9052631578947369,0.5736842105263158,0.43157894736842106,0.6684210526315789,0.5263157894736842,0.6210526315789474,0.8105263157894737,0.38421052631578945,0.19473684210526315,0.24210526315789474,0.7631578947368421,0.33684210526315794,0.2894736842105263,0.4789473684210527,0.1473684210526316,0.1,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5025241900586218,-4.244426636332195,1.3399733616465856
79,20,1,3,0.39545895747148563,0.16208010971847586,0.14386386739266477,0.26882582117086523,0.5452148284656163,0.7028777709478041,0.5227299564223017,0.12475021512106221,0.3185678459158427,0.5891121916250909,0.32116948266342515,0.05762426018539879,0.6100665588061909,0.8474565417326254,0.3278262774025945,0.18441148817218983,0.05037616343980076,0.33693507031797193,0.2562085351215591,0.1294834622744036,0.9052631578947369,0.6210526315789474,0.5736842105263158,0.6684210526315789,0.8578947368421053,1.0,0.8105263157894737,0.33684210526315794,0.5263157894736842,0.7631578947368421,0.4789473684210527,0.19473684210526315,0.7157894736842105,0.9526315789473684,0.43157894736842106,0.24210526315789474,0.1,0.38421052631578945,0.2894736842105263,0.1473684210526316,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.46139847830381825,-5.028801263821697,1.8994446695274692
80,20,1,3,0.4025828187638629,0.3892997304279795,0.3979141212307445,0.3755132305258807,0.2460449752564664,0.5067920111716923,0.6975478368810244,0.19000716396566292,0.07445715438330808,0.270773343815097,0.3946266028681637,0.5446245578888583,0.5967200898006275,0.13468957386862349,0.24352359904769966,0.3043416175503086,0.02528100566327235,0.1235817079835242,0.5105459242094778,0.12232035496293374,1.0,0.9052631578947369,0.8105263157894737,0.7631578947368421,0.6210526315789474,0.8578947368421053,0.9526315789473684,0.43157894736842106,0.2894736842105263,0.4789473684210527,0.5263157894736842,0.6684210526315789,0.7157894736842105,0.24210526315789474,0.33684210526315794,0.38421052631578945,0.1,0.19473684210526315,0.5736842105263158,0.1473684210526316,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.4909399217261595,-4.0049376561808785,1.1229919564884339
81,20,1,3,0.4087816917778868,0.381411537543347,0.5111326827746369,0.35076772737783773,0.13705519220583784,0.6854180851492176,0.3103650953820458,0.5241075104905896,0.36654605644424315,0.32131365649127386,0.6654594811860227,0.2540460436646562,0.6459331711299422,0.08776524915349346,0.04166053038764467,0.18973736513905579,0.5351720904076146,0.2568966246950428,0.16543632788110155,0.0749844726644051,1.0,0.9052631578947369,0.8578947368421053,0.6684210526315789,0.43157894736842106,0.9526315789473684,0.5736842105263158,0.7157894736842105,0.5263157894736842,0.4789473684210527,0.8105263157894737,0.38421052631578945,0.7631578947368421,0.19473684210526315,0.1473684210526316,0.2894736842105263,0.6210526315789474,0.33684210526315794,0.24210526315789474,0.1,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.4033709457328116,-3.6746673942868893,1.3246355965239016
82,20,1,3,0.2881425603369887,0.1687956516032068,0.25203720209252933,0.4155764336532199,0.46758623410100253,0.12550809859318895,0.7331435456103245,0.41215870673845045,0.24603952455056907,0.6056949197089846,0.10941666558688848,0.41934638612021813,0.722586505729225,0.4867623625611331,0.11838794375548048,0.21474313933642541,0.325663661839675,0.2874825466178186,0.10907697195320994,0.07657462343826452,1.0,0.6684210526315789,0.7157894736842105,0.8578947368421053,0.9052631578947369,0.4789473684210527,0.9526315789473684,0.6210526315789474,0.43157894736842106,0.7631578947368421,0.24210526315789474,0.5263157894736842,0.8105263157894737,0.5736842105263158,0.19473684210526315,0.2894736842105263,0.38421052631578945,0.33684210526315794,0.1473684210526316,0.1,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.6169045403249467,-4.98880188702987,1.7527214866707683
83,20,1,3,0.27955357565888317,0.2162755777521962,0.19916870828567618,0.45259021871169347,0.6165407277333819,0.5437004880181194,0.49327882557461455,0.3177869505158134,0.17708001134716714,0.44677740794400667,0.8537227640911875,0.21311225995586922,0.18283161054951072,0.06375769337809441,0.5080140513247692,0.37065666330492575,0.4207801661649077,0.15042127794032062,0.20784898606853627,0.07517070577196462,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.8105263157894737,0.9526315789473684,0.8578947368421053,0.7157894736842105,0.5263157894736842,0.38421052631578945,0.6210526315789474,1.0,0.33684210526315794,0.2894736842105263,0.1473684210526316,0.5736842105263158,0.43157894736842106,0.4789473684210527,0.19473684210526315,0.24210526315789474,0.1,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.6816110113018583,-4.703033911797475,1.540519132335664
84,20,1,3,0.26424175970668806,0.2973974169924041,0.570773263495411,0.20460346131345208,0.34947787041591016,0.23053598775978723,0.15296257065778407,0.09732979711841602,0.5854920278415892,0.31258396760621976,0.7456657200506457,0.7985632593809627,0.06915529889179234,0.13925733244310395,0.5748027411311006,0.1962769904616583,0.2933714663781637,0.555494664517956,0.09983403886495917,0.06740712220796592,0.8578947368421053,0.8105263157894737,1.0,0.5736842105263158,0.7157894736842105,0.5263157894736842,0.43157894736842106,0.33684210526315794,0.7631578947368421,0.4789473684210527,0.9052631578947369,0.9526315789473684,0.19473684210526315,0.24210526315789474,0.6684210526315789,0.2894736842105263,0.38421052631578945,0.6210526315789474,0.1473684210526316,0.1,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.6301149682865871,-4.742677728698255,1.5736804749776945
85,20,1,3,0.5208143430267119,0.43567523480532666,0.32302897618583387,0.5795155907927637,0.2019536463720354,0.17031007489161948,0.6486177232292513,0.4240009136025079,0.5865372419050459,0.1155676505213295,0.06963441868030382,0.16706588375259207,0.5178787544809763,0.23656026386471848,0.6804649707023551,0.4731295386083645,0.05251656606281234,0.030858620871232215,0.4117187812358773,0.1299824597080161,1.0,0.8578947368421053,0.7157894736842105,0.9526315789473684,0.5263157894736842,0.43157894736842106,0.9052631578947369,0.6210526315789474,0.7631578947368421,0.2894736842105263,0.24210526315789474,0.33684210526315794,0.6684210526315789,0.38421052631578945,0.8105263157894737,0.5736842105263158,0.1473684210526316,0.1,0.4789473684210527,0.19473684210526315,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.22566986957041824,-4.092016138625279,1.470439402742757
