Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,p.P1,p.P2,p.P3,p.P4,p.P5,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,a.P1,a.P2,a.P3,a.P4,a.P5,b.1,b.2,b.3,b.4,b.5,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
83,5,5,3,0.21473561195939905,0.1639050394978,0.6968353468656304,0.14832250921084056,0.08975864592182656,0.775,0.55,1.0,0.325,0.1,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.25915010596579496,0.24790935046929014,0.21664059727182525,0.21500971429946442,0.2534487732017915,4.341484112414604,3.5993856060678193,4.489688801478089,2.273010228314661,3.212867654899468,1.9329870027661626,1.9329870027661626,1.9329870027661626,1.9329870027661626,1.9329870027661626,1.9329870027661626,1,1,1,1,1,1
84,5,5,3,0.16245319818250725,0.6170013153703033,0.5644516081082691,0.2893057166728949,0.06593916505996207,0.55,1.0,0.775,0.325,0.1,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.33840230918840497,0.45050218277198456,0.4790549505703819,0.3901236951154017,0.44868763662823596,3.2095384894326853,3.96219579480583,3.5882118072662315,3.5492627554173404,3.721315202389521,1.2103845886793534,1.2103845886793534,1.2103845886793534,1.2103845886793534,1.2103845886793534,1.2103845886793534,1,1,1,1,1,1
85,5,5,3,0.4195183396189015,0.316781639370758,0.14018399281717542,0.16073873756498155,0.07007559374371562,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.39115606725465124,0.34462017765427255,0.49598182543142244,0.2384644093405838,0.2881433237540678,4.570518908742868,2.983245826327145,3.4445320097328476,4.074555819587233,3.049395230378506,1.7994661848597624,1.7994661848597624,1.7994661848597624,1.7994661848597624,1.7994661848597624,1.7994661848597624,1,1,1,1,1,1
86,5,5,3,0.3289196228613244,0.5872537759086063,0.318860191130853,0.027544290122612114,0.25526101657468,0.775,1.0,0.55,0.1,0.325,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.33681618892239706,0.3923772577578801,0.41504226120603815,0.25783771331918054,0.3648411566037058,4.197079218313472,2.627996316343915,2.4024793126121877,3.809135884812385,3.0360957014532355,1.3819169194697374,1.3819169194697374,1.3819169194697374,1.3819169194697374,1.3819169194697374,1.3819169194697374,1,1,1,1,1,1
87,5,5,3,0.4116769220336546,0.16212196573358595,0.45512509671700085,0.2530838493735464,0.04577385760538612,1.0,0.55,0.775,0.325,0.1,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.3180050719954966,0.24481310604560236,0.35330737379771937,0.4638870481345463,0.20812824947177913,4.347931847963245,3.693816985203925,4.4244127612519435,2.6941045763651212,3.2922667731015807,1.9173280402572717,1.9173280402572717,1.9173280402572717,1.9173280402572717,1.9173280402572717,1.9173280402572717,1,1,1,1,1,1
88,5,5,3,0.7127986456280655,0.33976871288435384,0.15228967530747373,0.6492630521340709,0.07582240409254654,1.0,0.55,0.325,0.775,0.1,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.4162319621692291,0.21908851685414293,0.4933247831059006,0.3058523244930595,0.3465408467306891,4.999943773488491,2.2347186961954266,4.664748403552264,3.7733817308419226,4.524451515624791,1.0393270645385064,1.0393270645385064,1.0393270645385064,1.0393270645385064,1.0393270645385064,1.0393270645385064,1,1,1,1,1,1
89,5,5,3,0.26418116935033387,0.11360560916894841,0.35937419037471197,0.6837033938257463,0.08737166719996509,1.0,0.325,0.55,0.775,0.1,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.25811477934627086,0.4761773213292535,0.39467005848129655,0.38278363442069274,0.48012376149053826,2.7539769327081065,2.6353976015296054,2.118304519518233,2.353067742332313,2.7224138419683683,1.3014029419043425,1.3014029419043425,1.3014029419043425,1.3014029419043425,1.3014029419043425,1.3014029419043425,1,1,1,1,1,1
90,5,5,3,0.27443101833419803,0.29163840083130105,0.1625618300841985,0.45778039138974086,0.04129062395405464,1.0,0.775,0.325,0.55,0.1,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.2194055715831919,0.3185010537689521,0.27424445983769663,0.2149914644758688,0.435029647469682,4.951169225560002,2.6832236194671935,4.488930653561974,4.4021084132558865,3.5202237413799824,1.4874986870200657,1.4874986870200657,1.4874986870200657,1.4874986870200657,1.4874986870200657,1.4874986870200657,1,1,1,1,1,1
91,5,5,3,0.3249426452495596,0.2648572695576683,0.16155255332230065,0.3877862939190831,0.08909183009332636,1.0,0.775,0.325,0.55,0.1,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.43741642463234337,0.272598104034584,0.31922613908916797,0.4300724792542291,0.338820158530695,2.2666466983135147,3.123423140957973,3.3806537144274342,3.755146759912141,4.77849691767696,1.6810991116375984,1.6810991116375984,1.6810991116375984,1.6810991116375984,1.6810991116375984,1.6810991116375984,1,1,1,1,1,1
92,5,5,3,0.5407879605599694,0.3232504961303681,0.341447499155216,0.21084939044606657,0.08943324329461971,1.0,0.775,0.55,0.325,0.1,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.39743813006143175,0.3332579181538843,0.3530246415957048,0.2574796646899845,0.2694210603942021,4.650150902842418,4.191404532487098,2.2753671434833227,2.663573156076108,2.7955739022773707,1.2322149443800043,1.2322149443800043,1.2322149443800043,1.2322149443800043,1.2322149443800043,1.2322149443800043,1,1,1,1,1,1
93,5,5,3,0.5536128551432669,0.511838402780805,0.13852867659364843,0.46121524909280043,0.0744511904751843,1.0,0.775,0.325,0.55,0.1,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.2721119325130372,0.2534977063550218,0.31778372158841384,0.40332514879539777,0.3959158669196464,4.019188149960362,3.2625636521630876,3.0598119771338004,4.504821048288486,2.270707258876942,1.6307192009979143,1.6307192009979143,1.6307192009979143,1.6307192009979143,1.6307192009979143,1.6307192009979143,1,1,1,1,1,1
94,5,5,3,0.4855244497471658,0.2844191815747828,0.3505487082923087,0.23044337636402853,0.059764619661819396,1.0,0.775,0.55,0.325,0.1,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.23722699564335858,0.37579433380915234,0.3060174429645731,0.3277871460635099,0.21851221082922356,3.1806116236578617,3.546788151552065,3.9995682545264954,3.90959560801371,2.103104027431542,1.730343890103272,1.730343890103272,1.730343890103272,1.730343890103272,1.730343890103272,1.730343890103272,1,1,1,1,1,1
95,5,5,3,0.15308134103428195,0.7234206560837368,0.5442375306320139,0.10286524200078728,0.03820867315274476,0.55,1.0,0.775,0.325,0.1,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.48838217035688963,0.27195280363280755,0.38378676941931505,0.3115547878438714,0.489532384494841,4.582507087309427,2.6525546806647475,2.169124358738285,2.2539598286063023,3.0254526606892034,1.3967708438915905,1.3967708438915905,1.3967708438915905,1.3967708438915905,1.3967708438915905,1.3967708438915905,1,1,1,1,1,1
96,5,5,3,0.4702607803018506,0.10037402691417252,0.3882875035379473,0.6799642899601432,0.04775974455999541,1.0,0.325,0.55,0.775,0.1,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.23420462493409222,0.40171491218678734,0.30053321007773015,0.31051048177376955,0.2697045497827424,4.095549973626751,2.1996249115589848,4.9415555393973225,4.523370077990316,3.9024630708735546,1.5867494762281797,1.5867494762281797,1.5867494762281797,1.5867494762281797,1.5867494762281797,1.5867494762281797,1,1,1,1,1,1
97,5,5,3,0.1524987383582176,0.10336262002924895,0.8025695398020007,0.6231452634367717,0.04198185117995127,0.55,0.325,1.0,0.775,0.1,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.3214010522798548,0.36420253052376617,0.3800873948387916,0.2785326219588753,0.42587278636234116,2.933425743646174,2.2336551440431087,2.3640653632138298,3.878049286802276,2.788440432424504,1.815770621818202,1.815770621818202,1.815770621818202,1.815770621818202,1.815770621818202,1.815770621818202,1,1,1,1,1,1
98,5,5,3,0.3823691796751341,0.1764324165450497,0.7416217574495595,0.15997443196386837,0.037163278981918124,0.775,0.55,1.0,0.325,0.1,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.21903444935931576,0.3652353002141719,0.41776386800389564,0.2631471195999892,0.21125968814607643,3.8265342633496284,2.1625466793392008,2.724316787981137,2.5866052772327137,3.662848844988136,1.3731098540809574,1.3731098540809574,1.3731098540809574,1.3731098540809574,1.3731098540809574,1.3731098540809574,1,1,1,1,1,1
99,5,5,3,0.29330316019717645,0.5382465479758057,0.7931846480675009,0.28811117512168016,0.07895739381481504,0.55,0.775,1.0,0.325,0.1,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.4578422299431535,0.40255493648272833,0.2086383199663695,0.23680520760769916,0.4711928223338144,2.328576719769506,4.6527965994834055,2.5518141286668357,3.458253467595412,4.742518604438794,1.6334130495683536,1.6334130495683536,1.6334130495683536,1.6334130495683536,1.6334130495683536,1.6334130495683536,1,1,1,1,1,1
