Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
63,10,5,3,0.34851947198156163,0.1666031195041497,0.4931679550189783,0.19210794031038314,0.7135519649210815,0.32567043497234693,0.6269992697507596,0.12961197453997894,0.2584997128476714,0.08984409138391898,0.8,0.6,0.9,0.5,1.0,0.4,0.7000000000000001,0.2,0.30000000000000004,0.1,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.40554610532701313,-4.03258049339561,1.4905257461834307,1.5696386046641582,1.6367796180688248,1.5457941674559892,1.5180630740595904
64,10,5,3,0.26950458473363914,0.2389988322118487,0.11067102138082241,0.5328994556855993,0.4473558943809117,0.10037399605548,0.38211274602721723,0.5159976746393777,0.0268137117658956,0.16905276541230718,1.0,0.9,0.4,0.8,0.7000000000000001,0.30000000000000004,0.5,0.6,0.1,0.2,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.28795944612003066,-4.047558191787598,1.0238956802103634,1.0423903592966548,1.0847992891729845,1.259505530581455,1.064162771098572
65,10,5,3,0.22384551073893855,0.4616446001793335,0.19607032546873926,0.8336450531111123,0.5362486617491644,0.7853356930873117,0.38632382005135774,0.1351474036875644,0.04488983987253438,0.2506392690031155,0.6,0.8,0.4,1.0,0.7000000000000001,0.9,0.5,0.2,0.1,0.30000000000000004,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.026059833423263585,-4.664896110710456,1.5167597472876198,1.688764894051197,1.4187528458092258,1.5888016224436272,1.7169132333557422
66,10,5,3,0.49936186193988874,0.3377566368540587,0.5788217792456569,0.21641896070920413,0.5487657839379727,0.11121867443454078,0.2450608611517968,0.06932528135304078,0.5220357607040523,0.08159168543464428,1.0,0.7000000000000001,0.9,0.5,0.8,0.30000000000000004,0.4,0.2,0.6,0.1,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0007318260929248747,-4.901617524051319,1.6696883254722072,1.7125199223607563,1.7205481637038815,1.8354189229419087,1.6621870841646842
67,10,5,3,0.588985997195195,0.21194202324308514,0.4507353738863666,0.5925468904006105,0.5208029143853408,0.33263720077584535,0.21473161011645364,0.04266431653356917,0.3500814950528468,0.16901203873802376,1.0,0.6,0.8,0.9,0.7000000000000001,0.5,0.30000000000000004,0.1,0.4,0.2,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,-0.29043415382558885,-4.648109029919462,1.3853003598438969,1.3828562681454422,1.197520512905733,1.4206634379110976,1.4952032924274734
68,10,5,3,0.4287025804271981,0.26786576979146454,0.229361827214146,0.682687202090213,0.26339527660481193,0.07887639595024956,0.2413067000180611,0.09020599678961459,0.6951147822992924,0.05825845192387659,0.9,0.7000000000000001,0.6,1.0,0.5,0.30000000000000004,0.4,0.2,0.8,0.1,0.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,-0.0758964925520899,-4.8258353168071,1.4602017123199058,1.6220949349020035,1.3601825160185472,1.3556965692837037,1.5813655700358453
69,10,5,3,0.2449328935808872,0.2344944279577651,0.42776764171240056,0.2344797489881929,0.7506974731010223,0.5964315595898475,0.1292010945074488,0.27008616658220036,0.12729748617859213,0.08832304262298829,0.9,0.6,0.7000000000000001,0.5,1.0,0.8,0.30000000000000004,0.4,0.2,0.1,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,-0.03719127683738634,-4.570080484120762,1.4714344926396667,1.3451604490853992,1.336386408552902,1.4653843433507843,1.446632890290456
70,10,5,3,0.3259887888597755,0.12741895128126218,0.6578131928281683,0.6096602730833044,0.4531955688867816,0.5670593542645733,0.33744064485205916,0.2563181602110711,0.16583772990851517,0.06679525866704616,0.8,0.5,1.0,0.9,0.6,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.20430879928337178,-4.523853977028,1.7207047922592178,1.7353300088141663,1.545486614256719,1.6319224429924213,1.901547395516729
71,10,5,3,0.5247311342616834,0.1723126715389191,0.27503229451268574,0.5027797696013754,0.1527678648644438,0.7049623258445636,0.065982734132987,0.21486539806794325,0.6284731110278116,0.07297217973800985,1.0,0.5,0.6,0.8,0.4,0.9,0.2,0.30000000000000004,0.7000000000000001,0.1,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.027004433107747233,-5.237383070495257,1.8433272617378234,2.0722824715318153,2.0515888506286473,1.5919111952684102,1.703914229589149
72,10,5,3,0.25492541464051555,0.4050017692345711,0.30502402712600984,0.40746352232461086,0.2693044146899281,0.2788203833166427,0.13310846593912,0.06053284689203822,0.04226706594122179,0.3507176715586042,1.0,0.9,0.7000000000000001,0.8,0.6,0.5,0.30000000000000004,0.2,0.1,0.4,0.5,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.057604353318686005,-4.722262232184464,1.3164751541468802,1.4293571300480863,1.3209055518238932,1.4932033861940408,1.4617086702525341
73,10,5,3,0.4230128075709021,0.4549753558136318,0.41697858128960363,0.36394924092003433,0.25255126595561067,0.3686218806014874,0.09522479682955709,0.0681606521074487,0.33782101927745173,0.08258156925563362,1.0,0.9,0.8,0.7000000000000001,0.5,0.6,0.30000000000000004,0.2,0.4,0.1,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,-0.10357131280748659,-5.091980082953458,1.3388248851360565,1.8844875050235945,1.9254053198439067,1.6209755075154864,1.8096287268562443
74,10,5,3,0.4528437784352923,0.3609684391192527,0.21654511832878076,0.3354274363872086,0.12780030162159572,0.7293003239690465,0.08246312564005145,0.33570111597747565,0.09129252716110679,0.08914504388738384,0.9,0.8,0.6,0.7000000000000001,0.4,1.0,0.30000000000000004,0.5,0.2,0.1,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.329894616446465,-4.171170445839773,1.4592582825396807,1.3643696926349607,1.3544702197957554,1.4318681974979823,1.2665195553422315
75,10,5,3,0.2935076456386495,0.45425366228263225,0.40672384815945445,0.730066835313207,0.33757322914068366,0.4533716308848235,0.27054889252971454,0.23703770762415563,0.17441029269523206,0.07712036182267779,0.8,0.9,0.7000000000000001,1.0,0.5,0.6,0.4,0.30000000000000004,0.2,0.1,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.6858662377782186,-5.059073331872096,1.6302818998029605,1.669510358064806,1.4923626589801438,1.836323090308317,1.7441255982520143
76,10,5,3,0.285299201070751,0.19943977877587898,0.5354307433767398,0.14843646747799932,0.4711677803522272,0.07884111424229162,0.8990648494079323,0.40533636081948055,0.12381123379498399,0.08482647723199138,0.8,0.6,0.9,0.4,0.7000000000000001,0.30000000000000004,1.0,0.5,0.2,0.1,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,-0.1491674993874656,-4.60509902504738,1.1902340591832754,1.2198878403104088,1.0496472994087407,1.130607964143639,1.21082854383243
77,10,5,3,0.3347430092152158,0.258852095575795,0.20578639079578098,0.6938022711083733,0.5470832203796799,0.2611263980361126,0.09254100548958383,0.2490840549533079,0.13540013479706872,0.08209829927511766,0.9,0.7000000000000001,0.6,1.0,0.8,0.5,0.30000000000000004,0.4,0.2,0.1,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.11155464064342122,-4.170383404108307,1.161061660209986,1.1588322894670737,1.2985018231449623,1.1355061108510491,1.0416889317773899
78,10,5,3,0.20253986343087427,0.6069962487531231,0.2600999267033603,0.12048856917494627,0.6283308759395274,0.5294100890773431,0.334539749165438,0.14804354654329308,0.051534354480342964,0.07108628369519683,0.7000000000000001,1.0,0.6,0.4,0.9,0.8,0.5,0.30000000000000004,0.2,0.1,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.007521447628318768,-4.193198253104095,1.2564921602171244,1.2396741973352663,1.0989854243473272,1.1158421695854719,1.2950871765528096
79,10,5,3,0.2859593231093629,0.3465623319858018,0.17592760322788276,0.5650840892051471,0.38153092876948297,0.18455414888384236,0.6960285019810837,0.3197520885540803,0.13132053248083733,0.037246832731752944,1.0,0.9,0.6,0.7000000000000001,0.5,0.30000000000000004,0.8,0.4,0.2,0.1,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.10910338486909797,-4.100406003704989,0.9184943539721028,1.0014538529951083,0.8214913218873527,1.0570182310699239,1.0431553619722567
80,10,5,3,0.26446354144094586,0.41312826990397267,0.7736494366489657,0.10532184664515762,0.05142979300922071,0.6559582048918725,0.4865502379485812,0.4051023268117109,0.31903515313198005,0.03490305173962224,0.9,0.7000000000000001,1.0,0.30000000000000004,0.2,0.8,0.6,0.5,0.4,0.1,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,-0.2635425346194856,-5.04121200120908,1.8003190646535325,1.7808292387775422,1.6989328595664686,1.6324302608084489,1.8371514005649732
81,10,5,3,0.3762365743302075,0.4231721127392747,0.4812465880605748,0.3181178831279524,0.09055993056636175,0.205195549998216,0.6227857055097433,0.12387014907588499,0.43708102409358746,0.0638274000539359,1.0,0.9,0.8,0.6,0.30000000000000004,0.4,0.7000000000000001,0.2,0.5,0.1,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.08755780115838521,-4.158451759788778,0.9797750343671228,1.0948978207989317,1.0916187881998847,1.2239694198638191,1.156499543013056
82,10,5,3,0.28548888974900455,0.2511457356954254,0.2396494465923018,0.8121063979779146,0.3255059924713741,0.6257644772496375,0.13750529114544546,0.059161742239102866,0.29851615878662247,0.06800556100418764,0.9,0.7000000000000001,0.6,1.0,0.5,0.8,0.30000000000000004,0.2,0.4,0.1,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.12299707489918481,-4.605867829514105,1.4715836329028325,1.1842792753653673,1.4058008291004995,1.5398542454781847,1.4221565993836642
83,10,5,3,0.2538540950525743,0.544737205877105,0.4533031608143583,0.23083447263950924,0.24404348313831667,0.16189901295816878,0.47055882382428516,0.6208500740927396,0.1291943289628856,0.04847716200357307,0.9,1.0,0.8,0.5,0.4,0.30000000000000004,0.6,0.7000000000000001,0.2,0.1,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.25399522997345186,-4.886327984826498,1.863738946447606,1.8251582525897794,1.7875996631594286,1.7479257983721326,1.4831805413966375
84,10,5,3,0.2834655513697668,0.42257530862437265,0.3270933637801962,0.12198625210425029,0.3240085845722083,0.7263913641391578,0.07605292459897744,0.29074349620171325,0.05639089966398245,0.08762125427414984,0.9,0.8,0.7000000000000001,0.4,0.6,1.0,0.30000000000000004,0.5,0.2,0.1,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.03974843835298711,-5.527879123760714,1.5493730504608194,1.815105623901532,1.7480005267911338,1.5535548865988342,1.7144665509541896
85,10,5,3,0.26301872310291285,0.3524783192665571,0.4932716678873,0.18078550272340094,0.2956203234094251,0.5702819842150268,0.17635104379095953,0.11289537553101514,0.5204233827389323,0.08738442096151,1.0,0.8,0.9,0.4,0.5,0.7000000000000001,0.30000000000000004,0.2,0.6,0.1,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3262137083928348,-4.747704999966295,1.257865430103223,1.4943572463632102,1.4062348253752952,1.4635002832525525,1.3219339267304144
86,10,5,3,0.42583306387687914,0.5558806204625089,0.451937881637525,0.13186401823540295,0.1136248571726855,0.36810753726951606,0.5965445116665384,0.504072572896527,0.03657935330304632,0.14738466411286857,0.9,1.0,0.8,0.4,0.30000000000000004,0.5,0.7000000000000001,0.6,0.1,0.2,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.5218261574526651,-4.393315511923195,1.3127381149255497,1.5213288238364757,1.5116760349539706,1.471116152095916,1.2523187713165127
87,10,5,3,0.34357740158424244,0.18639280173919515,0.500347911538171,0.19487816950689352,0.48803992595012924,0.4021947913045386,0.2137814290265706,0.13700666730115577,0.34682007998019726,0.08982856847191421,0.9,0.7000000000000001,1.0,0.6,0.8,0.5,0.30000000000000004,0.2,0.4,0.1,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,-0.2615842201373738,-4.073957277119453,1.0577683432892475,1.2467901825409646,1.160498707362169,1.121189118071541,1.2004371761281478
88,10,5,3,0.35579163714507545,0.291578755553046,0.2462618088465055,0.8358653687554056,0.3709336433647662,0.49419534616517635,0.11197239246307765,0.3459481407618132,0.2630343885560807,0.07792989787312729,0.9,0.8,0.7000000000000001,1.0,0.5,0.6,0.2,0.4,0.30000000000000004,0.1,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,-0.295813054961581,-5.10954462056458,1.5477935579251227,1.8739557719509854,1.852695116059643,1.8008014429459913,1.6918798628717424
89,10,5,3,0.18439894490638165,0.6413940900967027,0.599201987026893,0.12154746145927231,0.4499980953539033,0.05025040715924636,0.8065397488942544,0.4199824469545096,0.3407006821254195,0.06354519796497353,0.7000000000000001,1.0,0.8,0.30000000000000004,0.6,0.2,0.9,0.5,0.4,0.1,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,-0.09314258451623764,-4.657330210113815,1.871350749134314,1.777542211794985,1.902425819508971,1.8617227616048013,1.8416780572491764
90,10,5,3,0.28853645392113614,0.4318878707377846,0.4497663976734938,0.08612401940148734,0.19386279287090047,0.05513489239708447,0.6568718525222402,0.4737479175341707,0.38786328994724,0.08718353889541562,1.0,0.9,0.7000000000000001,0.30000000000000004,0.4,0.2,0.8,0.6,0.5,0.1,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.1567262111294598,-4.029989942131395,0.8749787370176929,1.028414218051876,0.9331395483451435,1.2364720837609706,0.7934762119478682
91,10,5,3,0.3024794176576188,0.17978140497032852,0.6037222772325559,0.45424902045834964,0.1670048158026397,0.774035622843036,0.2845984271041191,0.15697187132562485,0.10362692142315161,0.07054799776799581,0.8,0.6,0.9,0.7000000000000001,0.4,1.0,0.5,0.30000000000000004,0.2,0.1,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.06352006203733596,-4.920789099690424,1.267107534911897,1.3747498389431503,1.5009359735205432,1.5232435541374558,1.4390112937900132
92,10,5,3,0.22681906697797882,0.4613598131109534,0.2049550251327773,0.15281707852151533,0.14968670812442342,0.34803500078746946,0.7525061357080624,0.1860946630900985,0.14876311398869163,0.08509537661947528,0.8,1.0,0.7000000000000001,0.6,0.4,0.5,0.9,0.30000000000000004,0.2,0.1,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.2564104422933331,-4.359435974056133,1.0570194355872293,0.9368585221049199,1.0183152152549946,1.0683080378593894,1.0702988981386345
93,10,5,3,0.3717549769383638,0.18814639521308696,0.39487715838764753,0.5032378940262427,0.10852686135741291,0.43077822127398535,0.793633221689673,0.1319362452473009,0.23946838715049634,0.06837606550051804,1.0,0.5,0.7000000000000001,0.8,0.4,0.6,0.9,0.2,0.30000000000000004,0.1,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.07553005444736262,-4.559755408493353,1.5694299663856979,1.674145603950264,1.5640368227073698,1.5935790569691892,1.4881723363972765
94,10,5,3,0.35847602219150243,0.2593668070392865,0.4670440242710739,0.7031067462405782,0.21859970584372457,0.6358127354576273,0.07655321551839896,0.4208336094789838,0.04873764928721881,0.2586491637685241,1.0,0.6,0.7000000000000001,0.9,0.4,0.8,0.2,0.5,0.1,0.30000000000000004,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.1108194972525694,-4.435564858288361,1.3253895790924357,1.4387923964280145,1.436442591543847,1.4992940465962958,1.4328489815671188
