Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
40,20,5,3,0.2789260835169691,0.32354929113397063,0.24317270409614034,0.6546014609157293,0.5299619807108715,0.2797466829558695,0.23934119804312948,0.7254923443220711,0.5278801677009822,0.5907356987508151,0.0671370023337517,0.2104498612114912,0.45090089657805876,0.17287110118990476,0.5440733227860228,0.35710624388106665,0.3300927511345553,0.2034267763691082,0.11308993643622299,0.08859582081645356,0.9052631578947369,0.8105263157894737,0.6684210526315789,1.0,0.8578947368421053,0.5263157894736842,0.4789473684210527,0.9526315789473684,0.7157894736842105,0.7631578947368421,0.19473684210526315,0.33684210526315794,0.5736842105263158,0.2894736842105263,0.6210526315789474,0.43157894736842106,0.38421052631578945,0.24210526315789474,0.1473684210526316,0.1,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.4623108688418872,-3.4907676098593434,0.8628896869017119,0.939633415786105,0.9597049441013544,0.9529194412610282,0.8870608991942893
41,20,5,3,0.45205426128557924,0.313900268282857,0.19319709541981428,0.4316635512945833,0.4155824561711528,0.3115725092474084,0.6511042651733906,0.13647607564120345,0.5930663164855074,0.3804721050609032,0.5550856534547203,0.29884246711751555,0.06317436715189406,0.4000218706380899,0.23388192773211108,0.06467393363201035,0.40694910037749205,0.035288691909884165,0.18619556755741812,0.24764305729560807,1.0,0.8578947368421053,0.6684210526315789,0.9052631578947369,0.7631578947368421,0.6210526315789474,0.9526315789473684,0.38421052631578945,0.8105263157894737,0.5736842105263158,0.7157894736842105,0.43157894736842106,0.19473684210526315,0.5263157894736842,0.33684210526315794,0.1473684210526316,0.4789473684210527,0.1,0.24210526315789474,0.2894736842105263,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.08505019345958793,-4.787316749480944,1.5625330889300595,1.4977427721766166,1.592404390959163,1.4402680756535267,1.3474547424122134
42,20,5,3,0.2942160010047753,0.28636700944072124,0.22268408237844395,0.21348524845892092,0.3776084801848173,0.13829424554082487,0.48482100710846493,0.2853019298858688,0.25703339135799036,0.47656050146957557,0.1128528349067926,0.6902935079283564,0.23293183407516496,0.48873437655828844,0.07906402947816207,0.28410592175254407,0.029438012084526885,0.2283194327992888,0.14700377011485258,0.1082965868050807,1.0,0.9526315789473684,0.8578947368421053,0.6210526315789474,0.7631578947368421,0.4789473684210527,0.8105263157894737,0.5736842105263158,0.5263157894736842,0.7157894736842105,0.33684210526315794,0.9052631578947369,0.43157894736842106,0.6684210526315789,0.24210526315789474,0.38421052631578945,0.1,0.2894736842105263,0.19473684210526315,0.1473684210526316,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.07749292353623136,-4.389565034369665,1.0326595500293123,1.2172216065881878,1.2953490135185062,1.3633150909267906,0.9253693878874104
43,20,5,3,0.34144971955308834,0.2985759705330595,0.36977754686639314,0.34724230822863605,0.32441265030310845,0.6663702912893343,0.17316304256751536,0.2998887873664427,0.7333770818814265,0.1832567601204563,0.08980143102926261,0.3857637594841929,0.15651441801973243,0.457205896511188,0.08107762580030999,0.04936950112487143,0.7621371772100181,0.35642279140285255,0.026883885073463787,0.2029284105172434,0.9052631578947369,0.8105263157894737,0.7631578947368421,0.7157894736842105,0.6684210526315789,1.0,0.4789473684210527,0.5263157894736842,0.9526315789473684,0.38421052631578945,0.2894736842105263,0.5736842105263158,0.33684210526315794,0.6210526315789474,0.19473684210526315,0.1473684210526316,0.8578947368421053,0.43157894736842106,0.1,0.24210526315789474,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,-0.10261099137772632,-5.078037112062489,2.0199736388974276,1.788412745889701,1.7920400799920986,1.9191463728612053,2.1527022130976228
44,20,5,3,0.37626827291829534,0.2845729999415242,0.1961505668486786,0.18671527488820727,0.16878215746637693,0.5494039869551264,0.3893195978080014,0.3814676578497222,0.22001123086885122,0.12865675007044602,0.19880428503340694,0.7504898308613773,0.3366169971834022,0.11316224796631094,0.31081377788707304,0.0606842366473925,0.7714945919895343,0.02793528553418563,0.12441656133112593,0.21978575440649153,1.0,0.8105263157894737,0.6684210526315789,0.6210526315789474,0.5736842105263158,0.9526315789473684,0.7631578947368421,0.7157894736842105,0.5263157894736842,0.33684210526315794,0.38421052631578945,0.9052631578947369,0.4789473684210527,0.24210526315789474,0.43157894736842106,0.1473684210526316,0.8578947368421053,0.1,0.19473684210526315,0.2894736842105263,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.16553813216525287,-4.700146218441093,1.883148585548237,1.7165953184668652,1.7637863015743767,1.6401575642380275,1.5727358099715694
45,20,5,3,0.39243088252453584,0.18400167925785005,0.2173185262485373,0.1978274746469853,0.47269586766763655,0.33347752001068387,0.09625334318249651,0.7149192290115083,0.659675589450683,0.7171750432428158,0.100660936297996,0.19547949983939625,0.29304137397545915,0.1624953582986582,0.41416542408335505,0.6723970944522518,0.4012279297778199,0.09304810095497068,0.1432843626578509,0.04935663322358311,0.9526315789473684,0.7157894736842105,0.6210526315789474,0.5736842105263158,0.8105263157894737,0.6684210526315789,0.38421052631578945,1.0,0.8578947368421053,0.9052631578947369,0.24210526315789474,0.33684210526315794,0.43157894736842106,0.2894736842105263,0.5263157894736842,0.7631578947368421,0.4789473684210527,0.1473684210526316,0.19473684210526315,0.1,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.1803999083960864,-4.503624509943924,1.4712181459286173,1.3030659362534929,1.4956601385212012,1.454434338450703,1.4636841612774683
46,20,5,3,0.2549297985742215,0.48593644421803495,0.4775260504089152,0.14045625875882006,0.3589745876552122,0.1536502463630921,0.4984385601378496,0.3563605283214065,0.12636689649196872,0.187027082653301,0.7677294608503921,0.7308515149271517,0.5425823468439963,0.07068436431341481,0.1221860352088777,0.504204501277748,0.36300122243086114,0.23770989256613895,0.10549458201880638,0.08410647221230431,0.8105263157894737,1.0,0.9052631578947369,0.5263157894736842,0.7157894736842105,0.4789473684210527,0.7631578947368421,0.6210526315789474,0.33684210526315794,0.38421052631578945,0.9526315789473684,0.8578947368421053,0.6684210526315789,0.19473684210526315,0.24210526315789474,0.5736842105263158,0.43157894736842106,0.2894736842105263,0.1473684210526316,0.1,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,-0.0041191623176214396,-4.139796039425609,1.1683736631189774,0.8787036442124331,1.0045740859381214,1.041831854749257,1.1063600564781515
47,20,5,3,0.3123765372604226,0.24049025408960323,0.4563699497677089,0.5294057201277922,0.18372421979505393,0.1972593317708381,0.11747062126859464,0.5058334526652012,0.6517123469008037,0.22827425703061097,0.46739968845495294,0.2803757449752153,0.21396642862861,0.46040086097278776,0.6518194430577148,0.6336540336942219,0.07997743495688608,0.17694508103625603,0.1346510207134884,0.07559600107682674,1.0,0.8578947368421053,0.9526315789473684,0.9052631578947369,0.5263157894736842,0.4789473684210527,0.2894736842105263,0.6684210526315789,0.8105263157894737,0.38421052631578945,0.6210526315789474,0.43157894736842106,0.33684210526315794,0.5736842105263158,0.7631578947368421,0.7157894736842105,0.1473684210526316,0.24210526315789474,0.19473684210526315,0.1,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.3023033833872592,-5.61447934687077,1.7651363850918653,1.8278684837896764,1.9767698486531222,1.9513175680311008,2.0976697461878033
48,20,5,3,0.32526843763001023,0.17500283741991168,0.5309604840571405,0.37106066326658216,0.33191911347216607,0.24236906767696692,0.5369616396465072,0.6602392158883938,0.10470996137890914,0.42624595810441707,0.3499087417589911,0.5505449176245701,0.2872830575249188,0.3823763930671843,0.20096901828017208,0.30815355436310343,0.0732046008124484,0.20867821260883035,0.07886851936026923,0.17489870278174077,0.9052631578947369,0.6684210526315789,1.0,0.8105263157894737,0.7631578947368421,0.5736842105263158,0.8578947368421053,0.9526315789473684,0.33684210526315794,0.6210526315789474,0.5263157894736842,0.7157894736842105,0.43157894736842106,0.4789473684210527,0.2894736842105263,0.38421052631578945,0.1473684210526316,0.24210526315789474,0.1,0.19473684210526315,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.15971843587130338,-3.9103379620616323,1.0074118089720834,1.033943574599757,0.9916139527519862,0.9529753385545818,0.9881580367550239
49,20,5,3,0.41482551368106513,0.2577403611183692,0.5266672181338583,0.39192692681932023,0.35479869964450267,0.35656026197769664,0.19891913486844937,0.6551655844555788,0.0771557339502924,0.4375012647659097,0.16175614524206938,0.8812892325279971,0.5517992359474592,0.06125211794847464,0.4441208548002077,0.12393223431998404,0.42078064673801885,0.3378907026580027,0.057762509001222574,0.3002009927289607,0.9052631578947369,0.7157894736842105,0.9526315789473684,0.8105263157894737,0.7631578947368421,0.6210526315789474,0.43157894736842106,0.8578947368421053,0.24210526315789474,0.5736842105263158,0.2894736842105263,1.0,0.6684210526315789,0.1473684210526316,0.5263157894736842,0.19473684210526315,0.4789473684210527,0.38421052631578945,0.1,0.33684210526315794,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.5853248505018224,-4.7718934341655945,1.4423903548768509,1.4498802721925332,1.3213388074158883,1.2949446364144597,1.3999687394500058
50,20,5,3,0.4649482683140337,0.3300366280159428,0.3809635127079358,0.24409049556884765,0.19472541212075667,0.24347034866836814,0.6087562162822714,0.13594324881746295,0.33062196850638476,0.5227805110277087,0.39328049712375146,0.13331948068748076,0.18127114515100454,0.32156842238126704,0.043328361253808345,0.7177815804906561,0.39355295071897045,0.12147046664784783,0.031138297022854436,0.18089281993633022,1.0,0.8578947368421053,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.6210526315789474,0.9526315789473684,0.38421052631578945,0.5263157894736842,0.7157894736842105,0.5736842105263158,0.2894736842105263,0.33684210526315794,0.43157894736842106,0.1473684210526316,0.8105263157894737,0.4789473684210527,0.19473684210526315,0.1,0.24210526315789474,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,-0.42204815726054573,-5.258258637477258,1.8270490968610806,1.75888558270384,1.9481210673868807,1.933943284688038,1.8009523860435588
51,20,5,3,0.3032136152543674,0.5488810166723168,0.36710350240049217,0.5720037940435793,0.15874870226855414,0.31226391590278135,0.13684747101875938,0.5080407085246088,0.6540956639846908,0.22858309496036944,0.4150757000249531,0.5127805479139584,0.18187170825594023,0.06338510855563292,0.49189611268268385,0.22768879350289184,0.2870944270633155,0.16956592279177427,0.1268299915268103,0.08463347615105482,0.8578947368421053,1.0,0.8105263157894737,0.9526315789473684,0.5263157894736842,0.6684210526315789,0.43157894736842106,0.7631578947368421,0.9052631578947369,0.4789473684210527,0.6210526315789474,0.7157894736842105,0.38421052631578945,0.24210526315789474,0.5736842105263158,0.2894736842105263,0.33684210526315794,0.19473684210526315,0.1473684210526316,0.1,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.7817210178391776,-4.817057914511276,1.112230893812207,1.001353250380701,0.8566564294933977,0.8205978394397968,0.7938428902469342
52,20,5,3,0.324390413424272,0.3236344272697135,0.18413874370819905,0.38549198740576957,0.4588710293381623,0.1346902419796131,0.1824990394017446,0.6673798244304032,0.18208274605246447,0.3774972296858246,0.4740079157889433,0.3545660214992651,0.828267802799199,0.0798993424450288,0.1419732847541205,0.21781003359867282,0.6026766663689483,0.11677774425612933,0.032951618497867416,0.1161711611610223,0.9526315789473684,0.8578947368421053,0.6210526315789474,0.8105263157894737,0.7631578947368421,0.43157894736842106,0.4789473684210527,0.9052631578947369,0.38421052631578945,0.5736842105263158,0.6684210526315789,0.5263157894736842,1.0,0.24210526315789474,0.2894736842105263,0.33684210526315794,0.7157894736842105,0.19473684210526315,0.1,0.1473684210526316,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,-0.018423262415186725,-4.693792158973079,1.580788857970475,1.4778691800107968,1.7613800341688337,1.747298882495623,1.5675766368876625
53,20,5,3,0.37570512904463493,0.2521554970735138,0.4685384529478296,0.38432522600841706,0.2604360183361204,0.6277056313278363,0.45301227166804564,0.22346369319686504,0.21447793852207253,0.6250760703488774,0.1565991115241315,0.07219000913246273,0.22766515670109744,0.13835594630887704,0.4638345589220832,0.050501581272050886,0.5990400266570294,0.46310389838593075,0.04059660593586839,0.14711112124154013,1.0,0.8578947368421053,0.9052631578947369,0.7631578947368421,0.6210526315789474,0.9526315789473684,0.7157894736842105,0.4789473684210527,0.43157894736842106,0.8105263157894737,0.33684210526315794,0.24210526315789474,0.38421052631578945,0.2894736842105263,0.5736842105263158,0.1473684210526316,0.6684210526315789,0.5263157894736842,0.1,0.19473684210526315,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.4131845071547076,-4.621137267410075,1.5461699468197727,1.566455161174603,1.6259479801258983,1.6504180583355936,1.627169422283038
54,20,5,3,0.2701852096086813,0.341209530815342,0.28779189480620515,0.32251180774995025,0.4333881498935746,0.17338826898802817,0.28057116205315924,0.20891365427818012,0.4023312802579537,0.08032278464426346,0.6362563969614685,0.40302735477351487,0.2644268349978389,0.07750635305583675,0.5514723810256105,0.054546892020528134,0.24698858093307982,0.6377479862267978,0.037020043926176305,0.1904913307911494,0.9526315789473684,1.0,0.9052631578947369,0.8578947368421053,0.7631578947368421,0.4789473684210527,0.5736842105263158,0.43157894736842106,0.6210526315789474,0.2894736842105263,0.8105263157894737,0.5263157894736842,0.38421052631578945,0.19473684210526315,0.6684210526315789,0.1473684210526316,0.33684210526315794,0.7157894736842105,0.1,0.24210526315789474,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,-0.012047605004618081,-5.137943429002578,1.6770695828701092,1.7726543089898728,1.4902944584058824,1.7357506848319542,1.6960874936918715
