Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
43,10,5,3,0.27266475881484176,0.6217373143409421,0.4760066648095105,0.23083290942679358,0.39425087075463233,0.10713799250740841,0.5545246836995122,0.11641512783416329,0.34536714745499697,0.0560514806879344,0.9,1.0,0.8,0.5,0.6,0.30000000000000004,0.7000000000000001,0.2,0.4,0.1,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.43600320943613435,0.42032717113962215,0.35714863135414077,0.395018635066575,0.35399073049028795,0.4983200223010927,0.2874441326903462,0.37549244635192947,0.4845617931588701,0.37113912202893273,2.486896224479948,2.499144607373538,2.2099671447545206,3.6410502047043094,3.3992231408895615,4.874348168081367,3.0557211264340975,4.263371120230165,2.2470824498134414,2.080831018934477,1.0648902668592788,1.0648902668592788,1.0648902668592788,1.0648902668592788,1.0648902668592788,1.0648902668592788,1,1,1,1,1,1
44,10,5,3,0.6049201493236982,0.23214495663008827,0.2693884143248856,0.48950964585960505,0.20854281351427617,0.11791582509516374,0.7328958939834336,0.6959016463184767,0.09647197360876497,0.051878270424289136,1.0,0.6,0.5,0.7000000000000001,0.4,0.30000000000000004,0.9,0.8,0.2,0.1,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.2603348491544575,0.36981863837762724,0.37936189854257474,0.20108930590120092,0.2389114167276135,0.34077796534929805,0.47585034830458456,0.4387694784127043,0.36396019294245285,0.3190477195415573,2.5599339293642647,3.68155434660215,4.8625243803056115,2.628593309643831,4.850986030317334,2.187273303932013,2.099016663346525,3.3944516816168657,3.567287155890791,2.446718139989019,1.2538196626218299,1.2538196626218299,1.2538196626218299,1.2538196626218299,1.2538196626218299,1.2538196626218299,1,1,1,1,1,1
45,10,5,3,0.46367112972465546,0.3934819723065192,0.22314367361559817,0.673909818481583,0.19318376255826342,0.09708781075927814,0.8005762090482477,0.4431010366753101,0.12393644957902457,0.0682200142542515,0.8,0.7000000000000001,0.5,0.9,0.4,0.30000000000000004,1.0,0.6,0.2,0.1,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.262681799465464,0.28736627086764555,0.29264708205448053,0.37548944707387677,0.4426663425359732,0.45218453955168886,0.4208988066179532,0.2333567913199116,0.46164791851422227,0.42811841630038283,4.166294937692719,2.641534404258899,3.0054614114574028,4.309480234822464,3.7116299418091656,2.8567913089236705,2.1760468829417876,3.868710884124242,4.139269956180347,3.2990883691367237,1.5266669601955702,1.5266669601955702,1.5266669601955702,1.5266669601955702,1.5266669601955702,1.5266669601955702,1,1,1,1,1,1
46,10,5,3,0.32496362357595665,0.3542214554334595,0.43862974492789175,0.3714563035206589,0.23877875174405055,0.3670082715673783,0.23274348634104902,0.25250385476257253,0.15813033778223373,0.08440053927546519,1.0,0.9,0.8,0.7000000000000001,0.5,0.6,0.4,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.308352833708127,0.21022716460839008,0.20159469428732396,0.45379568934756803,0.2582216497100626,0.43969277908060256,0.42245544146050107,0.4899685464552287,0.4989728054852295,0.4720681023877332,3.083989824434452,4.714301918729495,2.5243010357887012,3.9779182301818823,3.973826455719433,4.160146633783823,4.799648945080423,3.201407737181481,3.8512869693170537,2.2834971514240436,1.4656232179615276,1.4656232179615276,1.4656232179615276,1.4656232179615276,1.4656232179615276,1.4656232179615276,1,1,1,1,1,1
47,10,5,3,0.36767817285915905,0.2700196438633368,0.17351006252247236,0.3929278227410103,0.6095682059487192,0.7917545849973668,0.27456991317530355,0.09203160079714306,0.044872509767964266,0.24858916664947842,0.8,0.6,0.5,0.7000000000000001,0.9,1.0,0.4,0.2,0.1,0.30000000000000004,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.2694761913127429,0.22312786473106969,0.48253312876711796,0.40398761532244093,0.49397736921766083,0.30527064468916965,0.2609006000917479,0.24637255357498053,0.36898381962578497,0.37987876788271674,2.5549471768185414,4.667751413018199,2.8117290070204186,4.739565810101248,2.037049159997821,4.11563070051297,4.55601805157419,3.452832740496185,4.2275642146936265,2.8340616646514523,1.1348413479994903,1.1348413479994903,1.1348413479994903,1.1348413479994903,1.1348413479994903,1.1348413479994903,1,1,1,1,1,1
48,10,5,3,0.4234427154659546,0.40987868248675735,0.17326880810841483,0.4571090643473209,0.1690540305359175,0.43840697122301264,0.25389898918224807,0.1613911550922564,0.05221508786931222,0.17703034406785342,1.0,0.9,0.6,0.8,0.5,0.7000000000000001,0.4,0.30000000000000004,0.1,0.2,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.2819844766689612,0.2965471682206404,0.294192675082175,0.48089798449941557,0.34371179812727526,0.4240123350465941,0.3663018447383327,0.2834708561271581,0.387058389732739,0.38448954676784963,3.0030225950089156,2.991486943125428,3.848498038246949,3.560393953936506,2.788445185780726,2.8039293715835916,3.994260974542501,4.329950708282641,2.9445625938166042,3.696064515783081,1.1358792110049687,1.1358792110049687,1.1358792110049687,1.1358792110049687,1.1358792110049687,1.1358792110049687,1,1,1,1,1,1
49,10,5,3,0.28904379452978013,0.278650076021581,0.16827300968339298,0.32297574905306176,0.13544555743821318,0.7721336500473007,0.38286778896306983,0.182871178165355,0.14091871358559835,0.08445478551076796,1.0,0.8,0.6,0.7000000000000001,0.4,0.9,0.5,0.30000000000000004,0.2,0.1,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.32782309021752787,0.24057998255004678,0.49114725126955927,0.4189320931081256,0.3998421681271058,0.34071388037768535,0.2150447857794742,0.34520736028274884,0.4946972001828142,0.4919974298125274,3.3046183289142013,3.869077782428648,2.5376471386936523,2.5611914055283593,4.047857067716714,2.782909852334011,3.5496763346317346,3.9486096039034915,3.3760629824104282,3.2641785004052943,1.4886732927430897,1.4886732927430897,1.4886732927430897,1.4886732927430897,1.4886732927430897,1.4886732927430897,1,1,1,1,1,1
50,10,5,3,0.3425068503368054,0.38725706655391257,0.2864304483325044,0.4425108291846661,0.2599861561421586,0.12839847804871582,0.24217020117258078,0.8598408179351102,0.12276180857921762,0.08856567232919904,0.9,0.8,0.6,0.7000000000000001,0.5,0.30000000000000004,0.4,1.0,0.2,0.1,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.32757205629501773,0.4403199810988322,0.43515042031151113,0.32499065423634255,0.2806383543400368,0.30781977134752136,0.2295020615658508,0.497711906317683,0.2321470260022795,0.26412389330693115,3.2179776260540294,2.5888003466097222,4.285044697817792,2.598893425825749,3.844466679016184,3.5060336015957843,2.7291810681910977,4.115739246818855,2.0866327629386143,3.444127957450909,1.1966210843290708,1.1966210843290708,1.1966210843290708,1.1966210843290708,1.1966210843290708,1.1966210843290708,1,1,1,1,1,1
51,10,5,3,0.2896867910612395,0.31150411851100623,0.21487219659187284,0.1989778559223363,0.20998208380147587,0.15066592007012763,0.6567736496230481,0.06076478527813184,0.35559295347340864,0.08130137238738375,1.0,0.9,0.7000000000000001,0.6,0.5,0.30000000000000004,0.8,0.2,0.4,0.1,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.402005202281553,0.46555307569694887,0.387786023492512,0.3728309602230971,0.23094600943706614,0.4085916777700488,0.2638990800903225,0.2524696407422388,0.25720892526689965,0.34513020101075254,2.9029241665269856,3.642460598069637,4.670654970854019,3.4481237870212094,2.9366771678318537,3.6838463978166858,4.619542235847376,2.235443616839703,3.2163203090966506,2.6643519203150214,1.1819424404565242,1.1819424404565242,1.1819424404565242,1.1819424404565242,1.1819424404565242,1.1819424404565242,1,1,1,1,1,1
52,10,5,3,0.2930727430059913,0.21662330521959444,0.6620050245816261,0.576524702284342,0.19403401881892238,0.1170807416506719,0.33346035825547504,0.53856772745825,0.1062069805348521,0.07360217667759616,0.8,0.6,1.0,0.9,0.4,0.30000000000000004,0.5,0.7000000000000001,0.2,0.1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.383107489952605,0.33592627430732946,0.4520161659196809,0.4083717786347856,0.3798951990681386,0.3116046037556338,0.4327554922183944,0.4430444035464619,0.4024218187271824,0.4106578745850994,3.636085130073721,4.571511421858558,3.4397784429344456,3.7485367201330924,4.873312014271127,3.294049734117511,3.55899688572481,4.898802345698083,3.235242176000142,3.227839893923849,1.0291042208561847,1.0291042208561847,1.0291042208561847,1.0291042208561847,1.0291042208561847,1.0291042208561847,1,1,1,1,1,1
53,10,5,3,0.37001140166778035,0.3310849511392885,0.5048342119898758,0.36433411988181574,0.10175951587193932,0.5912704972922681,0.30609977426068513,0.42748614399264356,0.1284430532926474,0.029795048879761768,1.0,0.9,0.8,0.6,0.30000000000000004,0.7000000000000001,0.4,0.5,0.2,0.1,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.3365691621005952,0.43969302114942954,0.34673202392527874,0.42041896084916874,0.36140303819294733,0.3760746963404531,0.3074522115879511,0.3937700712391442,0.46977885774070244,0.4400110136537504,3.5960460617942687,2.3505208208779327,4.81717475100621,3.6758440963295183,4.787382638951877,4.568967333332282,3.0230367233146476,2.448624905317549,3.2250463181341664,2.0680742030312835,1.752236013136495,1.752236013136495,1.752236013136495,1.752236013136495,1.752236013136495,1.752236013136495,1,1,1,1,1,1
54,10,5,3,0.465904933068711,0.6741110241369039,0.4012126377924143,0.32392697818622596,0.5653146394623093,0.32332071316383487,0.069704503594469,0.21475697383897166,0.33295861695361517,0.06732457315449795,0.9,1.0,0.7000000000000001,0.6,0.8,0.5,0.2,0.30000000000000004,0.4,0.1,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.3904973162723009,0.4755707747938642,0.2805665422391581,0.2324759533243405,0.4007357948152769,0.39261480480572913,0.44712503260114633,0.25694786022788196,0.279207161685593,0.262074355230402,3.1159825397784235,2.6141045969070804,4.836219480593284,3.306800695518712,3.904009060015026,4.642847755969347,3.3646450707301914,3.0455775690276323,3.4965829538923208,4.204242660803127,1.6092917407382004,1.6092917407382004,1.6092917407382004,1.6092917407382004,1.6092917407382004,1.6092917407382004,1,1,1,1,1,1
55,10,5,3,0.38091989422555295,0.2961489130896938,0.18508510873971717,0.28728935816641366,0.2082639894212596,0.6324185242196063,0.36430548329709594,0.11887734648087936,0.03744894150631667,0.26636022931519987,1.0,0.9,0.7000000000000001,0.6,0.4,0.8,0.5,0.2,0.1,0.30000000000000004,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.22450404107510952,0.3051637864747977,0.3253562985384259,0.4450554006624783,0.4683755359810121,0.4526222625769805,0.36973941775602587,0.4247245114452156,0.410958127717726,0.36521376481591905,3.679566132676044,4.321250720488342,3.3181560027084664,2.5644954590486932,4.174589108627698,4.059999988653288,3.759016106341907,3.667698426960531,3.845924679408433,4.967071212815812,1.237593572600447,1.237593572600447,1.237593572600447,1.237593572600447,1.237593572600447,1.237593572600447,1,1,1,1,1,1
56,10,5,3,0.3593232193214433,0.43995634829972313,0.6612775167601701,0.20730356669691402,0.4468590181585313,0.26238530659039583,0.07721104305799589,0.5823564728664374,0.22285950135661126,0.05043136148162944,0.9,0.8,1.0,0.5,0.6,0.4,0.2,0.7000000000000001,0.30000000000000004,0.1,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.25844650631677674,0.3509817087666118,0.41930592956802426,0.2152981953571944,0.4049363086757063,0.37590649746040317,0.30540539327323785,0.4319056325658319,0.4973973893910855,0.4602633653787578,3.519895041078402,3.6912750044592597,4.1137558697104755,2.1197628980036907,4.359636930561189,4.244819907929562,3.2883121311233445,3.190901496754391,4.461645671941317,4.745710962776563,1.0179977814131151,1.0179977814131151,1.0179977814131151,1.0179977814131151,1.0179977814131151,1.0179977814131151,1,1,1,1,1,1
57,10,5,3,0.4425776567679365,0.25490675635826954,0.4872699645978564,0.15999093211698906,0.0754708461377448,0.655020489967864,0.3974668513851171,0.5330077727456386,0.14214888047184127,0.0663613920895783,1.0,0.7000000000000001,0.9,0.4,0.30000000000000004,0.8,0.5,0.6,0.2,0.1,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.39658312344514507,0.24364123476791041,0.2808280168141155,0.22290084106027608,0.276528174329672,0.4414097431575265,0.31079171357970364,0.2676305372175903,0.27611633131469926,0.3212234104727038,3.8003342802086637,4.294482720745111,2.0407916000882036,3.1305194992616405,4.109733449978442,4.4194734610367465,3.573652793569429,2.501002170483204,3.020364176303355,4.912284588355645,1.3116080298258435,1.3116080298258435,1.3116080298258435,1.3116080298258435,1.3116080298258435,1.3116080298258435,1,1,1,1,1,1
58,10,5,3,0.2538356564062968,0.3396643091081282,0.16464451982311723,0.5999084894345416,0.1254487522097985,0.5617304422091621,0.16535833154700477,0.29437618929358716,0.16914632678590552,0.07857977201967559,0.9,0.8,0.6,1.0,0.5,0.7000000000000001,0.30000000000000004,0.4,0.2,0.1,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.33476905261638235,0.251827487159782,0.42782971778488166,0.33302525237208214,0.3772385553972575,0.2851822508500863,0.27283282387110314,0.3043239767534437,0.2467118416603362,0.38529264211067105,4.9781262852990835,4.49606616684545,2.140055676616008,2.0699243546605306,3.258543243241423,4.226061677065261,2.1616827820697644,3.982240050302784,4.533865343354069,2.3850613722291367,1.645142750680853,1.645142750680853,1.645142750680853,1.645142750680853,1.645142750680853,1.645142750680853,1,1,1,1,1,1
59,10,5,3,0.40543067752740647,0.3270129240161513,0.22932055126022388,0.24839462625241687,0.7812086764116766,0.11579361996326873,0.45004050872688833,0.2698426332090749,0.08404337441404693,0.08265309074553123,0.9,0.8,0.7000000000000001,0.5,1.0,0.30000000000000004,0.6,0.4,0.2,0.1,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.4955895834497573,0.27191404523923796,0.23443326616097565,0.39411135174780276,0.47211044938411395,0.4564685558731564,0.37631057150610514,0.4283785956214887,0.27688259156840334,0.32650175427435557,3.046144805879926,2.7552627425802756,4.691707726570167,2.8179793268950037,2.5206872252761827,4.861077511952168,4.793752692406903,2.300154802851365,2.1718571465863796,3.481197382196602,1.4022344454665876,1.4022344454665876,1.4022344454665876,1.4022344454665876,1.4022344454665876,1.4022344454665876,1,1,1,1,1,1
60,10,5,3,0.45604677736159704,0.17766208062892364,0.13290693872579284,0.5586868207838324,0.4031500869553421,0.1542995939850175,0.6917283493440944,0.19586736568907934,0.13188009434288844,0.06584403501344793,1.0,0.6,0.5,0.9,0.7000000000000001,0.4,0.8,0.30000000000000004,0.2,0.1,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.22184437736841794,0.20846627763577047,0.45140415060812583,0.3134025244160407,0.2737691028778482,0.27090874632841433,0.3349358211572917,0.24571180252541516,0.321960680077526,0.34636650334277097,4.812248055861121,4.80236285612606,3.2788706367854954,3.0269675351887515,2.1562312728135007,3.05213552460566,4.263530289463317,3.40134539712218,4.576051256893271,2.419413696219754,1.1636168296966725,1.1636168296966725,1.1636168296966725,1.1636168296966725,1.1636168296966725,1.1636168296966725,1,1,1,1,1,1
61,10,5,3,0.27140253035283535,0.20217539612223068,0.16741947445189287,0.5015163435720037,0.4019996957165817,0.19641145011982408,0.7614588657786675,0.12801388619896065,0.22967768625363724,0.060912318746484055,1.0,0.6,0.5,0.8,0.7000000000000001,0.4,0.9,0.2,0.30000000000000004,0.1,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.35975117779446875,0.30853240347771815,0.3178796939329449,0.37496959309620603,0.452818245488911,0.40068187045984294,0.2758500175222921,0.48670840882342153,0.31581027308219173,0.35053620069397406,4.109111356678737,4.902608968148735,4.911039916235066,4.4165575759976505,2.4476434901428026,2.6656506432996485,4.271481242446104,3.045631030855142,4.260677207306775,4.230612772496862,1.3453268463989105,1.3453268463989105,1.3453268463989105,1.3453268463989105,1.3453268463989105,1.3453268463989105,1,1,1,1,1,1
62,10,5,3,0.5038719588212437,0.1946068970652287,0.5256701292287782,0.5439307603005306,0.46839600802091874,0.30994400137416456,0.23518365406690817,0.21175035665359462,0.12421508700959843,0.036502651899345526,1.0,0.6,0.9,0.8,0.7000000000000001,0.5,0.4,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.42648895144177945,0.382035474702771,0.4727996243664477,0.4586097503618621,0.36283441152612816,0.46853616164156325,0.39031564737918123,0.3871942456983537,0.43801580419148356,0.4416511365255737,4.227358507620908,3.2813327853623298,3.6395342534455586,2.8770754415691844,3.2791142944158356,3.3028294728101972,3.499184843758679,3.9904904539677686,4.5180545832429,4.088439589045484,1.6523053003297457,1.6523053003297457,1.6523053003297457,1.6523053003297457,1.6523053003297457,1.6523053003297457,1,1,1,1,1,1
63,10,5,3,0.34851947198156163,0.1666031195041497,0.4931679550189783,0.19210794031038314,0.7135519649210815,0.32567043497234693,0.6269992697507596,0.12961197453997894,0.2584997128476714,0.08984409138391898,0.8,0.6,0.9,0.5,1.0,0.4,0.7000000000000001,0.2,0.30000000000000004,0.1,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.26575584442118494,0.27979591308382723,0.3563420313907329,0.2975774848858297,0.3708636955075867,0.3749034456351594,0.327862759798214,0.3067529794382035,0.32060609270418094,0.3159237104583068,4.306056011106261,2.4566269820703113,2.6599287384884267,2.0149682376006792,2.7443848644070847,4.609149725016266,2.016817193269743,3.3921721959204936,2.6247369695876728,2.295680948274975,1.5368047627127883,1.5368047627127883,1.5368047627127883,1.5368047627127883,1.5368047627127883,1.5368047627127883,1,1,1,1,1,1
64,10,5,3,0.26950458473363914,0.2389988322118487,0.11067102138082241,0.5328994556855993,0.4473558943809117,0.10037399605548,0.38211274602721723,0.5159976746393777,0.0268137117658956,0.16905276541230718,1.0,0.9,0.4,0.8,0.7000000000000001,0.30000000000000004,0.5,0.6,0.1,0.2,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.3289683009554939,0.23430861703021325,0.3624246708752782,0.33078230883367665,0.2368533671099968,0.2783840255687478,0.22634423761493017,0.21436614682491592,0.47411747828709605,0.476540700758486,2.339224698199506,4.937059480509063,4.908088704689397,2.9676341488910554,2.483188262595354,2.225217780985957,3.7052410233966886,3.627264296809254,3.79073444681369,2.2929581985499063,1.1216107256915637,1.1216107256915637,1.1216107256915637,1.1216107256915637,1.1216107256915637,1.1216107256915637,1,1,1,1,1,1
