Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,eta0,eta1
70,10,1,3,0.5642307423199504,0.28226096820043256,0.1774743093777016,0.1419324478877086,0.7298838727062892,0.17852256054993518,0.6918622082593873,0.10960086083396854,0.5359268504211517,0.06353673511179861,1.0,0.7000000000000001,0.5,0.4,0.9,0.30000000000000004,0.8,0.2,0.6,0.1,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.3613369433677156,0.20713913485761504,0.4839084208830513,0.21965536956518739,0.2783730114936931,0.3463176557096086,0.326325732723062,0.4140856467930254,0.41826145460108866,0.4080530993181194,3.8371996526567616,4.754795301173996,4.859246715358772,2.0225942305369307,2.367266831358879,3.676144590829422,3.869876912421892,4.964413861630058,4.450038372481403,3.4097937875386224,0.22503028621017793,1.6685575867123612,1,1
71,10,1,3,0.2819962602367262,0.2828556814341967,0.24529814848240766,0.16771856340848823,0.6657343989768474,0.24552633917932695,0.364073083740736,0.2084213611758926,0.050584791204297354,0.1748733489103077,0.9,0.8,0.7000000000000001,0.6,1.0,0.4,0.5,0.30000000000000004,0.1,0.2,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.2788455760020893,0.20285411539921688,0.49786529642115096,0.21905522188054175,0.4066181206338637,0.293157421330078,0.2703374091981473,0.2616332297089115,0.39787712009913784,0.2520431627235033,2.2025668911568235,4.805785546843354,4.092465734584382,2.3374055666564724,3.5767321332629316,2.2092099461750285,3.2619649034000835,2.9570163153090836,2.327257846562125,4.489689242014907,0.24780918945440908,1.4759693471734359,1,1
72,10,1,3,0.3782146564692418,0.2879910217420629,0.5439299859960897,0.2006652704008896,0.16928987329086564,0.10218596075209929,0.4167603911332512,0.5964333202324164,0.030653068897334032,0.16707926343535692,0.9,0.8,1.0,0.5,0.4,0.30000000000000004,0.6,0.7000000000000001,0.1,0.2,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.450633072080601,0.25298641397422206,0.34000378444519236,0.31284689384225217,0.4733950584646121,0.4073933761567805,0.2971109351084238,0.22022022232966904,0.24282275110694004,0.3795715129772669,3.8852593070219363,3.479214590564009,4.595371067484236,4.73877069807626,2.4694246522383887,2.9948247215429533,4.979548583882712,3.5540591517180395,2.302695129633636,2.2520274322623695,0.24038625102973105,1.5547391759186295,1,1
73,10,1,3,0.22917759039604768,0.608352862415406,0.16421875367804217,0.31599822101892056,0.5503558675830702,0.2063937900992568,0.5172770734053539,0.17806066298829967,0.14096322613271722,0.06681996097896915,0.9,1.0,0.5,0.6,0.8,0.4,0.7000000000000001,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.42070582481726515,0.26472241032486155,0.3025790699893446,0.3444822848506828,0.4987184873849364,0.2858213196776597,0.3719794166599706,0.4487980581720912,0.3623834721110206,0.48619190572113774,2.0175286648572137,3.2683634411955955,2.086532378111614,4.773342786390192,3.6127255586137323,3.293770743944235,4.714719124978995,3.5575280791485175,4.33789403441759,4.225713044175944,0.16094347380920745,1.4829210768068242,1,1
74,10,1,3,0.351164875097038,0.3123391323032192,0.5446988705762628,0.1601094217225777,0.38342986890602837,0.18415925994385618,0.15085251328050925,0.7077128025618044,0.13927512573892264,0.06813110934448079,1.0,0.7000000000000001,0.9,0.5,0.6,0.4,0.30000000000000004,0.8,0.2,0.1,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.4835333252217766,0.269482880335522,0.49503389615046706,0.3582764856382434,0.2765437942812919,0.4193040214263873,0.44321277663872327,0.20152646522966566,0.29777507394441294,0.42843691286121516,4.977076006017318,2.5733305366265844,3.275273959557585,2.7659582073449256,4.333300203846948,2.69094994892363,4.134479185277623,2.7865430955561754,3.6216634865345556,3.6895480186541083,0.7064565349293488,1.0564229486717918,1,1
75,10,1,3,0.3634492359460878,0.4943509245953328,0.309377708532343,0.19342205305097465,0.3148801578044544,0.10927129995186541,0.647955750871181,0.3478726649857482,0.15501078008887423,0.0794967671058985,1.0,0.9,0.7000000000000001,0.5,0.6,0.30000000000000004,0.8,0.4,0.2,0.1,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.4787129160168004,0.3509302310172283,0.20983041784481518,0.47076101505468954,0.24204466950685172,0.47395179341618277,0.30845886897827374,0.32078336521798195,0.31089329506463126,0.38264032639297396,2.710409963593876,3.6094579917621,4.395917945361299,3.963914906266928,2.8282037941792284,3.391133795385975,4.17561314934955,2.5258062809225352,4.750494025116989,4.064173851506876,0.6726285765743647,1.0398250454350277,1,1
76,10,1,3,0.229759118146716,0.10510273508212109,0.6554715128871078,0.7733252781908496,0.0609995232371115,0.5711730443579749,0.48907286836630104,0.4021832551315399,0.20437971390634666,0.05230067405721829,0.8,0.4,0.9,1.0,0.2,0.7000000000000001,0.6,0.5,0.30000000000000004,0.1,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.45258747867701304,0.3457943203376837,0.3077561515158416,0.44721090917786854,0.4082744125591075,0.3598626687712637,0.27344178481915044,0.4357176780989588,0.32436351320969387,0.48218735087339143,4.645909812391354,2.047901348200157,2.4356159873226995,4.430463220689486,3.381349111828995,3.088680706751709,2.1309327083728933,2.234535060589737,2.096769151827862,2.8441558537589744,0.5782046365706249,1.990670919450598,1,1
77,10,1,3,0.37618316498367144,0.3621478869404964,0.40672684538105697,0.33391182086682697,0.32548214666349307,0.8258034793324465,0.0942442158033085,0.33192726935298406,0.03275433293500163,0.2511666059581018,0.9,0.8,0.7000000000000001,0.6,0.5,1.0,0.2,0.4,0.1,0.30000000000000004,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.4630567585554369,0.354199188910126,0.2674731458615599,0.3861800475150466,0.20589870326046428,0.3954221933058796,0.46566590441861466,0.36101945402446267,0.3812339049950163,0.20942036028419123,4.10331954924383,2.4217351146126918,2.1124518919520527,2.5125151517173987,4.795049173918353,2.505935436948765,2.274025538734932,2.684611652859367,4.311866998288144,4.609168866436175,0.6755879333686053,1.9322590990630744,1,1
78,10,1,3,0.45959192558324374,0.34629193897378985,0.6582804036583197,0.12836493677847705,0.5399989400891302,0.4127198738432272,0.12345688329172566,0.35559878867890266,0.10166439935954608,0.07431386289167184,0.9,0.7000000000000001,1.0,0.4,0.8,0.6,0.30000000000000004,0.5,0.2,0.1,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.21468431890388956,0.2702007382765148,0.38154372329046526,0.2919775016518217,0.39304834657531784,0.328745312693564,0.419221713934513,0.42110249318179055,0.21477550639575843,0.44731279415400577,3.3512203258554822,2.915922364513651,4.357357479274176,2.97971463433643,2.134383747193734,3.7467048561406626,4.3108536331523215,3.2789112490586154,3.929270461001888,4.170717702446401,0.3309353131803366,1.9010410602535666,1,1
79,10,1,3,0.24144827717111295,0.23795235062518616,0.13929449693500856,0.3548406947552374,0.7776756897741078,0.6822083128279507,0.051047827918464295,0.2813191641246053,0.2125642414164349,0.05277606353031781,0.8,0.6,0.5,0.7000000000000001,1.0,0.9,0.2,0.4,0.30000000000000004,0.1,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.47501957520401916,0.23532721425912423,0.21025122219038106,0.3248534567082689,0.4529962401927742,0.3536351510040122,0.4785751382234371,0.34338276894438036,0.42564786638775665,0.48072631879802885,2.0556553424793496,2.433272031723414,3.8608709575706213,3.010179056081567,4.9225064649784835,3.813945590902242,4.353152139849728,2.014660259150358,3.9166741762662975,3.56567826025885,0.5591662214805168,1.4652442554210339,1,1
80,10,1,3,0.25666356935427115,0.1514339794809395,0.2637684963857028,0.6923258624811044,0.20799210211174005,0.6187884587217876,0.13697781453278315,0.0628046974250735,0.5673887523666998,0.060282771812940165,1.0,0.5,0.6,0.9,0.4,0.8,0.30000000000000004,0.2,0.7000000000000001,0.1,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.45009892325255424,0.48877249068121176,0.3926000584643303,0.27642591984797876,0.3735986608458275,0.418945925267018,0.3317031471851215,0.22136850448476933,0.2631147247769728,0.45119603978453343,2.5760251165285886,4.884057010323698,3.1803825815093925,3.3567113970441618,2.5774422969097013,3.657888026430623,3.946399476148872,2.627560348171964,4.702131627990994,3.0775646467328133,0.5644551334232838,1.8090616131098098,1,1
81,10,1,3,0.36802526518966366,0.4949203415413999,0.2184027811804123,0.33990954621235897,0.21016453144822822,0.2921096931685653,0.8972963186579563,0.11753374091129816,0.037830390136113216,0.2518490986868505,0.8,0.9,0.6,0.7000000000000001,0.5,0.4,1.0,0.2,0.1,0.30000000000000004,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.4228080850653506,0.4083268682285594,0.4665198023697831,0.29285706931159805,0.3602364031884503,0.32594303961657883,0.3586377932607364,0.35969240674898334,0.43218549186236016,0.29462501079298287,4.625017081168369,2.1067138345085983,2.3445846170934583,4.535785775861678,3.3690968260354124,3.598084312328487,3.7296325585969052,2.4476410521808765,3.17345838764479,3.045920384274423,0.8937821852437765,1.1684548265905894,1,1
82,10,1,3,0.4139608024428972,0.25101670775156193,0.3715726815366271,0.19528575635272843,0.6990710353664097,0.2192873750706056,0.8620032796310675,0.22395316420649541,0.03399529962867069,0.17278444669249085,0.8,0.6,0.7000000000000001,0.5,0.9,0.4,1.0,0.30000000000000004,0.1,0.2,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.42628110389235985,0.28042079251736407,0.47929296435931884,0.28807209123618327,0.3324225976516566,0.381816550641211,0.29421233272987535,0.3224556296510221,0.48200161486951165,0.48319614437736563,4.216343144493184,2.7350678619362063,4.808809311086595,4.094067010628553,2.573357449503026,4.549641219293509,4.395687740207993,3.4057058836623244,4.393684557010037,3.0944371181993584,0.1500607990801026,1.809872050623722,1,1
83,10,1,3,0.4794943363939518,0.539751646344632,0.42222386028034864,0.13651771181486672,0.2637440535546993,0.6893610816455021,0.49724506254143025,0.20254942377261276,0.14323142700230837,0.044614572824191935,1.0,0.9,0.7000000000000001,0.4,0.5,0.8,0.6,0.30000000000000004,0.2,0.1,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.28716354974535496,0.31040509054655724,0.38175283114472086,0.34028017828862456,0.2984175296116861,0.2730165725618615,0.48623713003415936,0.3858491622712315,0.3854476695664453,0.380770884688155,4.233640742959463,4.891169860778122,3.3367099155661597,2.991833279592175,2.9176865375467878,2.901122038906731,3.465269483243934,3.5641980738635706,3.7327534402472584,3.766065309718673,0.24911414560869258,1.0719076816371977,1,1
84,10,1,3,0.3518067409857676,0.16484431405943278,0.3254836352234288,0.5400385291592972,0.7491943785063211,0.25473421881411706,0.36554705642262075,0.18999838566551305,0.05138545664588604,0.15416175865367043,0.9,0.6,0.7000000000000001,0.8,1.0,0.4,0.5,0.30000000000000004,0.1,0.2,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.41063633086537926,0.2977251075804722,0.2726843214377644,0.3211144269358455,0.2013930382312496,0.2691779815993061,0.3678571375447768,0.37149032724865716,0.45297500991101,0.39301111886478046,3.011946375666531,3.9987720284314205,3.4182779169891635,3.9408006729704907,2.414042801683732,4.557217604320849,4.659756871519613,4.587645884929157,2.918690236151858,2.2699911013084755,0.44229314070233716,1.4501941291401934,1,1
85,10,1,3,0.38536145560291535,0.304827948332901,0.22438049477901045,0.3224668554019346,0.679129326937235,0.3642706398297467,0.3121161902148974,0.22096759134255198,0.12909542424009218,0.05236409497360335,1.0,0.8,0.7000000000000001,0.6,0.9,0.5,0.4,0.30000000000000004,0.2,0.1,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.4714794297986588,0.3921693590245431,0.4211988021541909,0.4119083019155142,0.3129564168341774,0.44021139541831755,0.35176876702436366,0.3634985143009055,0.41227732412870455,0.3878807928806667,3.379495522128179,2.0784460919193295,3.0927073723964726,4.3618240195182185,2.476796160741525,4.75265022515121,2.6696785011031485,3.848325112579558,2.612471910833107,3.1665376457122134,0.31715087137665665,1.8592664012740965,1,1
86,10,1,3,0.44420934146514535,0.1564837034060652,0.4622957802866674,0.39291886235602924,0.7084414781224094,0.26276123600207213,0.16573866956307426,0.5017634123162146,0.050786927909429416,0.15131825029359014,0.9,0.5,0.8,0.7000000000000001,1.0,0.4,0.30000000000000004,0.6,0.1,0.2,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.35878515312971604,0.3480834882132781,0.2094180944442741,0.4479705960099415,0.21362658752109845,0.29248036081795153,0.32887523573950184,0.20069650151465185,0.34437709548645895,0.47680586950346504,4.377560809508043,2.4133978818301105,2.548749753807694,4.448941020981318,4.9665327205445395,3.889416528105269,2.387184012740218,3.8996173624923776,3.314726829702184,2.0462804353088284,0.3418724378519573,1.8852344084417199,1,1
87,10,1,3,0.21364133387061945,0.5041926228298921,0.6250713410221522,0.41238128463204365,0.3325005017955622,0.23493244139504227,0.1702764217288263,0.575915464701649,0.17689024290831287,0.07752472450318744,0.8,1.0,0.9,0.6,0.5,0.4,0.30000000000000004,0.7000000000000001,0.2,0.1,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.2061475587036145,0.3622309227507474,0.27989682724347587,0.424449116084893,0.4189677154807998,0.49196652089444187,0.46936940704415064,0.24722989521076574,0.40266596451775893,0.3986413083199044,2.5784737259117607,4.689848734031043,3.6602180246292417,3.3906702173266434,3.499794994520313,3.609474375896541,4.106844143200785,2.218978542831488,2.6560332319060223,2.0624485522194176,0.36008961220614644,1.4998884976783429,1,1
88,10,1,3,0.3226747459486933,0.2699608085618941,0.68956244577908,0.5526444633789794,0.23306470725029854,0.5600514993072041,0.36261894051137483,0.2373408762578283,0.14953386736415328,0.0727025092638275,0.9,0.6,1.0,0.8,0.4,0.7000000000000001,0.5,0.30000000000000004,0.2,0.1,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.49135020566346843,0.3757612964612604,0.3678522111465842,0.3318700889200421,0.48078459332402546,0.2849927079612523,0.4170458686636652,0.39530917727765125,0.2958166028910069,0.49906860125033575,2.710442924796555,3.7080055372876712,3.921782736653852,3.231482160644669,3.7420099673171805,3.94712442336764,3.8671823791832134,3.9625656840185326,2.0018815508429433,3.274953382845757,0.9483997531676437,1.9942303572700144,1,1
89,10,1,3,0.36116047333411705,0.3372160358861097,0.14571541404812338,0.5134750241367168,0.12943375368145946,0.634540848283212,0.5061211531520535,0.03387131655337074,0.435127062982621,0.17268772561113957,1.0,0.9,0.4,0.7000000000000001,0.30000000000000004,0.8,0.6,0.1,0.5,0.2,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.32838435504366414,0.4533605411853144,0.3966849084028118,0.4993125041163725,0.2639927292251105,0.41429903602670387,0.48036581718172594,0.3578676241993072,0.2253579748751715,0.46810015764507706,2.776229251819285,4.862090945794554,3.46261567814637,4.078955545759687,4.363710035612815,3.9912599159595983,4.1235445141447205,3.0422915788029297,4.896102741434548,4.050786672619486,0.9688011556714564,1.248924748787456,1,1
90,10,1,3,0.23143731558398095,0.4537922262833205,0.18955509855424052,0.41043073033264726,0.5993349279971855,0.415025355119482,0.12410514044251619,0.3019622754090401,0.03447205663795788,0.1345683170127475,0.9,1.0,0.5,0.7000000000000001,0.8,0.6,0.30000000000000004,0.4,0.1,0.2,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.4921034417709375,0.4426396343418537,0.4104934540678401,0.4798655075176284,0.42242468824393264,0.2748615597789367,0.3141043659660557,0.2699873488389951,0.44112418710337503,0.44926492142266183,3.4100629960443145,3.1589724670636796,2.0271196840062173,3.8271622211063265,4.394925410342154,3.0548952945890466,2.8817766524584316,2.6580573811495514,2.663131034317144,4.0514418885866785,0.5859975881552932,1.4511124267478193,1,1
91,10,1,3,0.32811789450910633,0.31355258064210145,0.3294123462136699,0.3113273198709233,0.3016704690664505,0.22043776236812446,0.2611486596728474,0.08214898933080124,0.22274584717205137,0.043955919180129366,1.0,0.9,0.8,0.7000000000000001,0.6,0.5,0.4,0.2,0.30000000000000004,0.1,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.30006322544305386,0.3647047214143949,0.24210393420281978,0.20921158793435107,0.39287041498128095,0.4448686275539037,0.3266162168969854,0.28094217640546154,0.2464102748834541,0.41321842547958654,3.875455043114599,4.832187752160844,3.066622583604829,4.360202621898431,2.45015487489915,3.789902278554099,3.918231688608365,3.019063359811092,4.963560322956503,4.207477984404665,0.493207009639989,1.3001103485321837,1,1
92,10,1,3,0.27760338980323873,0.23496947006661772,0.166532604932261,0.29639962170204875,0.6222841738916602,0.13073284267054913,0.8410611620873271,0.5499521417801888,0.07778145370932626,0.05172787677564246,0.9,0.6,0.4,0.5,0.8,0.30000000000000004,1.0,0.7000000000000001,0.2,0.1,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.26644511499353835,0.40321080788711094,0.38116306769121777,0.3583692359531714,0.33559820274010854,0.21135509644533307,0.32758436936731805,0.4956760481881913,0.24091852116871748,0.2695548059378785,2.2618324893272357,2.4634891538783057,3.762718439512054,3.2172766199425107,2.6222954657451516,3.3578606899660373,4.193575147695489,4.617623127984175,4.304539663608207,3.022909897166687,0.37200977932562107,1.4675110305069983,1,1
93,10,1,3,0.24040841350274555,0.35705421549348637,0.2529295653289483,0.1969619469420416,0.25648331505066424,0.22061279330281702,0.12791791335051486,0.323359671224294,0.1369869332607354,0.04826328753276602,0.9,1.0,0.8,0.7000000000000001,0.6,0.5,0.30000000000000004,0.4,0.2,0.1,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.3349520508833166,0.3879867685834531,0.44894290926313346,0.4425252896069456,0.48575202766074804,0.48136038166888,0.202426564883975,0.33006362471465656,0.3354000539187486,0.282460651896072,3.0094495412835434,3.202952111375346,4.114047170686135,2.9949075894334602,4.956759221229959,4.322763770274419,2.193337572805083,4.769698915180735,2.01164624486401,3.6858243483295774,0.8246808854468297,1.5946997769336102,1,1
94,10,1,3,0.45208184856158684,0.5275048871731501,0.6292996411615284,0.5596258101794578,0.49755072094580005,0.03139489986645427,0.4338687819503792,0.34137245715465037,0.14606364924213308,0.2557118948424726,1.0,0.9,0.8,0.7000000000000001,0.6,0.1,0.5,0.4,0.2,0.30000000000000004,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.24817785558751565,0.4014305318901966,0.41059041442120525,0.22901981991165837,0.35255338565543703,0.35107713590232836,0.47965178930169383,0.29146158240246756,0.3917957092808202,0.21066361939607728,2.538044852755907,3.847580332807351,3.9019829280598635,3.103535347122305,2.7809374230484236,2.9873969119409316,4.025495794709925,2.0510458934385425,4.807043334851957,3.759491439708723,0.78468998362056,1.188898613985923,1,1
95,10,1,3,0.409071055214451,0.20622168262934526,0.4328901565795103,0.4104426513821146,0.13882019106123356,0.47998268162885827,0.08615573237360104,0.31870783196060803,0.2533554756705211,0.057617112826877585,1.0,0.7000000000000001,0.9,0.8,0.5,0.6,0.2,0.4,0.30000000000000004,0.1,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.43384378347502317,0.4954925375332759,0.30963259784110464,0.4445589610337952,0.4398383234543955,0.4161308466880905,0.2166561595613859,0.43938504355670127,0.4375535604874507,0.37678234877208155,3.292838362001112,3.791911215072078,4.6826462330657215,2.0137517540932715,2.078124312893787,3.206844914780267,3.9519250877897907,3.6819700862337728,4.125703474086352,3.5264964847071254,0.10844497854604945,1.7071691715261705,1,1
96,10,1,3,0.5314225131676598,0.17844348398166,0.6806698981872056,0.34591706029325675,0.5725908221495312,0.0740961487760195,0.7149330673745157,0.3191449632596876,0.2606489095400717,0.08702069614350488,0.9,0.5,1.0,0.6,0.7000000000000001,0.2,0.8,0.4,0.30000000000000004,0.1,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.43818962039810283,0.21527376732647327,0.3455989825314727,0.3463180151147445,0.3649223757760619,0.4537168753144738,0.3173535020666227,0.4111870071175227,0.2869991906392622,0.4983053868762975,4.4980637786079445,3.561019025498537,4.111078902196846,4.78001296777453,3.7054099701503223,3.8006908171577933,3.3930393055323687,3.691562306764575,3.8358652834698757,3.5871641779254477,0.6620548276383866,1.4518148685717844,1,1
97,10,1,3,0.19761124929854224,0.5190279844331043,0.2232756678343275,0.4412543371095442,0.6766976452213271,0.26770034914779217,0.1592847533066638,0.07180506986548693,0.04481882024302186,0.3472542102808813,0.7000000000000001,0.9,0.6,0.8,1.0,0.5,0.30000000000000004,0.2,0.1,0.4,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.29938787161856123,0.2524311889559892,0.23794714572406334,0.4450548885663569,0.462423159609354,0.2080460414929017,0.4986996496112141,0.3345506232845826,0.2828373398001582,0.30245879479159277,4.577140491920449,2.9358800792622692,3.48431402306654,3.8842426193150397,3.6014925381403735,2.981111907566975,2.3042141125356195,2.7833796024403235,3.0550075634942857,4.647365201104263,0.8241883300621172,1.3200719132658023,1,1
98,10,1,3,0.311831238160248,0.606391745783561,0.602905448687642,0.4064452487080612,0.22046272814677814,0.2131603122834856,0.06302253132506386,0.4804441868479259,0.052024623154345175,0.25686130801041424,0.8,1.0,0.9,0.7000000000000001,0.5,0.4,0.2,0.6,0.1,0.30000000000000004,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.31158565751877515,0.3443151995426952,0.39800541126250827,0.322289430926324,0.4593349172580155,0.2516802901130576,0.41372733979738086,0.28498843013904085,0.26411360066649214,0.37129084059233197,3.811226911592613,2.094433838251459,2.453121571304691,4.369484929466164,4.771034773339281,3.818708133498387,3.730736520579433,3.767213508213977,4.95030865827273,4.076891899308688,0.2641735156538416,1.8321246072620543,1,1
99,10,1,3,0.4456476492433131,0.40229925210275197,0.5263153157027725,0.4123221749218163,0.22330485760198046,0.5635441646505356,0.19766309466727236,0.10041698134738851,0.43567561065664345,0.04598819446322284,1.0,0.8,0.9,0.6,0.4,0.7000000000000001,0.30000000000000004,0.2,0.5,0.1,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.46264723318755074,0.39423103660539216,0.2314731282951792,0.32275579771389423,0.29499383529856577,0.2963199412245143,0.37293258697305665,0.4080328417393517,0.4598778175694912,0.42744503174885995,4.956931590590399,4.059798867719424,2.8706393002989117,4.719934614122161,4.610589890502695,3.217903357585196,3.6250943525856334,2.8015295387219656,3.93469159831143,3.3892051495757123,0.7858018762867752,1.7499487922257237,1,1
