Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
40,20,5,3,0.42789988419915437,0.40253475905472047,0.17321480846577153,0.2949580483944811,0.4449289615318933,0.354748397573831,0.25797578491092976,0.16085520181914137,0.23878893371805543,0.6409764281958311,0.5355318925957278,0.4103062504253692,0.17942514221439435,0.23749557491700812,0.3251254165940076,0.10561836150886243,0.06147762226036081,0.2004111978671851,0.24807453645421904,0.062425670814255374,1.0,0.9526315789473684,0.6684210526315789,0.7631578947368421,0.9052631578947369,0.8105263157894737,0.6210526315789474,0.4789473684210527,0.5263157894736842,0.8578947368421053,0.7157894736842105,0.5736842105263158,0.33684210526315794,0.38421052631578945,0.43157894736842106,0.19473684210526315,0.1473684210526316,0.24210526315789474,0.2894736842105263,0.1,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0016992800785125843,-3.403212279373087,1.083787628204554,1.022079051139707,1.0809067280841718,1.0372870012385433,1.2179995419615948
41,20,5,3,0.36033556998297495,0.43129796472626075,0.12834810564205568,0.3273640274284549,0.40934222096957984,0.48417341209901055,0.6999809330795108,0.3784991695614356,0.2862054635625949,0.7067408911584238,0.1888027862230358,0.26945950880011976,0.8526817890639582,0.11660547253494521,0.1791851449845678,0.042899532370915414,0.4972235719730653,0.2756490601210736,0.04064923694256366,0.13720602779022306,0.8105263157894737,0.8578947368421053,0.4789473684210527,0.6684210526315789,0.7157894736842105,0.7631578947368421,0.9526315789473684,0.6210526315789474,0.5263157894736842,0.9052631578947369,0.38421052631578945,0.43157894736842106,1.0,0.24210526315789474,0.2894736842105263,0.1473684210526316,0.5736842105263158,0.33684210526315794,0.1,0.19473684210526315,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,-0.13572694888858525,-3.2699596859673146,1.3290351097192081,1.4277500170295963,1.258626750660466,1.1858797268061283,1.4340626692769922
42,20,5,3,0.23175268799513404,0.28071732583051656,0.2931687091494598,0.3945071025259612,0.22080979513633636,0.3753546106455847,0.19382631040180598,0.2809207635432947,0.7662690350427142,0.16179715857840649,0.7342414912201742,0.6492209368385122,0.26409304475938483,0.4615876704653477,0.1890057939502136,0.1156183066145848,0.1159628992088833,0.22104021470830787,0.11345038201342805,0.08202404373409944,0.9052631578947369,0.8105263157894737,0.7157894736842105,0.7631578947368421,0.5736842105263158,0.6684210526315789,0.4789473684210527,0.5263157894736842,1.0,0.38421052631578945,0.9526315789473684,0.8578947368421053,0.43157894736842106,0.6210526315789474,0.33684210526315794,0.24210526315789474,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.1,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.4184237207779948,-3.426965051589559,0.9601615721174123,0.7830655241575378,0.9142407128414559,0.9417676056377503,1.0206497744607754
43,20,5,3,0.22774404734828535,0.34509977824733695,0.17066605829322512,0.3525802140598134,0.219166860704742,0.47862561168931383,0.10797509445554776,0.7334416979193243,0.4639727666147964,0.7284453401539474,0.2630581092609125,0.07457451934167322,0.46849934642375524,0.7184690676864892,0.20111033459003422,0.15482104781270625,0.03879398416243843,0.37775890378011134,0.14118290762884514,0.06327416929616735,0.8105263157894737,0.9052631578947369,0.5736842105263158,0.6684210526315789,0.5263157894736842,0.7631578947368421,0.38421052631578945,1.0,0.7157894736842105,0.9526315789473684,0.43157894736842106,0.24210526315789474,0.6210526315789474,0.8578947368421053,0.33684210526315794,0.2894736842105263,0.1473684210526316,0.4789473684210527,0.19473684210526315,0.1,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2917913760886218,-4.131436960310621,0.9546426548533954,1.1131971539396892,0.9836897588749955,0.8620782929362011,0.9424204295538892
44,20,5,3,0.3261844754329092,0.4564714163019261,0.42211553379572425,0.36350873171585946,0.12992084209749744,0.22880359691311197,0.42375482700894324,0.10419269400610576,0.5791509861429955,0.35292164468504506,0.17953742468883607,0.2278156004535638,0.7227713889518447,0.5017812938081755,0.0776800268084469,0.7083515952970775,0.04905137738503697,0.3620919848160205,0.03407351813095619,0.20194852576951755,0.9526315789473684,1.0,0.9052631578947369,0.7157894736842105,0.4789473684210527,0.5736842105263158,0.6684210526315789,0.2894736842105263,0.7631578947368421,0.5263157894736842,0.33684210526315794,0.38421052631578945,0.8578947368421053,0.6210526315789474,0.19473684210526315,0.8105263157894737,0.1473684210526316,0.43157894736842106,0.1,0.24210526315789474,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.09403829675410151,-3.55480653849515,1.4155950255421503,1.3892124484807569,1.4560361238681534,1.4572380477042342,1.5783039114730006
45,20,5,3,0.32742723761536807,0.21851928717027513,0.34481067084406286,0.7185737823786913,0.5980066178142108,0.4139623337578172,0.23792117372958801,0.5060737357919581,0.09231752941143107,0.1449264422166129,0.35145888744384085,0.26456208814992654,0.7581610839976124,0.43764189858303687,0.12102200083208184,0.5086885151231124,0.31392228203956835,0.08594665700197823,0.15869004284779176,0.08804980699725756,0.9526315789473684,0.7631578947368421,0.8105263157894737,1.0,0.8578947368421053,0.6684210526315789,0.4789473684210527,0.7157894736842105,0.2894736842105263,0.33684210526315794,0.5263157894736842,0.43157894736842106,0.9052631578947369,0.5736842105263158,0.24210526315789474,0.6210526315789474,0.38421052631578945,0.1473684210526316,0.19473684210526315,0.1,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,-0.0582687049439048,-3.5294999573023995,1.1371048262267522,1.0424428709499607,1.161970981482787,1.255039953958178,1.0383918793563236
46,20,5,3,0.3154973140245204,0.2879413284457336,0.21031065470160437,0.3295654653465077,0.535662125325695,0.16682602857007045,0.4594702327241989,0.13134526041258288,0.2865987507011885,0.09932412562664222,0.4998548660623031,0.19122173680544385,0.7634057712572314,0.06781760165042633,0.07159358728669632,0.18729088940881597,0.38261499142746636,0.5372802170043606,0.06669329999747443,0.06255505405959014,1.0,0.8578947368421053,0.6684210526315789,0.7631578947368421,0.9052631578947369,0.5263157894736842,0.8105263157894737,0.43157894736842106,0.5736842105263158,0.33684210526315794,0.7157894736842105,0.38421052631578945,0.9526315789473684,0.24210526315789474,0.19473684210526315,0.2894736842105263,0.4789473684210527,0.6210526315789474,0.1473684210526316,0.1,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,-0.17906178793610641,-3.0034591438153257,1.070144204551791,1.1561227688311486,1.3183407176970992,1.0242668232966021,1.1348196082045363
47,20,5,3,0.2635754306311837,0.36709884694667216,0.2352520585204806,0.24202733685858424,0.473326147480513,0.11604229122754045,0.645797902523792,0.22069173929621655,0.28440463154194057,0.15053442245587456,0.8684587608046649,0.08792027319558267,0.47010775528517046,0.3784444667297286,0.43273069806148573,0.5310361707378765,0.5878220278732099,0.16873196004926794,0.0796502393858301,0.084103035458088,0.9052631578947369,0.9526315789473684,0.8105263157894737,0.7631578947368421,0.7157894736842105,0.33684210526315794,0.8578947368421053,0.38421052631578945,0.43157894736842106,0.2894736842105263,1.0,0.19473684210526315,0.5736842105263158,0.4789473684210527,0.5263157894736842,0.6210526315789474,0.6684210526315789,0.24210526315789474,0.1473684210526316,0.1,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,-0.2249010258998528,-3.5557023909517285,1.0219447266616204,1.1120230154094095,1.1529756921252392,1.0976530266688154,1.1164239155191147
48,20,5,3,0.26286618241860393,0.22086330000295018,0.4900020165745507,0.4463250714157821,0.37974896570917965,0.163376961970785,0.4845674483758803,0.28549963031820935,0.48712595695734234,0.44752259967703506,0.8349519825376045,0.37774782685994723,0.15913228831108675,0.2448600164644725,0.2998481385291506,0.1629089711653764,0.1368955786187123,0.382123822470752,0.11849666038601889,0.08922580536952562,0.8578947368421053,0.7157894736842105,0.9526315789473684,0.9052631578947369,0.8105263157894737,0.5736842105263158,0.7631578947368421,0.4789473684210527,0.6684210526315789,0.6210526315789474,1.0,0.5263157894736842,0.2894736842105263,0.33684210526315794,0.38421052631578945,0.24210526315789474,0.19473684210526315,0.43157894736842106,0.1473684210526316,0.1,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.3414057278339221,-3.485342303639332,1.4326887988527268,1.3591418720803694,1.4111464652489898,1.3525453870241777,1.4368154515327995
49,20,5,3,0.36446343952866633,0.3645794081582835,0.34132137145674135,0.15917135982899094,0.31021539163810885,0.3944301951641521,0.33252832277677696,0.20584113694018502,0.16320148506544152,0.16356096292792388,0.672802968339475,0.4979762284784202,0.22230714001661703,0.2901147702485034,0.04971015311539334,0.15409020152675687,0.02738416420555423,0.28407299844456635,0.2379319869704714,0.1637220139203515,1.0,0.9526315789473684,0.9052631578947369,0.6210526315789474,0.7631578947368421,0.8105263157894737,0.7157894736842105,0.5736842105263158,0.5263157894736842,0.4789473684210527,0.8578947368421053,0.6684210526315789,0.38421052631578945,0.43157894736842106,0.1473684210526316,0.24210526315789474,0.1,0.33684210526315794,0.2894736842105263,0.19473684210526315,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,-0.06620623878194895,-3.418138375841854,0.9541269131029115,1.0102291902961285,0.9444153453406765,0.8386218821143291,0.9145636978970929
50,20,5,3,0.21469306789534748,0.37379094910755895,0.4201178805809299,0.38191114222173117,0.29870970889142096,0.6658485827638423,0.2594742065087254,0.39419683182235365,0.3060382813853095,0.5461987400923171,0.07564507531551182,0.5146862178073196,0.2975003991569547,0.874764152294434,0.2954180620277029,0.21442947642520202,0.12111908723730529,0.27866160433689663,0.09043700083219507,0.04498905556209637,0.7631578947368421,0.9052631578947369,0.8578947368421053,0.8105263157894737,0.6210526315789474,0.9526315789473684,0.5263157894736842,0.5736842105263158,0.4789473684210527,0.7157894736842105,0.24210526315789474,0.6684210526315789,0.43157894736842106,1.0,0.38421052631578945,0.2894736842105263,0.19473684210526315,0.33684210526315794,0.1473684210526316,0.1,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,-0.3996433458632398,-4.008077716326606,1.9217591312691595,1.8400862293502194,1.8027903259363758,1.9208082972985672,1.8842584606895125
51,20,5,3,0.3458790083891369,0.5439541198727762,0.5370992925529918,0.41117722461934136,0.35572942997936546,0.22826902951436678,0.1868858340958891,0.45045634652200517,0.11203041401896846,0.6402617664026278,0.11218513562445709,0.24915907954401353,0.31559053796090414,0.06771014129071005,0.11696621810428645,0.5966514431108619,0.549990532471063,0.02948453525536837,0.425465007660365,0.19624181405298594,0.9052631578947369,1.0,0.9526315789473684,0.8105263157894737,0.7157894736842105,0.5736842105263158,0.5263157894736842,0.7631578947368421,0.33684210526315794,0.8578947368421053,0.2894736842105263,0.38421052631578945,0.43157894736842106,0.1473684210526316,0.19473684210526315,0.6684210526315789,0.6210526315789474,0.1,0.4789473684210527,0.24210526315789474,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.14736993903879334,-3.6705366630685474,1.4259794995666315,1.3516512254192325,1.3020095066005466,1.1694386256025124,1.2149351706179794
52,20,5,3,0.30846111039946633,0.31761107466647165,0.20810597910308498,0.16905720011983694,0.12192475235904027,0.24102024916331982,0.4538712087648954,0.21865562150055595,0.5966376036440801,0.13950701294849036,0.37760405176687006,0.6072051978101475,0.7599430266296715,0.17244995307547462,0.8472060528626468,0.2943985791855074,0.1363400143763544,0.042884092806458406,0.1933479208447932,0.1267290768943087,1.0,0.8578947368421053,0.6684210526315789,0.6210526315789474,0.43157894736842106,0.5263157894736842,0.7157894736842105,0.4789473684210527,0.8105263157894737,0.33684210526315794,0.5736842105263158,0.7631578947368421,0.9052631578947369,0.2894736842105263,0.9526315789473684,0.38421052631578945,0.19473684210526315,0.1,0.24210526315789474,0.1473684210526316,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.049072804600856744,-3.973075497726144,1.109648545543359,1.1141426271113397,1.160729384366524,1.036216489858826,1.3396154611762698
53,20,5,3,0.20735235882332537,0.3194191237149399,0.6225788283706769,0.350165734982899,0.27585087875657255,0.12895160826265914,0.6035964218440232,0.8146592998304336,0.3479881326451628,0.6236323446648026,0.05811888324065073,0.726398049697922,0.2534948544683125,0.375686239211063,0.8146418119728965,0.22164057303708348,0.03492204199053399,0.18462511842104493,0.37796637496601987,0.10968328408789228,0.6210526315789474,0.7157894736842105,0.9526315789473684,0.6684210526315789,0.5736842105263158,0.33684210526315794,0.8105263157894737,1.0,0.5263157894736842,0.7631578947368421,0.19473684210526315,0.8578947368421053,0.38421052631578945,0.4789473684210527,0.9052631578947369,0.2894736842105263,0.1,0.24210526315789474,0.43157894736842106,0.1473684210526316,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.152316413875992,-3.3291447707963124,1.114259772140425,1.1844254981949311,1.0847636431287235,0.9678966219778317,0.9462780414179309
54,20,5,3,0.20083260652310742,0.37120768406854177,0.37980076536524565,0.5254539316102348,0.16178789168936858,0.17276779754008698,0.38737337500063534,0.38948186104785737,0.5854710391515137,0.2117367477681705,0.05836796258197041,0.5372852224090602,0.15883427531902686,0.37058086438089244,0.8476119647195341,0.2501371089719646,0.36959879960091235,0.1123382797834615,0.21726442680211747,0.08779178430358062,0.7631578947368421,0.9052631578947369,0.8578947368421053,1.0,0.5736842105263158,0.5263157894736842,0.7157894736842105,0.6210526315789474,0.8105263157894737,0.38421052631578945,0.19473684210526315,0.6684210526315789,0.2894736842105263,0.4789473684210527,0.9526315789473684,0.33684210526315794,0.43157894736842106,0.1473684210526316,0.24210526315789474,0.1,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,-0.49380908764015496,-3.033132791612235,1.6122567536556327,1.7003199301292669,1.709620399294582,1.8958099531724313,1.8939093168344576
