Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,eta0,eta1,eta2,eta3
55,10,3,3,0.3956813267996775,0.29736618748402865,0.36727265300062756,0.18480950398797336,0.44700245190082827,0.560136197488943,0.21108330203178605,0.12459530874792893,0.3366628802917011,0.08244432746335598,1.0,0.9,0.8,0.5,0.6,0.7000000000000001,0.30000000000000004,0.2,0.4,0.1,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.4439917355794599,0.4008751851606086,0.2462815873434558,0.30327783091967664,0.2457963895227827,0.43824473177694834,0.2553160800735514,0.4400107311659893,0.38967837567641894,0.48558193685299583,4.6712543462156635,4.1800373044713055,2.316149173294934,3.8719956159086495,4.045449209430409,4.361284466506833,2.7801264753323904,2.561253359628901,2.6057981570997772,3.6999417908050836,0.37957636086452506,1.9629642294831253,1.9629642294831253,1.9629642294831253,1,1,1,1
56,10,3,3,0.49978317999742095,0.3669284976275736,0.3142012333929619,0.2143798510025089,0.6394747299767369,0.18215990939066984,0.5368434190648859,0.20794796892862502,0.04209258900322587,0.16704533879898922,1.0,0.8,0.6,0.5,0.9,0.4,0.7000000000000001,0.30000000000000004,0.1,0.2,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.21381724135353897,0.4300183642035802,0.45802774144286956,0.4617523515714319,0.4857451561373342,0.48154187867384673,0.3224175311504376,0.25501659306997293,0.429063306138741,0.41408760045123283,4.277273832687053,3.240950945334443,4.230514512465299,2.7144728859105074,3.682763895424423,3.1776768837698897,4.810114981451084,3.373116131639264,4.411945055891404,3.1561389201792616,0.6185305553364557,1.3801120992739604,1.3801120992739604,1.3801120992739604,1,1,1,1
57,10,3,3,0.24945228427046806,0.4170182764403776,0.23381055666641815,0.15587961266089922,0.6165096939731007,0.22075593949475397,0.1643527746305502,0.1134938983763834,0.06939942759538352,0.17841407767307627,0.8,0.9,0.7000000000000001,0.6,1.0,0.5,0.4,0.30000000000000004,0.1,0.2,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.40066271207421067,0.2832944390587395,0.38149838578451645,0.363838114754766,0.2405547830097482,0.45516185423834465,0.3315383856771179,0.4451831176970973,0.42953422458866675,0.3872957187599758,2.5882398646758076,2.8985928478155767,2.906222586732363,3.1943941365376096,2.750363605668533,3.1022544221136137,2.5441829527149986,4.598808084213674,2.568564817984617,4.580432613500703,0.4551800627321734,1.9232542372069845,1.9232542372069845,1.9232542372069845,1,1,1,1
58,10,3,3,0.414708430423669,0.20813049513258325,0.3223853955470332,0.5904263953608937,0.24920042961283806,0.06665002155900726,0.28724874682347407,0.7082805888235422,0.23232212287628662,0.0821132868525167,1.0,0.6,0.7000000000000001,0.9,0.5,0.2,0.4,0.8,0.30000000000000004,0.1,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.26232351578779817,0.3149199522394384,0.2804668817756665,0.40762169166051543,0.42489375906736393,0.2517095970719434,0.3285505067807072,0.24747785010299156,0.2642926771006734,0.3434251870384232,4.812589372257192,2.5052857867433596,2.436013263227382,3.8326504548514455,2.219380978250358,2.4234736267498835,4.007423541795696,4.467435634907776,4.412319093786985,2.648804443872839,0.985635152239146,1.3412088796082633,1.3412088796082633,1.3412088796082633,1,1,1,1
59,10,3,3,0.3408557071431822,0.5839619491261064,0.7926525578121418,0.2025971380463034,0.6048497032455759,0.3070581047015436,0.17541689237354052,0.4857105474441328,0.14666007276330287,0.06988276174716286,0.7000000000000001,0.9,1.0,0.4,0.8,0.5,0.30000000000000004,0.6,0.2,0.1,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.384868294501714,0.43532210996640347,0.22895601703592847,0.4295513938994673,0.40113056004678516,0.2948287739041595,0.29380811244492855,0.40696939202617427,0.30750595796693897,0.4290851145285983,2.654504573311289,4.200448913712995,3.1410077504111014,3.6679107646953684,2.2958656606095778,3.6856916320071305,4.0453956633018295,4.355876583723358,3.900873335010844,2.701835359719387,0.6109307972019845,1.425647881637038,1.425647881637038,1.425647881637038,1,1,1,1
60,10,3,3,0.43252132502636864,0.2608986518534986,0.2488391359891905,0.6534317364125976,0.34168044674558296,0.6046453622605343,0.3070482727168953,0.2267421979030893,0.12936070028505844,0.04314411449789144,1.0,0.8,0.6,0.9,0.5,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.328137372937954,0.2140686853734705,0.4419178839319737,0.4873905415141461,0.29356500648488876,0.47440565549338504,0.32136020603400434,0.30636919325424644,0.48830471541690135,0.22568772061363634,3.703143812159555,2.112579339808197,2.4569382015876524,4.606335394507749,3.422917548093615,3.710284310729665,3.1931142531879972,2.030638765236806,2.6385145705345505,3.6565867460786445,0.3068718573949495,1.3639810146595133,1.3639810146595133,1.3639810146595133,1,1,1,1
61,10,3,3,0.39586878014799254,0.21401506158044475,0.2581197769853096,0.24741559871466579,0.6712763644590526,0.17174139140428443,0.5995108297584929,0.11702002774436976,0.22416172553274574,0.08104628363933315,1.0,0.7000000000000001,0.6,0.5,0.9,0.4,0.8,0.2,0.30000000000000004,0.1,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.4935872857192783,0.2946177236630126,0.3434046994217843,0.27122533637137053,0.4540697281673557,0.3566286124418003,0.3404176569932846,0.309392994909024,0.29211233965798805,0.413627915945828,4.233477572374356,4.566379359127003,3.876679281939812,2.9560180927441944,4.146053711548664,2.692045341421089,2.6534151113038207,2.9918039194139103,3.3810731060783183,4.3365242206625965,0.2940553822088297,1.1317056565892378,1.1317056565892378,1.1317056565892378,1,1,1,1
62,10,3,3,0.33710571260721744,0.45383455383924703,0.17387580150628934,0.6244930989516504,0.12348215239098564,0.2767552479340609,0.5170054129498493,0.13371183958178423,0.03353323286183016,0.1787516188812588,0.8,0.9,0.6,1.0,0.4,0.5,0.7000000000000001,0.30000000000000004,0.1,0.2,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.20556913642892416,0.3315572663073549,0.24447573213469317,0.38132561856668545,0.44742611228531776,0.30012098629854456,0.41287955213141736,0.23988207971866332,0.4310278089414088,0.4680490162557692,4.914245420231669,2.1833410650330487,4.357814648604821,3.2559552932724807,3.2391720824467862,3.8414031817350507,4.34178260808389,3.719942825215648,2.5515905951840807,2.589114340380927,0.5594669854273022,1.7060850306061297,1.7060850306061297,1.7060850306061297,1,1,1,1
63,10,3,3,0.4044341967554436,0.3517583352180236,0.32664445255777846,0.7699255457992021,0.10666031649556904,0.542822024071378,0.06353123801728078,0.28683032319861884,0.4239933740961045,0.06458014937175886,0.9,0.8,0.6,1.0,0.30000000000000004,0.7000000000000001,0.2,0.4,0.5,0.1,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.34360333018133105,0.4993250234705818,0.43181889911133964,0.4104575329139867,0.26518823586778956,0.32901343413953155,0.3678164514625806,0.20229650957296452,0.39819075484845956,0.2162685406771773,2.9080559821002216,4.552200644558448,3.4585107953262657,4.5278827846752225,2.2698373083990377,2.2943123812121726,4.96648186028077,2.598489729388647,2.173871819203184,4.919731223011075,0.6978474469112703,1.49620342095075,1.49620342095075,1.49620342095075,1,1,1,1
64,10,3,3,0.2009115884743395,0.42512615681803556,0.1595158395744819,0.6334797923858635,0.43460245295169947,0.2494800700456201,0.16889074726267259,0.41249438141509326,0.1416448327235045,0.05572781390161452,0.7000000000000001,0.9,0.6,1.0,0.8,0.4,0.30000000000000004,0.5,0.2,0.1,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.30539961142375316,0.3870633713754994,0.2766144511261354,0.32931345836927295,0.35847067664234256,0.38147496139543924,0.41680888795327653,0.28344401869302555,0.2769529133712533,0.447474481551922,4.682694836440544,4.434053466036838,4.362380645608869,2.144658522672446,4.169813241122477,2.003601013557382,4.176924088680522,2.2866192293890064,2.213183779374706,4.995643060146949,0.8612743544571513,1.5789200582576985,1.5789200582576985,1.5789200582576985,1,1,1,1
65,10,3,3,0.2270583206537521,0.3589822601370145,0.39429079698696506,0.21459818673717407,0.8490616985287325,0.1661947174694971,0.47909642909968375,0.4239265117086856,0.14669853444874123,0.06568901872855329,0.8,0.9,0.7000000000000001,0.4,1.0,0.30000000000000004,0.6,0.5,0.2,0.1,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.3272664663151372,0.3265850689555715,0.49192365448396735,0.33997455781338976,0.4271757061477787,0.24210360877005654,0.4511584115064769,0.40475713394583746,0.3870155982827515,0.3441869415686859,4.0222193837596585,4.9466150549506,4.188894208129636,2.786378442838532,3.954510301751931,4.481463125179437,4.996765557626364,3.5341277080280755,4.800812048576069,4.7882408189444785,0.9224482399828242,1.6196001520203165,1.6196001520203165,1.6196001520203165,1,1,1,1
66,10,3,3,0.48170764729669013,0.42832107836399197,0.17231104670881403,0.3503753495447069,0.19502408741944405,0.10595292256148425,0.5806370593530205,0.13881991106276684,0.09321489896094964,0.08417357308678977,1.0,0.9,0.6,0.7000000000000001,0.5,0.4,0.8,0.30000000000000004,0.2,0.1,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.22751455408099017,0.31359984651874856,0.23159571745296725,0.20401609020635791,0.3264607416351628,0.4856659911105603,0.28468133096366005,0.23804720854020964,0.3903123448372843,0.45128726569169736,4.067652963579174,2.099118012702041,4.929823067211462,3.9495966998540517,3.326905619215986,2.655315990965774,2.936839953827036,3.00658268530231,4.984144632449382,3.6801376226261255,0.32226959670983474,1.6986935484910544,1.6986935484910544,1.6986935484910544,1,1,1,1
67,10,3,3,0.4103824118548469,0.22413427868156932,0.26048262457544086,0.5164473428136619,0.2791222732240991,0.29655532091668163,0.2568056805237301,0.06954207220414019,0.1909489794346991,0.05440777982634291,1.0,0.8,0.7000000000000001,0.9,0.6,0.5,0.4,0.2,0.30000000000000004,0.1,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3806354381222281,0.46397673294352526,0.4744870307100586,0.3986397772161844,0.2189843184898342,0.292132222831566,0.2039916763685988,0.274279502923481,0.24402231563827292,0.4860135580270275,4.518342871954914,2.6043075504972957,4.318736546666325,3.915249078017936,4.5890163892375675,4.003408839985253,4.727858727602225,2.27959984054319,3.6513306242407655,3.639013112528085,0.6353361701234856,1.4348582669136904,1.4348582669136904,1.4348582669136904,1,1,1,1
68,10,3,3,0.24138480677739027,0.47256212745329385,0.5904655081777079,0.3371317262484738,0.32740408027699575,0.6813547176566148,0.1176041019845068,0.33993008405096736,0.04314305857871345,0.2528146321888685,0.7000000000000001,0.9,1.0,0.6,0.5,0.8,0.2,0.4,0.1,0.30000000000000004,0.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.371849708024919,0.45696282928155935,0.37563749621051085,0.4364335219354981,0.3452536516819945,0.44838266988782177,0.41121293261550224,0.2886908697474922,0.26315065032924795,0.341335019058013,3.2451765607902585,3.4477304776895434,4.216387046687986,2.9088116638935526,3.5952385544999435,4.588439770789127,3.577965332158466,3.728079034579199,2.3680278207965735,2.4575202282162145,0.17135462490612047,1.4211050391410263,1.4211050391410263,1.4211050391410263,1,1,1,1
69,10,3,3,0.6097494926161816,0.5434080338906624,0.2510588113243116,0.16073808018672708,0.4722270145682874,0.384904103725991,0.6606976137191682,0.11481101369204394,0.2378790892190641,0.03895218853863051,1.0,0.9,0.5,0.4,0.7000000000000001,0.6,0.8,0.2,0.30000000000000004,0.1,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.3621511259484543,0.33677288656517823,0.49600239382632716,0.2206559900604087,0.3982253648871742,0.22003939515487886,0.45889125593310004,0.4887238635301826,0.25510726584386156,0.3153482726606643,3.3443274375518386,2.335327827161168,4.899060281332949,2.374696038287518,4.893685391934227,3.0862838417454848,3.0290755134237104,4.616758190324186,2.205224875982444,2.576284692872264,0.4464295289160327,1.5937626268321288,1.5937626268321288,1.5937626268321288,1,1,1,1
70,10,3,3,0.29044872771326435,0.3943337336598041,0.7809492322471604,0.31832764489770504,0.46333370168975796,0.7701820177529229,0.1882038048361451,0.31707874409426395,0.03510094658758696,0.14430693019149268,0.8,0.7000000000000001,1.0,0.5,0.6,0.9,0.30000000000000004,0.4,0.1,0.2,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.33438615574297215,0.24973665033679296,0.34422882920859643,0.33452784358760945,0.45017988690285315,0.28840357443056397,0.4427810176178122,0.408155022688307,0.29762746497117815,0.4554896928739393,2.6942355561970546,3.677229763481405,3.0427003867048903,2.055563754240724,4.112675006199589,3.701275637581318,4.4045850425813455,3.97131483271451,2.841557351696819,4.9749554106400495,0.26763397313669923,1.3290067289044698,1.3290067289044698,1.3290067289044698,1,1,1,1
71,10,3,3,0.34995050134895234,0.2533183057099714,0.41927568076544797,0.5215562223314362,0.6626311338452856,0.2981474046173125,0.24440466116584159,0.17864432290276205,0.036904667604456265,0.16385943635230385,1.0,0.6,0.7000000000000001,0.8,0.9,0.5,0.4,0.30000000000000004,0.1,0.2,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.479399743912289,0.3408261360772342,0.41731742295614893,0.23892778142360196,0.2599823785374737,0.4510628073684289,0.42294518267295556,0.28408345217326564,0.4326683436009879,0.2388729406037604,4.020554408304745,2.777617406439329,2.506793724611439,2.9671765433028616,2.47216452869553,3.8575359894484076,2.585070348707304,3.4403201422113296,2.3928256636953,2.878431000300714,0.5309945611978064,1.0720231933625621,1.0720231933625621,1.0720231933625621,1,1,1,1
72,10,3,3,0.46661630870270343,0.2254847925359173,0.18566715156506686,0.6072257119255937,0.3460567497169808,0.6261548720788515,0.1591275114795632,0.28937962684957225,0.09383672529164487,0.06296971276679311,1.0,0.7000000000000001,0.5,0.9,0.6,0.8,0.30000000000000004,0.4,0.2,0.1,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.40722247853242666,0.2748830671737732,0.4258474762971218,0.46620572268497484,0.22756757065556013,0.42519120257093895,0.24050804659290592,0.33090285173698564,0.26876501635306277,0.2865546505339062,2.718632865200851,4.431373421640124,3.0927822012974096,2.4425232068638927,4.114594179613031,3.9453821537403297,4.358555451022686,3.492237997639516,2.9258086387195217,2.867098529056592,0.5339727203638315,1.2165751563419502,1.2165751563419502,1.2165751563419502,1,1,1,1
73,10,3,3,0.28431834188688787,0.538929964886988,0.2836159002821576,0.16653561380783066,0.481187240946401,0.29655752604002783,0.6695954268530874,0.25169222553888737,0.17626929753309684,0.08604929107644718,1.0,0.9,0.6,0.4,0.7000000000000001,0.5,0.8,0.30000000000000004,0.2,0.1,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.3964209832721307,0.45225205370653204,0.43249136632380586,0.4433205306943218,0.23466348816096722,0.21697000886775517,0.3864490975052125,0.31199463506935243,0.423275464243578,0.41577525776941693,2.0120659485757626,4.884505569420745,3.69309649544583,4.544876771907102,3.094409359433289,3.309678621127453,2.1218816209182703,3.3609067601824143,4.059472386077132,2.149369377330083,0.25308668204756535,1.2850327606836482,1.2850327606836482,1.2850327606836482,1,1,1,1
74,10,3,3,0.183884957724182,0.3765042834760329,0.631505763359572,0.5363251370780671,0.2686186975119786,0.17397764038299468,0.17814863473172346,0.14139991780853786,0.06684741393812133,0.03378452905881785,0.7000000000000001,0.8,1.0,0.9,0.6,0.5,0.4,0.30000000000000004,0.2,0.1,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.3464592307278196,0.2512682070219886,0.29947965303863144,0.21003505438968317,0.38658943731573225,0.20477383754102374,0.2971259353951292,0.3208223004675362,0.3878142522319312,0.3137407931043253,2.194652158464122,4.339865597488383,3.5914961087445714,3.2833266150276064,2.6971620709534316,2.632344410706856,3.4984124878907563,4.468343622899064,3.18268433471283,3.4356626333253777,0.8510515159356338,1.6217359329372618,1.6217359329372618,1.6217359329372618,1,1,1,1
75,10,3,3,0.3800319719364864,0.34076077088008877,0.5074129105586347,0.7061854514082048,0.1307994902698874,0.06140862000749131,0.2809856202771389,0.4100783769975455,0.027047239233783577,0.5364308151651609,1.0,0.7000000000000001,0.8,0.9,0.30000000000000004,0.2,0.4,0.5,0.1,0.6,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.4012259966876469,0.2258225301922074,0.476950670540538,0.22032548660709877,0.21387478000844215,0.38331482210235013,0.32165064015519984,0.35178024606918,0.28733586935218164,0.41354356862561403,3.7627275814777303,3.9207262981928457,2.2779472669006777,2.720709218421657,2.493833969543471,2.3360415181553194,4.4100551134458605,2.113796558293224,4.9556775493096215,3.9755174841704397,0.4286581311345846,1.8900700458401167,1.8900700458401167,1.8900700458401167,1,1,1,1
76,10,3,3,0.2800303337832284,0.4986155874140322,0.3109872674879204,0.23030467715805575,0.2100616224401476,0.13168967172808205,0.08108485420313856,0.7854058014236881,0.20137766054264059,0.07849824882014157,0.8,1.0,0.7000000000000001,0.6,0.5,0.4,0.2,0.9,0.30000000000000004,0.1,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.3664696707580548,0.28185131844340555,0.21467384574202517,0.42882346291148166,0.41233933289541697,0.37604424615432697,0.32769783186990953,0.43600724550375625,0.2937690288024715,0.28993379504404626,3.3313805114236335,2.3707900791137293,4.60676188566824,3.695411696146679,4.935730071012417,3.693687846578456,3.347279682259521,4.396488614907421,2.635006166366575,3.4329961603860935,0.6801088970411954,1.876257864952952,1.876257864952952,1.876257864952952,1,1,1,1
77,10,3,3,0.23625301506225305,0.4200601010375903,0.6418214522252268,0.3424441242854851,0.6946438865162443,0.29648906797601476,0.2931458556067849,0.09791904597332679,0.20392262688509136,0.034196307773106005,0.7000000000000001,0.8,1.0,0.6,0.9,0.5,0.4,0.2,0.30000000000000004,0.1,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.4023697447998469,0.3708994764217002,0.36134042719224996,0.22583281249696868,0.3781267977109805,0.2951060785298278,0.4640047500118949,0.3868457512894219,0.4228796731930654,0.32853117921118224,2.240498650956219,4.483005017404767,4.135032873881799,4.824495910702485,4.5232947114786946,4.454316942598054,2.3026301389210047,4.639281113274499,4.907955393193864,2.2769680416510183,0.31769526181918406,1.114648580523515,1.114648580523515,1.114648580523515,1,1,1,1
78,10,3,3,0.33297353548191744,0.16665094549953863,0.5889916388367378,0.7440828937150556,0.36925116103370714,0.3123284134979686,0.11669555527771876,0.6229492653408342,0.24234612664451516,0.0823934400436575,0.8,0.5,0.9,1.0,0.6,0.4,0.2,0.7000000000000001,0.30000000000000004,0.1,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.37930178712405327,0.33599878191944277,0.2666256130744688,0.2816543669716196,0.2606199152133424,0.3935740723342016,0.33464575126405927,0.2818888003644662,0.26415947772441006,0.44987383702210126,4.731572777203079,4.736068842456799,3.3731028043290694,3.079550974710524,4.614254527125851,4.131153080748147,3.624393657427218,3.681089266547283,2.7258678041214575,3.974352229625585,0.9610313792973924,1.54897853295269,1.54897853295269,1.54897853295269,1,1,1,1
79,10,3,3,0.25011613769472363,0.7233361797394687,0.4502522380557361,0.6826769872709684,0.22172048807671685,0.4728141676619928,0.07290867412141738,0.1974659195229518,0.41356151035991584,0.03533045788537331,0.8,1.0,0.7000000000000001,0.9,0.4,0.6,0.2,0.30000000000000004,0.5,0.1,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.3595069302301341,0.3463280132532209,0.49277400038455205,0.251898821338111,0.29305471256233495,0.2253158467045316,0.418373854719721,0.2581117575072524,0.25998711903150873,0.4553282696264749,2.3556310440285158,2.212310923266746,3.3154199297204423,2.0678098227548896,4.900542339918345,4.088282507703772,4.769155203157551,4.712980484465387,4.491709916150827,2.1015564186741966,0.19926782319479397,1.495298430857745,1.495298430857745,1.495298430857745,1,1,1,1
80,10,3,3,0.49362375162339023,0.3109398114533356,0.4708941654819999,0.2928412077405336,0.27931843428831216,0.22543871837016466,0.07128110805074322,0.18662326596721762,0.31847544397288446,0.06734337743077527,1.0,0.8,0.9,0.7000000000000001,0.6,0.5,0.2,0.30000000000000004,0.4,0.1,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.28931119140578004,0.3851243100578263,0.37960339958401557,0.377705474466671,0.3275467692682411,0.4986696892483361,0.3086251497062805,0.26223903540785,0.49210338615317983,0.439979725457183,2.9519889617333126,3.370732483204877,2.6824759068255046,2.9459473834975984,2.3822575901674963,4.749658051446484,4.727008491422485,2.670031750173933,3.6399791423408163,4.242354212163363,0.9338660381488425,1.9048441112721228,1.9048441112721228,1.9048441112721228,1,1,1,1
81,10,3,3,0.36764019335867326,0.3364454496065138,0.2570846114412888,0.1679819615734121,0.5114451214978605,0.34520864838048426,0.22317028332223518,0.1284574739199245,0.04073979488331503,0.35029966983957084,1.0,0.9,0.8,0.6,0.7000000000000001,0.5,0.30000000000000004,0.2,0.1,0.4,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.41537290473952837,0.4621200355603507,0.38452217611786543,0.3507829773389406,0.4592832977527838,0.43801990915688227,0.22129441278755263,0.4148204226256327,0.40151686288624266,0.4271707071352593,4.19947638357988,2.36022072220485,2.5003031881750934,4.904193899528073,2.2460994867859805,2.7724345862514572,4.421533081913275,3.0122352882634607,4.048394124328154,2.315253770145102,0.22105222099485627,1.9460606842399857,1.9460606842399857,1.9460606842399857,1,1,1,1
