Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
63,10,5,3,0.1984296909214408,0.5173266518025814,0.5009747452065091,0.7538924072424502,0.558213943791288,0.290153860939281,0.4028431610518933,0.1569047808603799,0.26567792373945687,0.07910867775200982,0.6,0.9,0.8,1.0,0.7000000000000001,0.4,0.5,0.2,0.30000000000000004,0.1,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,-0.4673602323181848,-3.9955208679287404,1.345030523885708,1.3302241294862727,1.312247158279578,1.2416888474029062,1.3995759692006609
64,10,5,3,0.2928807861238786,0.25629649249027153,0.7636833078560132,0.16420603985284257,0.07521333484471984,0.33119243084832917,0.46930089428769456,0.07694529389616993,0.6240897886439751,0.08755664379530476,0.9,0.8,1.0,0.4,0.30000000000000004,0.5,0.6,0.2,0.7000000000000001,0.1,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,-0.2761392783808888,-4.026639942617389,1.4199439006137025,1.6123085237518204,1.7313844352887826,1.7270823868250396,1.6639939776919022
65,10,5,3,0.4151450751131377,0.3187210669445552,0.3769620762318453,0.6175777261324511,0.3802096623736145,0.49027439659132477,0.21424401641995958,0.11487640019798771,0.3422646119190993,0.044465557339777056,1.0,0.8,0.7000000000000001,0.9,0.5,0.6,0.30000000000000004,0.2,0.4,0.1,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.1255390854423061,-3.4936091674818073,1.1766639855185765,1.144871803405423,1.1181008676368684,1.030059746294398,1.1030204899002751
66,10,5,3,0.2111093087526903,0.6249298236909113,0.4399896963330885,0.24822600074560752,0.6492930745686583,0.11031135859170282,0.6738417328807331,0.27597240118755595,0.12367812906910768,0.0755284510280241,0.6,1.0,0.7000000000000001,0.5,0.9,0.30000000000000004,0.8,0.4,0.2,0.1,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,-0.09757251582506687,-4.115384171759787,1.6927682224709892,1.7991498512149589,1.718262636012741,1.8005588787394997,1.5509269937767625
67,10,5,3,0.3502603471344796,0.5226586134283773,0.2559539415714593,0.16768094515861176,0.7706603385545786,0.5260245124174712,0.20094685000819143,0.3289497332595459,0.04505588434336596,0.1622801396930716,0.8,0.9,0.6,0.5,1.0,0.7000000000000001,0.30000000000000004,0.4,0.1,0.2,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.20738992029254777,-3.549008968211348,1.1272452568202926,0.9961221211613872,0.9016504054750274,1.101246402901071,1.0269471399023717
68,10,5,3,0.5197668480335504,0.3153018217574227,0.568229815177655,0.3351326108266166,0.13944343458692482,0.4573829503274425,0.6708262247431181,0.13212005839267438,0.04303857821188845,0.35638952535876567,1.0,0.7000000000000001,0.9,0.5,0.30000000000000004,0.6,0.8,0.2,0.1,0.4,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5729465075717027,-3.578790618576465,1.8695643563846704,1.7500297972020213,1.665837460974108,2.0231027603300515,1.911200860641162
69,10,5,3,0.3571676296703701,0.21805084966389449,0.7064569553596306,0.4435283150581367,0.8494969362349081,0.2670970232915356,0.7119872005089466,0.21633675659651347,0.027611289443138398,0.14784135238752535,0.7000000000000001,0.5,0.9,0.6,1.0,0.4,0.8,0.30000000000000004,0.1,0.2,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,-0.5304331710787324,-3.6063643033078567,1.8813436692631635,1.7832726200221036,1.550441223764001,1.7444630950806457,1.736235241232543
70,10,5,3,0.493945212705457,0.40036449833814336,0.21265705622576786,0.4491452919607738,0.12415230359018234,0.275980528881766,0.8849886905160317,0.11789384698107064,0.5371825518429494,0.049619293752827566,0.9,0.8,0.5,0.7000000000000001,0.30000000000000004,0.4,1.0,0.2,0.6,0.1,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.10657772170814026,-3.604221342791371,1.7047453635188856,1.7276297435638517,1.8583265603563555,1.8595012161563897,1.825137257914724
71,10,5,3,0.2257142064810156,0.2309561642497009,0.7690655892496847,0.5882773865475047,0.4010328190596421,0.2253619339544427,0.14822126101952468,0.4198802533710638,0.12897782322380869,0.06001225805751027,0.9,0.7000000000000001,1.0,0.8,0.6,0.4,0.30000000000000004,0.5,0.2,0.1,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.08663505107835281,-4.341138020203653,1.1677102939847477,1.225074561885339,1.1734232219886167,1.1795416093519133,1.4337177197171826
72,10,5,3,0.34865660926932507,0.4610671529834711,0.16141610293986275,0.37460897568200446,0.5752683790685307,0.1029674868819413,0.05440007776880845,0.46157293664064303,0.2920245083290706,0.08505857127488708,1.0,0.8,0.5,0.7000000000000001,0.9,0.30000000000000004,0.2,0.6,0.4,0.1,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.3513055747840538,-3.8423869742055023,1.1671173049129366,0.8648742685054106,0.9600733458200351,1.2262327953246481,0.9709634264989323
73,10,5,3,0.30555929353234623,0.49037366747974587,0.4123012089556799,0.3431464682099932,0.2676214869552723,0.47159540965931623,0.09136639374257238,0.26209995130596,0.14981658124225766,0.07834167014001217,0.9,1.0,0.8,0.6,0.5,0.7000000000000001,0.30000000000000004,0.4,0.2,0.1,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,-0.2789240339419821,-3.5108253582043867,1.1746996069616766,1.3414832378578243,1.2477552464039257,1.2560980646939373,0.9632164953816932
74,10,5,3,0.4115125496870826,0.5866359337873733,0.42969913652946157,0.16911358759316233,0.34589245218125453,0.14806558821244722,0.6564296211450961,0.46800969784329516,0.1711685719232254,0.07926459348711666,1.0,0.9,0.7000000000000001,0.4,0.5,0.30000000000000004,0.8,0.6,0.2,0.1,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,-0.7919831346054843,-3.7459798820660777,1.7787398366204064,1.9529033437558982,1.9119012280236294,1.9438078414391589,1.8785530850256211
75,10,5,3,0.47315128324029593,0.12872167692767,0.4423232261063856,0.3538666636386022,0.3641907889172869,0.8418536371339488,0.29894954128730705,0.2567707310750624,0.17829892681308476,0.08466846822696594,0.9,0.5,0.8,0.7000000000000001,0.6,1.0,0.4,0.30000000000000004,0.2,0.1,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,-0.2006568759744834,-3.692063799386555,1.7052107276230695,1.740968736066113,2.0053181471994503,1.666844339151135,1.6245897824947844
76,10,5,3,0.2908381340804236,0.18920594777767813,0.6647832938328031,0.40262073398377357,0.5126931035485961,0.15948750599436512,0.2841045751402789,0.8892069066850358,0.02946519154689531,0.14093885981316098,0.8,0.5,0.9,0.6,0.7000000000000001,0.30000000000000004,0.4,1.0,0.1,0.2,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,-0.14606312888003545,-3.918936635519383,1.1396978392319022,1.0863269954536003,0.9316687997687297,0.9645418884411268,1.0089481774340718
77,10,5,3,0.30994443015849804,0.1326888424875589,0.4966298634611743,0.31496527092715443,0.48285780873211664,0.0849075017847851,0.1904700726931099,0.8834020523287279,0.11802443936874472,0.08987401638108651,0.9,0.5,0.8,0.6,0.7000000000000001,0.30000000000000004,0.4,1.0,0.2,0.1,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.1778269089459788,-3.73455255997385,1.2610088671482258,1.2529886145361786,1.2664689713287043,1.2424924490065217,1.3169125834920867
78,10,5,3,0.3091250490039624,0.4562528832810634,0.2998767457718088,0.2594282263447141,0.1083091271953851,0.5243636623684618,0.1252792085937012,0.34192846558673234,0.14433678116582618,0.044454056261883555,0.9,1.0,0.8,0.6,0.4,0.7000000000000001,0.30000000000000004,0.5,0.2,0.1,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,-0.31536594529821554,-2.952437246906722,1.2824754352053476,1.2043800359831265,1.4316633523412106,1.4971333438134682,1.4074949174687885
79,10,5,3,0.3656678921577079,0.3579632668629168,0.3533241499560589,0.20499812627815056,0.7368892886535292,0.3409725026612635,0.18224205410888816,0.08105483106026451,0.059542031370955054,0.2595710891197813,0.9,0.8,0.7000000000000001,0.5,1.0,0.6,0.4,0.2,0.1,0.30000000000000004,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.16855805587403377,-4.139739225975116,1.2594707800641811,1.1924390563149263,1.1966984534587066,1.2013307617811837,1.1334933976910413
80,10,5,3,0.15978069810232465,0.4888257123908445,0.4769534657979646,0.3373209854699426,0.14764368625072,0.8571907919177133,0.2894501625387202,0.5983095676097193,0.03770637235657151,0.16921682583076914,0.6,0.9,0.8,0.5,0.30000000000000004,1.0,0.4,0.7000000000000001,0.1,0.2,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,-0.46142570779478853,-3.6201060090322743,1.6679936159906537,1.7440267763309611,1.4936531623612894,1.5589250857385064,1.6716392186181954
81,10,5,3,0.38355879517180846,0.25693965744846303,0.20497682835968628,0.6413806601716542,0.2451286645170393,0.538165166766887,0.20299233598120792,0.30601483258160594,0.026155805519365263,0.12720576063052533,1.0,0.8,0.6,0.9,0.5,0.7000000000000001,0.30000000000000004,0.4,0.1,0.2,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.10005952613812728,-4.076417670248679,1.4053039735224633,1.1983513849599512,0.9482261941124566,1.008433616501147,1.096387378068924
82,10,5,3,0.35101484489682844,0.23155817029190012,0.5730786699082001,0.38504400695578117,0.4871038799140408,0.29185490951813486,0.24079891856113017,0.08552068154642238,0.054188560213332286,0.2593540090803946,1.0,0.6,0.9,0.7000000000000001,0.8,0.5,0.4,0.2,0.1,0.30000000000000004,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.22563130896749495,-3.644072784256753,1.2343519858756276,1.3754475755099274,1.3134854438268826,1.228946057934685,1.198917057050486
83,10,5,3,0.4786993002394785,0.41712412337851645,0.424945250082263,0.17360805958972092,0.47958977469343117,0.22461856187983675,0.06959666874921305,0.4884333683329535,0.22206671875459272,0.038498083773840265,1.0,0.9,0.8,0.5,0.7000000000000001,0.4,0.2,0.6,0.30000000000000004,0.1,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-0.48822925370608466,-3.842090769805785,1.9635257919460514,1.7679245082717787,1.8413065778172366,1.7645924199676462,1.7402648608444926
84,10,5,3,0.34565143309830515,0.31218321308739383,0.29245290614204517,0.2392058039282422,0.6492105610489133,0.16521292660742978,0.11827633498643009,0.38547369389343694,0.0978669393230448,0.07734087055791586,1.0,0.8,0.7000000000000001,0.6,0.9,0.4,0.30000000000000004,0.5,0.2,0.1,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.5,-1.0676974496763276,-3.273174834359812,1.8488324587319818,1.8126361260428747,1.8521937430518596,1.912387244207756,1.9990399471649685
85,10,5,3,0.4839890090141884,0.2855702000409379,0.4906067153801855,0.4529575726710592,0.40973696103519625,0.06775456493230025,0.37934465402973017,0.2243585038379799,0.3252181833397172,0.0844728551794487,1.0,0.7000000000000001,0.9,0.8,0.6,0.2,0.5,0.30000000000000004,0.4,0.1,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.06020977130625663,-3.9040711600509264,1.0626960272224044,1.0748861017543105,1.0105944710099388,0.849664896790474,1.0329201116461295
86,10,5,3,0.531838575784142,0.6434938258575942,0.41179159221946543,0.11280849424872341,0.17948971398447758,0.49444914140061846,0.7195401083040784,0.4492552663877693,0.051157911952362904,0.16601695130119656,0.9,1.0,0.7000000000000001,0.4,0.30000000000000004,0.6,0.8,0.5,0.1,0.2,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.024859041720057727,-3.8811044092009235,1.0218646554037163,1.1033872753681977,1.1412858676769986,1.3335925579854395,1.1054416896694934
87,10,5,3,0.37554785647149275,0.1414339940788666,0.40419703566019627,0.1199740977746464,0.6270579940995362,0.7273964117334238,0.43434935479592657,0.0585202503680633,0.20202379123906206,0.03309515443982511,0.8,0.5,0.7000000000000001,0.4,0.9,1.0,0.6,0.2,0.30000000000000004,0.1,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0,-0.058240010734838844,-3.891563000299845,1.2173452771833315,1.122062959393733,1.3236272071871014,1.197271619984065,1.2967015712020722
88,10,5,3,0.22423363898404358,0.35104934744758953,0.6265900143417715,0.5586145646359554,0.2757371692476836,0.2518747757781039,0.16839563236297128,0.13233207839526845,0.10731941346837043,0.0507154406490262,0.7000000000000001,0.8,1.0,0.9,0.6,0.5,0.4,0.30000000000000004,0.2,0.1,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,-0.2639948310041719,-3.767919829829742,1.3579879155948915,1.5209878969093127,1.3230578438517933,1.3992570094463477,1.2099131408053527
89,10,5,3,0.3513097800803362,0.30612098291171186,0.27727632168017724,0.23493961996031631,0.15689878794580453,0.3367385140558182,0.2956493169674516,0.031222465037058333,0.2590784863354322,0.1720372101527297,1.0,0.9,0.8,0.7000000000000001,0.6,0.5,0.4,0.1,0.30000000000000004,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,-0.24161598542651644,-3.744970806426902,1.1576419352304987,1.261767401876243,1.0987867043738828,1.206884636037918,1.3427806998402902
90,10,5,3,0.3855531091620933,0.4796722422578327,0.15633710471899553,0.3654562118893563,0.49890562154807805,0.3528955916178921,0.21648684146797487,0.06928701039053914,0.21494047664441254,0.07817331619662951,1.0,0.9,0.5,0.7000000000000001,0.8,0.6,0.4,0.2,0.30000000000000004,0.1,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,-0.6198293186750296,-3.470839946127661,1.5334089025592936,1.5031563223020985,1.3984089445457952,1.28856748218745,1.408563287680984
91,10,5,3,0.33133898932167505,0.3367610247442525,0.7095160665792923,0.21933121796926675,0.14517858520849627,0.28866006514231835,0.10547939094025471,0.7127227184829722,0.5301301502066958,0.07657911282758922,0.9,0.7000000000000001,1.0,0.5,0.30000000000000004,0.4,0.2,0.8,0.6,0.1,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,-0.34086879904360373,-3.757610343283664,1.4010874476798196,1.2066457888381523,1.0284012127270465,1.3786845306433706,1.37636550995383
92,10,5,3,0.37578680562671973,0.2307885184691636,0.34164578187954275,0.39867100909352016,0.3016188798812268,0.15861710365484902,0.07852883422852884,0.28625739383889676,0.417679442828939,0.03093034709497354,1.0,0.8,0.9,0.7000000000000001,0.6,0.30000000000000004,0.2,0.4,0.5,0.1,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,-0.21232760683996785,-3.618977458213629,1.1399006125923545,1.1706046159815746,1.2331754551585152,1.2225967517638365,1.1865565066514512
93,10,5,3,0.3227797902809658,0.2967375140709474,0.5539070844452825,0.39528661468156057,0.37181804019326553,0.20625199248112056,0.31561133993218704,0.12537727163973927,0.05353370607399782,0.04539475624815995,0.9,0.8,1.0,0.7000000000000001,0.6,0.4,0.5,0.30000000000000004,0.2,0.1,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5482303100055534,-3.7983035301987815,1.0364645077066719,0.9200823071805995,1.0671284939031194,0.8695986325799571,1.1120450880561898
94,10,5,3,0.18326337049546504,0.3533670129051086,0.20228035407182277,0.5973097320158786,0.26768641522784964,0.09232276379484433,0.05010797367883871,0.8948200663717156,0.3490730205283595,0.08063874384508579,0.7000000000000001,0.8,0.6,0.9,0.5,0.30000000000000004,0.2,1.0,0.4,0.1,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,-0.7892235405678917,-4.153793433263846,2.0627209982643686,1.816427824623749,1.8144209504223332,1.922349917663585,1.7946414932567385
