Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,beta_0,beta_p,beta_theta1
57,20,1,3,0.3879743822524673,0.23933825285900479,0.4316791112552396,0.4925116917912992,0.26057362143966417,0.3149946177567424,0.15168318236036837,0.5927344342681484,0.41092008552297876,0.33271761518388393,0.2517982343652096,0.4110450019140074,0.14519174090532985,0.07235576838361421,0.39860105063235834,0.075563387144286,0.03431125819702244,0.3227876862855407,0.23471761144707304,0.1628168753859879,1.0,0.8105263157894737,0.9052631578947369,0.9526315789473684,0.7157894736842105,0.7631578947368421,0.43157894736842106,0.8578947368421053,0.6684210526315789,0.5736842105263158,0.4789473684210527,0.6210526315789474,0.33684210526315794,0.24210526315789474,0.5263157894736842,0.1473684210526316,0.1,0.38421052631578945,0.2894736842105263,0.19473684210526315,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5465541735946661,-3.8593866333413103,1.8876928568456532
58,20,1,3,0.23434806588008394,0.22422360013350529,0.43508186519714304,0.37734076437427266,0.6425123093644726,0.6544320390222221,0.4641138582991806,0.08715390971732345,0.3199550436320535,0.2405076847269293,0.29385318240741487,0.4833742266419433,0.06952385669448832,0.5575997339191524,0.13660349489394563,0.049183766645627416,0.44716906238975057,0.21036327571282987,0.02812922883018261,0.5091535120619992,0.9052631578947369,0.8105263157894737,0.8578947368421053,0.7631578947368421,1.0,0.9526315789473684,0.7157894736842105,0.33684210526315794,0.4789473684210527,0.38421052631578945,0.43157894736842106,0.6210526315789474,0.19473684210526315,0.6684210526315789,0.24210526315789474,0.1473684210526316,0.5263157894736842,0.2894736842105263,0.1,0.5736842105263158,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.1830401696008213,-3.2388947339705387,2.017918316585399
59,20,1,3,0.29116379647075785,0.3044130972701168,0.47382467160943015,0.2920314327254734,0.24328310811327025,0.19026787164164405,0.3716553281459791,0.7400143564101509,0.23999855942253676,0.7028279634055817,0.13487890014158918,0.26134358566277405,0.08146358940627238,0.07707301999434647,0.6066366622636596,0.46763708265025195,0.3112828220533866,0.0437283766834278,0.251163588248189,0.1106414554375081,0.8578947368421053,0.8105263157894737,0.9526315789473684,0.7631578947368421,0.6210526315789474,0.5263157894736842,0.6684210526315789,1.0,0.4789473684210527,0.9052631578947369,0.33684210526315794,0.43157894736842106,0.24210526315789474,0.19473684210526315,0.7157894736842105,0.5736842105263158,0.38421052631578945,0.1,0.2894736842105263,0.1473684210526316,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.4515301968145704,-3.4785605890519546,1.5116322953666608
60,20,1,3,0.41724816027991307,0.4736085962937615,0.4226211463050361,0.1693375878254333,0.14914176274724544,0.3344520296269278,0.3859168332416366,0.46790306675344273,0.24164687697543308,0.0976592614958467,0.240615662535291,0.06295872562565288,0.5268411782103191,0.06218259351081856,0.039149607780635504,0.2825738471540243,0.7625634568338517,0.42216137218974986,0.2973850329491624,0.06651043629459782,0.9526315789473684,1.0,0.9052631578947369,0.6210526315789474,0.5736842105263158,0.7157894736842105,0.7631578947368421,0.8105263157894737,0.5263157894736842,0.2894736842105263,0.43157894736842106,0.24210526315789474,0.6684210526315789,0.19473684210526315,0.1473684210526316,0.38421052631578945,0.8578947368421053,0.4789473684210527,0.33684210526315794,0.1,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.3318276386122535,-3.7697351055310304,1.0127477390481712
61,20,1,3,0.3858070663614942,0.34276327023488457,0.25233185544458586,0.33151927311101287,0.5374836920368384,0.5307825699080231,0.25115819139488954,0.4426387896074637,0.7674949462260042,0.7706287061161387,0.1852397330856724,0.14804078283454664,0.4642548924326688,0.37016157789846216,0.3362556800623424,0.18650966723100246,0.3395579085477243,0.17503731958328755,0.080994455823365,0.1309130544628754,0.9052631578947369,0.7631578947368421,0.6210526315789474,0.6684210526315789,0.8578947368421053,0.8105263157894737,0.5263157894736842,0.7157894736842105,1.0,0.9526315789473684,0.33684210526315794,0.2894736842105263,0.5736842105263158,0.4789473684210527,0.43157894736842106,0.24210526315789474,0.38421052631578945,0.19473684210526315,0.1,0.1473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.4945795816383318,-3.889802120816688,1.699729350415347
62,20,1,3,0.25367606819081034,0.3291830705176856,0.29465997036331804,0.17946053936534812,0.29190990771809333,0.515789991787279,0.1992926960585122,0.35246645644099056,0.281598246947746,0.24671298348484377,0.11028455561208766,0.20374120223978917,0.15440030621178188,0.3742632681610967,0.10444665090196187,0.1573664220831023,0.6854231060323999,0.3695080422515475,0.11396691224462381,0.07593446850530035,0.9526315789473684,0.9052631578947369,0.8578947368421053,0.7157894736842105,0.8105263157894737,1.0,0.6210526315789474,0.6684210526315789,0.5736842105263158,0.5263157894736842,0.33684210526315794,0.38421052631578945,0.2894736842105263,0.4789473684210527,0.19473684210526315,0.24210526315789474,0.7631578947368421,0.43157894736842106,0.1473684210526316,0.1,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.429924611085817,-3.4591131771589843,1.3288215183628513
63,20,1,3,0.43637126811399973,0.5458425439331129,0.6156646089301738,0.5459388614535658,0.17996921754953626,0.09195164281707621,0.35082484509774475,0.26152094478553245,0.597117966434383,0.5398589074609484,0.35303067100149416,0.22058987393559937,0.6030469237988222,0.7480360733986658,0.038131091554298835,0.08605975595379928,0.14269881436093276,0.48004642590795754,0.5511728799302316,0.06832593321354707,0.9052631578947369,1.0,0.9526315789473684,0.8105263157894737,0.38421052631578945,0.2894736842105263,0.5263157894736842,0.43157894736842106,0.7631578947368421,0.6684210526315789,0.4789473684210527,0.33684210526315794,0.7157894736842105,0.8578947368421053,0.1473684210526316,0.19473684210526315,0.24210526315789474,0.5736842105263158,0.6210526315789474,0.1,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.27932686670308726,-3.877617311414488,1.7882437014605987
64,20,1,3,0.5030446266235089,0.4146930064378942,0.1796652749005302,0.1598354222013314,0.48331437960501655,0.3434835073166866,0.2746617499761496,0.23136152843215185,0.14385649392696986,0.5825531399944291,0.2246712878741412,0.12635101700973947,0.1112474976592275,0.21169752089617377,0.354628994070664,0.04761004116401146,0.856442980194891,0.09965081283270777,0.6734116936963894,0.0739685301277132,1.0,0.9052631578947369,0.6684210526315789,0.5736842105263158,0.8578947368421053,0.7157894736842105,0.6210526315789474,0.5263157894736842,0.38421052631578945,0.8105263157894737,0.43157894736842106,0.2894736842105263,0.24210526315789474,0.33684210526315794,0.4789473684210527,0.1473684210526316,0.9526315789473684,0.19473684210526315,0.7631578947368421,0.1,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.3769139239990984,-3.687994225391012,1.7342196548924256
65,20,1,3,0.2089817417922507,0.26945708739608853,0.5095324126949332,0.38217098020815304,0.1983794997752505,0.21234605499124093,0.13739634835231607,0.48752775001999143,0.3473081892718047,0.11789073715756648,0.3150731048572115,0.7500670651095167,0.8005280631488622,0.21247063804406216,0.600907111460417,0.3224344757860955,0.19746888033846796,0.06631607009750377,0.16453753937975446,0.12153194231793583,0.7631578947368421,0.8105263157894737,1.0,0.8578947368421053,0.6210526315789474,0.5736842105263158,0.43157894736842106,0.7157894736842105,0.5263157894736842,0.2894736842105263,0.4789473684210527,0.9052631578947369,0.9526315789473684,0.33684210526315794,0.6684210526315789,0.38421052631578945,0.24210526315789474,0.1,0.19473684210526315,0.1473684210526316,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.4566419956775443,-3.9064629168366602,1.680271625373649
66,20,1,3,0.25095594174500524,0.43188717680800315,0.49541345349639154,0.27870991612212853,0.4889540825323926,0.245833544585913,0.7135278883788957,0.4311039818869449,0.22087965339878324,0.5196219229174162,0.29487056864438493,0.27854422893360353,0.12843013326964367,0.10030887495917401,0.5449091674849651,0.316179580317564,0.222080553045332,0.047375940673045396,0.29766869701077686,0.1319923029222143,0.8105263157894737,0.9526315789473684,0.9052631578947369,0.6684210526315789,0.8578947368421053,0.5736842105263158,1.0,0.7157894736842105,0.4789473684210527,0.7631578947368421,0.5263157894736842,0.43157894736842106,0.24210526315789474,0.19473684210526315,0.6210526315789474,0.38421052631578945,0.2894736842105263,0.1,0.33684210526315794,0.1473684210526316,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.45292353575269095,-4.098834524766648,1.20774600280297
67,20,1,3,0.29223794102420264,0.4436109850311214,0.19437144605204415,0.6022109601095358,0.6754740637610429,0.44792832475712546,0.4165455347347335,0.21703564291920685,0.2712984193551289,0.06983480730433644,0.5072287530000691,0.056599961185745534,0.737762570678558,0.5191036390257748,0.3393894562854117,0.06738351743465026,0.3274983247472862,0.24054285606879575,0.2883044365778017,0.05721588924949211,0.8105263157894737,0.9052631578947369,0.5736842105263158,0.9526315789473684,1.0,0.7631578947368421,0.7157894736842105,0.4789473684210527,0.5263157894736842,0.24210526315789474,0.6684210526315789,0.19473684210526315,0.8578947368421053,0.6210526315789474,0.43157894736842106,0.1473684210526316,0.38421052631578945,0.2894736842105263,0.33684210526315794,0.1,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.362465617305193,-3.5522115410052937,2.027359589646526
68,20,1,3,0.40960657582175647,0.5915827083113457,0.24086664610043818,0.39258824377727225,0.11283494028904878,0.3510783538387059,0.26214268379489675,0.4283918948305577,0.6308705511645332,0.7769916024056522,0.12886541342462718,0.3483116853946768,0.06957266702003342,0.1266185042435405,0.27114004306039374,0.7011865998963877,0.4291691866446746,0.26016306011746176,0.0633849652889698,0.12453140742276757,0.9052631578947369,1.0,0.6210526315789474,0.7631578947368421,0.43157894736842106,0.6684210526315789,0.5736842105263158,0.7157894736842105,0.8578947368421053,0.9526315789473684,0.2894736842105263,0.4789473684210527,0.19473684210526315,0.24210526315789474,0.38421052631578945,0.8105263157894737,0.5263157894736842,0.33684210526315794,0.1,0.1473684210526316,0.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.15762536065700086,-3.7134350690092597,2.040031925460547
69,20,1,3,0.2968249993092364,0.4108369497321627,0.27319061728672867,0.6115527235515819,0.3853188377653952,0.6927492569949791,0.17355310506784605,0.6483684931492201,0.10500833966563133,0.4150045460418577,0.10523824029343692,0.3458102731962033,0.07622411326678752,0.22284076641155695,0.7398725239750086,0.041874500599805506,0.4967612723151846,0.1331627564631934,0.42769977314738394,0.0633768107159153,0.7157894736842105,0.8105263157894737,0.6684210526315789,1.0,0.7631578947368421,0.9526315789473684,0.43157894736842106,0.9052631578947369,0.33684210526315794,0.6210526315789474,0.2894736842105263,0.5263157894736842,0.24210526315789474,0.38421052631578945,0.8578947368421053,0.1473684210526316,0.5736842105263158,0.19473684210526315,0.4789473684210527,0.1,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3923935418709415,-3.059600039388012,1.2441993457742004
70,20,1,3,0.2436609491398235,0.33970979523624034,0.3031271615476713,0.4772054359321235,0.36911506481183953,0.29386597244551804,0.2097391521132338,0.2004560197544214,0.3215947597210615,0.3120250140069426,0.22274696933591667,0.2924948474322326,0.5478540714970354,0.2217297370990239,0.13304987254248685,0.1896831359292607,0.6701078625635294,0.02731542188945353,0.12405486205830073,0.12169886668808681,0.9526315789473684,0.9052631578947369,0.8578947368421053,1.0,0.8105263157894737,0.7157894736842105,0.6210526315789474,0.5736842105263158,0.5263157894736842,0.4789473684210527,0.38421052631578945,0.43157894736842106,0.6684210526315789,0.33684210526315794,0.24210526315789474,0.2894736842105263,0.7631578947368421,0.1,0.19473684210526315,0.1473684210526316,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.27938295197741186,-3.548861540823399,1.8054659416995016
71,20,1,3,0.21366115913820138,0.39869701050522066,0.5042000736206745,0.19874635539637397,0.1939347309705251,0.4531746877714343,0.21967460079455797,0.3795977563343015,0.2698027069022198,0.7043065695307806,0.21700300286218746,0.2766671955662883,0.138893222924614,0.09677080660828244,0.3387607393008877,0.6333863728839921,0.23967206049394743,0.09802886312840052,0.08326672385408829,0.08330013674463378,0.8105263157894737,0.9526315789473684,1.0,0.6684210526315789,0.6210526315789474,0.8578947368421053,0.5736842105263158,0.7157894736842105,0.5263157894736842,0.9052631578947369,0.38421052631578945,0.43157894736842106,0.2894736842105263,0.24210526315789474,0.4789473684210527,0.7631578947368421,0.33684210526315794,0.19473684210526315,0.1473684210526316,0.1,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.31306211709159276,-3.5789934412432833,1.7091085271122506
72,20,1,3,0.40837923153050737,0.1453960691525925,0.5890522180107063,0.27130323380427174,0.4664051353511901,0.639648958528415,0.6106808591959331,0.7685043933595755,0.4419775023363201,0.2258755438495629,0.5770341045072241,0.11562888793701073,0.42176228265634275,0.050695779712276734,0.19440893435483256,0.35228730759554383,0.40282120458635234,0.3016937644762748,0.16803323053257774,0.07337556484493397,0.8578947368421053,0.5736842105263158,1.0,0.6684210526315789,0.7631578947368421,0.9052631578947369,0.8105263157894737,0.9526315789473684,0.6210526315789474,0.38421052631578945,0.7157894736842105,0.24210526315789474,0.5263157894736842,0.1473684210526316,0.2894736842105263,0.43157894736842106,0.4789473684210527,0.33684210526315794,0.19473684210526315,0.1,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.43817511259769665,-4.107259233598661,2.0296507345243566
73,20,1,3,0.22174914063915074,0.21600279431396524,0.14779166564715174,0.339737635432136,0.24501488585320919,0.557178424593809,0.4952565464573393,0.7444696986055312,0.7105535803973064,0.48536330802827554,0.25376895854731546,0.2161410551053768,0.1784784078088472,0.8036905380745232,0.10672354851012533,0.37164291028271756,0.20448805647259136,0.1366103460923573,0.05144334936439322,0.12767781918267931,0.8105263157894737,0.6210526315789474,0.5263157894736842,0.7157894736842105,0.5736842105263158,0.8578947368421053,0.7631578947368421,1.0,0.9052631578947369,0.6684210526315789,0.43157894736842106,0.38421052631578945,0.33684210526315794,0.9526315789473684,0.24210526315789474,0.4789473684210527,0.2894736842105263,0.19473684210526315,0.1,0.1473684210526316,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3159130422292888,-3.645592142150451,1.4960781035401816
74,20,1,3,0.269127440164441,0.263069792076955,0.4930211209318238,0.267456070272328,0.13311213058102134,0.340200940818293,0.20201555062396553,0.19172836473178426,0.09899873204386578,0.37298779242688324,0.19341949616713297,0.5784080192515537,0.770525976134895,0.6780854824313283,0.15198826518807132,0.5833402123137634,0.06414926321787576,0.037188621641738445,0.03918753118342528,0.1964737457792922,0.9052631578947369,0.8105263157894737,1.0,0.6210526315789474,0.4789473684210527,0.6684210526315789,0.5263157894736842,0.43157894736842106,0.33684210526315794,0.5736842105263158,0.38421052631578945,0.7631578947368421,0.9526315789473684,0.8578947368421053,0.2894736842105263,0.7157894736842105,0.19473684210526315,0.1473684210526316,0.1,0.24210526315789474,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,-0.05880619113088602,-3.328271583884973,1.7756808524998613
75,20,1,3,0.40644400441825235,0.20159766721905592,0.3623521949655729,0.466902063394137,0.2088157108129809,0.1507157757703803,0.6441958584367957,0.37016884617849893,0.4316258646176234,0.08727694569004277,0.5666315347140881,0.16021210634796076,0.2327782418043575,0.10572983695990015,0.3553241907580403,0.4665942604677674,0.05996998618654878,0.1969841507940209,0.06307522059882036,0.12623772512000175,1.0,0.7631578947368421,0.9052631578947369,0.8578947368421053,0.5736842105263158,0.4789473684210527,0.9526315789473684,0.6684210526315789,0.7157894736842105,0.33684210526315794,0.8105263157894737,0.38421052631578945,0.43157894736842106,0.2894736842105263,0.5263157894736842,0.6210526315789474,0.19473684210526315,0.24210526315789474,0.1,0.1473684210526316,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.48467898633944745,-4.307521263348531,1.5831777238892806
76,20,1,3,0.3179612706825924,0.3892198857568563,0.31725817955694047,0.14645002633833681,0.44387977726986866,0.4975925026626249,0.33695794576681204,0.2734463889483361,0.1793981828157743,0.7027269031456952,0.12634531294658932,0.09633673761821074,0.47756373783589456,0.7173513960243822,0.08421886937532222,0.5617035278682617,0.32777594107338237,0.03693474423678342,0.27827025113537723,0.1100810587117803,0.9526315789473684,1.0,0.8105263157894737,0.5263157894736842,0.7157894736842105,0.7631578947368421,0.5736842105263158,0.4789473684210527,0.38421052631578945,0.9052631578947369,0.2894736842105263,0.24210526315789474,0.6210526315789474,0.8578947368421053,0.19473684210526315,0.6684210526315789,0.43157894736842106,0.1,0.33684210526315794,0.1473684210526316,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.60528479985481,-3.5575450616725064,1.2575636448028107
77,20,1,3,0.28285995168609923,0.1867446649259371,0.489458334355268,0.30705504785077153,0.4440233569132258,0.5118419585282755,0.3451971194831814,0.18764875776890033,0.1618624654887912,0.07715246880584456,0.6998772197931387,0.32852528739205994,0.26534435312277543,0.46401014953566366,0.1892655535372041,0.8134868905438554,0.1190091755786672,0.45167390998945917,0.12343989200224552,0.08127953659981121,1.0,0.6684210526315789,0.9526315789473684,0.7157894736842105,0.7631578947368421,0.8105263157894737,0.6210526315789474,0.43157894736842106,0.33684210526315794,0.24210526315789474,0.8578947368421053,0.4789473684210527,0.38421052631578945,0.5736842105263158,0.2894736842105263,0.9052631578947369,0.19473684210526315,0.5263157894736842,0.1473684210526316,0.1,1.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.4588617270274134,-3.3506701209082532,1.7487187886798687
78,20,1,3,0.33662649822671487,0.29119680262252556,0.3269486864114637,0.3093930622201809,0.4562223870355898,0.49616010509323466,0.4076742106538176,0.17264823688144942,0.7388654176188225,0.31415192336230413,0.4091460676861096,0.06976600363920041,0.1940313713910178,0.3004627406190948,0.5382590369426181,0.27648957837436133,0.47277051129680114,0.19756327357702436,0.10623806188509535,0.08852622368729927,1.0,0.9052631578947369,0.7631578947368421,0.7157894736842105,0.8578947368421053,0.8105263157894737,0.6684210526315789,0.43157894736842106,0.9526315789473684,0.4789473684210527,0.5736842105263158,0.19473684210526315,0.2894736842105263,0.38421052631578945,0.6210526315789474,0.33684210526315794,0.5263157894736842,0.24210526315789474,0.1473684210526316,0.1,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.6403513371931947,-4.399606986188083,0.9797246334388603
79,20,1,3,0.2314133174500752,0.23020896695412274,0.2111794786360659,0.5090539927888924,0.19844917472554546,0.11468517562510094,0.7003886484508629,0.4559329110890487,0.6125092263665872,0.8686055039916839,0.06409182221400445,0.22856436927530951,0.5655480709747179,0.4715985843600298,0.42743672542337763,0.197917744874326,0.345706900171046,0.06254765803485396,0.04308082601061336,0.18837581911421863,0.9052631578947369,0.8578947368421053,0.7157894736842105,0.8105263157894737,0.4789473684210527,0.38421052631578945,0.9526315789473684,0.6210526315789474,0.7631578947368421,1.0,0.19473684210526315,0.33684210526315794,0.6684210526315789,0.5736842105263158,0.5263157894736842,0.2894736842105263,0.43157894736842106,0.1473684210526316,0.1,0.24210526315789474,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.32084723669040904,-3.779331807333924,1.6262043141676261
80,20,1,3,0.2605452412602729,0.2436388952135261,0.45291741955948484,0.2901265024011962,0.28527756228835455,0.48124798155861676,0.11461986897657722,0.6458594108780809,0.22327413973389643,0.27385019189349635,0.4477050344682411,0.12113690687335524,0.1984938455013249,0.46335193190428586,0.6242881472086509,0.34343773831029367,0.07072680385911974,0.13368765508906577,0.0623743793708361,0.21657168542082597,0.9526315789473684,0.8578947368421053,1.0,0.8105263157894737,0.6210526315789474,0.7631578947368421,0.38421052631578945,0.9052631578947369,0.4789473684210527,0.5263157894736842,0.6684210526315789,0.2894736842105263,0.33684210526315794,0.5736842105263158,0.7157894736842105,0.43157894736842106,0.1473684210526316,0.19473684210526315,0.1,0.24210526315789474,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.22242419139589287,-3.561211413230256,1.3860343850051766
81,20,1,3,0.22033231577984702,0.43062051829485803,0.22914618398070663,0.27286679618411075,0.4534505700998878,0.2540339851647893,0.16162269690186182,0.6442751439400211,0.08818785179861807,0.15817906204337528,0.7505958360900362,0.49229890089937767,0.3060120601395812,0.04293714292371292,0.10510389881841123,0.4463629286077776,0.542904006671603,0.17812844887645576,0.25359035140398134,0.086337875299076,0.8105263157894737,1.0,0.7631578947368421,0.7157894736842105,0.8578947368421053,0.5736842105263158,0.4789473684210527,0.9052631578947369,0.33684210526315794,0.38421052631578945,0.9526315789473684,0.6684210526315789,0.43157894736842106,0.1473684210526316,0.19473684210526315,0.5263157894736842,0.6210526315789474,0.24210526315789474,0.2894736842105263,0.1,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.48196615249745395,-3.8220818382861013,2.074608694902033
82,20,1,3,0.17922797825083098,0.531302057996525,0.14683176231097028,0.6236320374360559,0.39075058776922056,0.5334829630339153,0.16719672934781743,0.2567228360424466,0.773520372988373,0.12262771960688112,0.8423446006192444,0.46863745330528234,0.7071557159500719,0.18703585232886535,0.0493729691870797,0.6179107713185585,0.026509418079140867,0.129207417263905,0.4648707687339454,0.2817207848231333,0.6684210526315789,1.0,0.4789473684210527,0.8578947368421053,0.6210526315789474,0.7631578947368421,0.38421052631578945,0.43157894736842106,0.9052631578947369,0.24210526315789474,0.9526315789473684,0.5736842105263158,0.8105263157894737,0.2894736842105263,0.1473684210526316,0.7157894736842105,0.1,0.19473684210526315,0.5263157894736842,0.33684210526315794,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.2878101214743158,-3.9699795679870964,1.6775147556564363
83,20,1,3,0.3162246022211417,0.4143497581922151,0.33655630117917323,0.21702363073954267,0.32348046325877616,0.40408510889541643,0.5535919899764413,0.252125114505074,0.7447316818019829,0.12549075446444516,0.23781256871086845,0.19089796446664217,0.1389955876913161,0.680392047225239,0.11732729945517623,0.06214429897518575,0.537360165815819,0.3969514956327577,0.11470213888885401,0.08482258742961306,0.9052631578947369,0.9526315789473684,0.7631578947368421,0.5736842105263158,0.6684210526315789,0.7157894736842105,0.8578947368421053,0.5263157894736842,1.0,0.33684210526315794,0.43157894736842106,0.38421052631578945,0.2894736842105263,0.8105263157894737,0.24210526315789474,0.1473684210526316,0.6210526315789474,0.4789473684210527,0.19473684210526315,0.1,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.23448057972122888,-3.319438579330988,1.6690926065262988
84,20,1,3,0.5109070676982426,0.2458622908231739,0.351270059559188,0.23260434148921633,0.6295226899861991,0.39782551425210194,0.2197453860667256,0.13496934557170795,0.641250649869621,0.08447277765922734,0.27023995921453847,0.6681146502314694,0.2012522384613019,0.4931982878465525,0.8040073009958515,0.43260649105024296,0.08767493583914529,0.14822346631938157,0.20258408514985363,0.07052701749613689,1.0,0.7157894736842105,0.7631578947368421,0.5736842105263158,0.9526315789473684,0.6684210526315789,0.4789473684210527,0.38421052631578945,0.8578947368421053,0.2894736842105263,0.43157894736842106,0.8105263157894737,0.33684210526315794,0.6210526315789474,0.9052631578947369,0.5263157894736842,0.1473684210526316,0.19473684210526315,0.24210526315789474,0.1,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.3008870976982967,-3.5238866459756757,1.3259275955763006
85,20,1,3,0.37916253532915184,0.49415624889466475,0.21405274314851652,0.26240188171472484,0.42923144978138056,0.5299272522776094,0.3524041270230471,0.6867354544060903,0.17130952406477762,0.08022413519233917,0.23096476825464757,0.33924238938991935,0.5390557642321594,0.879410493586491,0.03735606577232273,0.10276219160360296,0.40164238835676763,0.027052864764263218,0.1928966087266722,0.289907276327125,0.8578947368421053,0.9526315789473684,0.6210526315789474,0.6684210526315789,0.8105263157894737,0.7631578947368421,0.5736842105263158,0.9052631578947369,0.38421052631578945,0.2894736842105263,0.43157894736842106,0.5263157894736842,0.7157894736842105,1.0,0.1473684210526316,0.19473684210526315,0.4789473684210527,0.1,0.24210526315789474,0.33684210526315794,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.4083463503708318,-3.341935962853936,1.8222028355149174
