Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
43,10,5,3,0.5212753346351903,0.7041459356006968,0.5157942562815984,0.3513511782992245,0.46735025820273646,0.2621292719966138,0.1951882808623858,0.11819300687625454,0.4221261762948813,0.06824951269187898,0.9,1.0,0.8,0.6,0.7000000000000001,0.4,0.30000000000000004,0.2,0.5,0.1,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.27772916143006227,0.20305702478750218,0.29330888724347637,0.4662207306492178,0.2955382246848934,0.44961696862257455,0.47641005288955934,0.3198856088338163,0.31688666168906016,0.3550686737168653,4.461501598175429,3.91736272222224,2.3781502699787986,2.041993280906973,2.9313997474239635,3.1050810108790703,3.9647893805247305,4.947764347373932,4.165936703028132,3.1784560752066984,0.8526029045553756,1.142393706412241,1.142393706412241,1.142393706412241,1.142393706412241,1.142393706412241,1,1,1,1,1,1
44,10,5,3,0.3809718543931152,0.38065769557410967,0.23515554734542182,0.5364122868968026,0.15788289474081552,0.39530160406264964,0.14384741889855274,0.11344674719577429,0.6139776618000489,0.07407571701342984,1.0,0.9,0.5,0.8,0.4,0.6,0.30000000000000004,0.2,0.7000000000000001,0.1,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.27832773956840234,0.3201982021840941,0.4135887919913914,0.34749977404034427,0.289539139083808,0.3785620343032384,0.4969196494096809,0.36944317164473894,0.33114828178004724,0.37620549251037716,3.549833019277238,3.2799627362246113,4.198710058925385,3.0422595612117855,3.3392153105891467,4.982914611981053,2.197855430037639,4.11719991639379,2.1304837352527954,2.426147290242435,0.165927375663331,1.053070540620202,1.053070540620202,1.053070540620202,1.053070540620202,1.053070540620202,1,1,1,1,1,1
45,10,5,3,0.3105558647392901,0.2720170485987352,0.6003302534573095,0.2402059947201035,0.19176099943501518,0.10964016847221056,0.5772048725165918,0.11841233359067552,0.5325342015950815,0.08072342553231272,1.0,0.8,0.9,0.5,0.4,0.30000000000000004,0.7000000000000001,0.2,0.6,0.1,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.26590721391443417,0.3744619963294644,0.22402896348196083,0.22401658581275158,0.4208114442816919,0.42848277098679866,0.38667779100897937,0.22280543229825872,0.4033491117808084,0.4154880952477882,3.810810827354894,3.981728771970928,2.366431185537728,2.679476451548667,2.0640816283083017,3.912262271933867,4.449857509092723,3.423700721973557,3.754738408200273,3.587910707976601,0.1256416617601558,1.6954567924115054,1.6954567924115054,1.6954567924115054,1.6954567924115054,1.6954567924115054,1,1,1,1,1,1
46,10,5,3,0.37447322636530345,0.3255319684278395,0.14246838182658295,0.4550296304310786,0.5355069303132006,0.25632971144391886,0.4643851386838952,0.08875835928412039,0.22048306529353412,0.04392340280595656,1.0,0.9,0.5,0.8,0.7000000000000001,0.4,0.6,0.2,0.30000000000000004,0.1,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.37607568256537693,0.3580271802473778,0.44951199142951365,0.48881256601401313,0.4925062791916432,0.2091485782167307,0.25003243941254616,0.34558266052003167,0.3873117299360304,0.47247731391242515,2.400951421806454,3.2721446059874264,2.8491301325165455,3.687466708549759,2.60027468089558,4.74102745154312,3.439354056765991,4.856495408489346,4.6940013270478,3.133639492816533,0.8591247767552092,1.2575150112559657,1.2575150112559657,1.2575150112559657,1.2575150112559657,1.2575150112559657,1,1,1,1,1,1
47,10,5,3,0.26017068611955096,0.12709894260457494,0.6578121162634549,0.31318245828785324,0.5813452460630881,0.09898132816528243,0.7735297796999138,0.3374296769265713,0.04410271748873437,0.17078182204123454,0.7000000000000001,0.5,1.0,0.6,0.8,0.30000000000000004,0.9,0.4,0.1,0.2,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.38540892755565265,0.3263124125223541,0.29066901025053576,0.3976409493970857,0.24218664142408206,0.2828672337871189,0.22596705957432914,0.295377763999567,0.4026329332203803,0.3068760599574963,3.5734709758331866,2.078582169070458,3.880974092661098,4.742229107358536,2.499811086695237,4.226131311660341,3.5305568503175597,2.430196132762831,2.811033865736681,4.351492232729418,0.4764893527845745,1.0761604481891336,1.0761604481891336,1.0761604481891336,1.0761604481891336,1.0761604481891336,1,1,1,1,1,1
48,10,5,3,0.3212968827804422,0.3231090445536932,0.1537119291063781,0.6446252427048637,0.10959156696993691,0.42515627748898227,0.08681372248686442,0.6135127855828616,0.02804924461552878,0.34676219289665466,1.0,0.8,0.5,0.9,0.30000000000000004,0.6,0.2,0.7000000000000001,0.1,0.4,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.22658701076844273,0.3561274877634391,0.34333911092964164,0.30296413314058396,0.46384549910880296,0.36957822943132324,0.3579438409594466,0.2696920087061917,0.49971486765512485,0.34909277338810274,2.713347659624391,3.7898334816888894,4.127009130265898,4.776444592425898,4.881299447519649,4.380453511108785,4.765981477352112,3.315577304867995,4.7267369154902905,4.459705124108053,0.7596966076920894,1.1127759417023473,1.1127759417023473,1.1127759417023473,1.1127759417023473,1.1127759417023473,1,1,1,1,1,1
49,10,5,3,0.37824519620419284,0.26310735769007076,0.5236107963025284,0.7326314439007486,0.3831753840084537,0.07244510681794664,0.41010431214263976,0.31301887490348074,0.2564040979987155,0.07095029997081423,0.9,0.7000000000000001,0.8,1.0,0.6,0.2,0.5,0.4,0.30000000000000004,0.1,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.43272661131549006,0.4882107461391931,0.4407471533691377,0.2945321329703552,0.36202027414223525,0.4046051682646452,0.41653769791996614,0.3911394159080906,0.23271032847324635,0.48161148217525157,2.0764202846258124,3.2805399571302876,3.363550672991667,2.766397806267351,2.8397404290566546,4.557833171288042,4.486894417301384,2.675736379914056,2.546875846891328,3.2127278831560764,0.4097073959931241,1.3952285960891229,1.3952285960891229,1.3952285960891229,1.3952285960891229,1.3952285960891229,1,1,1,1,1,1
50,10,5,3,0.34363043887586453,0.4541826155491678,0.15424955619458236,0.16290047838586363,0.3917882015399611,0.238273889666567,0.849766898316555,0.1825915584201158,0.09209138478806443,0.025289084102182266,0.8,0.9,0.6,0.5,0.7000000000000001,0.4,1.0,0.30000000000000004,0.2,0.1,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.35077162716064936,0.3119857174921427,0.4259492721119057,0.24236529566384807,0.4603354588497207,0.3320461234471286,0.48829371601519134,0.3217866573765147,0.29201437271614217,0.39115897352167756,4.72348039384005,3.476496567804123,4.9679334416431224,3.619597177597502,4.985242991370425,2.183697764364279,4.538524496287486,2.9120660958897235,3.237009052112738,2.2569557646810328,0.6305549351154083,1.7336515666929966,1.7336515666929966,1.7336515666929966,1.7336515666929966,1.7336515666929966,1,1,1,1,1,1
51,10,5,3,0.2977205174430576,0.4034744666303738,0.32099576622858383,0.316099036378271,0.7467154081429506,0.2973510670948139,0.24507330624752358,0.21562329399465555,0.04243900455098282,0.15991536542952256,0.9,0.8,0.7000000000000001,0.6,1.0,0.5,0.4,0.30000000000000004,0.1,0.2,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.3018838686865218,0.33586496391155574,0.38976040007263946,0.2267173550583228,0.3346046999052893,0.21674365536555157,0.3011011626801852,0.39319123826770264,0.45735435342929276,0.2045845617939987,2.00050226595099,4.099267826118885,4.664230481625699,2.6326188089457747,2.0519874936829487,3.4894044833320743,2.482770264561492,4.006553324510813,3.6642311798957423,4.836374130426435,0.6710087360426242,1.7074357276211987,1.7074357276211987,1.7074357276211987,1.7074357276211987,1.7074357276211987,1,1,1,1,1,1
52,10,5,3,0.3736852142525755,0.28832748137521036,0.16730445517278197,0.5847025646305836,0.3074630839329557,0.5217457440896531,0.23890461949766087,0.08727876681580116,0.20573733551965911,0.06037750109707263,1.0,0.9,0.6,0.8,0.5,0.7000000000000001,0.4,0.2,0.30000000000000004,0.1,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.2535886059653761,0.20162258404417233,0.3913642084936031,0.4588522447632856,0.22790495105384295,0.253581493996722,0.3153550474021403,0.24461769478364004,0.25197084644480133,0.4568500609631666,2.2150875109858905,3.443962728709902,2.3984865650936986,3.698367898955853,2.0842044738135095,2.061797923157742,2.072438327358126,3.8666142133650503,2.938569640684857,4.093211266572261,0.7148888813200265,1.4806776442203295,1.4806776442203295,1.4806776442203295,1.4806776442203295,1.4806776442203295,1,1,1,1,1,1
53,10,5,3,0.2728347033395407,0.37857487581606225,0.6276137099450358,0.544784633801261,0.1957199216785459,0.43452907072670305,0.1144583107225361,0.32150609303099853,0.04836240927893123,0.2632717644458964,0.7000000000000001,0.8,1.0,0.9,0.5,0.6,0.2,0.4,0.1,0.30000000000000004,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.323538777641349,0.2157470622524351,0.4422117483601028,0.4502987302302882,0.2985143470090547,0.3452230805810904,0.4459531299758685,0.37814569272120835,0.4302358135533612,0.3368901978475657,2.370258916662507,4.777298119601166,2.278334088980139,3.442237700438395,3.6729022778245395,4.633387444012643,4.467788361367736,3.4309908933489015,4.358895002920999,3.1255263245962066,0.3364698825958637,1.944712928486199,1.944712928486199,1.944712928486199,1.944712928486199,1.944712928486199,1,1,1,1,1,1
54,10,5,3,0.43547107743291225,0.7201226698672725,0.3728255077910521,0.19214254319912102,0.6153154293491108,0.5201303095065682,0.33410829291813304,0.1935214251320425,0.11115970439082297,0.0833731416249538,0.9,1.0,0.6,0.4,0.8,0.7000000000000001,0.5,0.30000000000000004,0.2,0.1,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.4228187929976945,0.37741186641632274,0.2934572658483842,0.36489423255026476,0.46103879397682157,0.25667193287439527,0.36528575278055153,0.27422507787030315,0.40458016975624034,0.4716173736393803,3.259630368090124,3.910816746919535,3.840620528218226,2.821603468928344,2.7313966373056453,3.3649879220229217,2.7397503837589037,2.2309989342298784,4.034602564970621,3.4590362256398253,0.6812458085951878,1.4465426342106071,1.4465426342106071,1.4465426342106071,1.4465426342106071,1.4465426342106071,1,1,1,1,1,1
55,10,5,3,0.2051777206128198,0.35650993362700845,0.2881210488089098,0.15961178436229262,0.6870652697977663,0.4716963550462902,0.0883207855469766,0.3051404707681286,0.2057981449212251,0.06283305146473937,0.8,0.9,0.7000000000000001,0.5,1.0,0.6,0.2,0.4,0.30000000000000004,0.1,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.47132556979011164,0.3761476090861476,0.38880044250479573,0.3205640239928432,0.4808938637186645,0.33964626178034146,0.4070269172285077,0.340271232252469,0.245762996714397,0.27459284171343734,3.5718288131201135,2.6296393591447207,3.442860736333178,4.950393874908679,2.629638484966245,2.314954903931132,3.1032086659447176,4.705155255870041,3.496384562616339,2.1794099513904834,0.9001782054943239,1.481275267289477,1.481275267289477,1.481275267289477,1.481275267289477,1.481275267289477,1,1,1,1,1,1
56,10,5,3,0.37865462628258295,0.2133042583718936,0.23063838748409216,0.19473414013071194,0.11075018641171958,0.2464623671008182,0.7769665832530168,0.5818179917715226,0.1160216619260728,0.050519913652998266,1.0,0.8,0.6,0.5,0.30000000000000004,0.4,0.9,0.7000000000000001,0.2,0.1,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.23509364649132025,0.4085390881563183,0.3775870120740731,0.41500333798382827,0.411925254131853,0.31836546089701195,0.43281105497547945,0.4517168688685364,0.3875594392234402,0.3236798088739986,2.2226118084048188,4.663490813985884,2.5772387533419607,2.035218660265146,4.863548592722646,2.4350861988590795,2.1979386238317415,2.8399793548855343,4.319073946398847,4.39081494475395,0.10897318022079633,1.3769880581169258,1.3769880581169258,1.3769880581169258,1.3769880581169258,1.3769880581169258,1,1,1,1,1,1
57,10,5,3,0.2300071347344529,0.16408041359382097,0.27505990431928845,0.49891672863820635,0.44516729322438664,0.11352622121337314,0.8507815758562709,0.11057225704398299,0.3167896375121233,0.08031161665345891,0.9,0.5,0.6,0.8,0.7000000000000001,0.30000000000000004,1.0,0.2,0.4,0.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.4827964210915771,0.2673616706649664,0.3953615230200651,0.4473228002188954,0.23455753452638312,0.41149686477377034,0.36780983945625345,0.23091256736723684,0.2193530868546338,0.25615557872558026,3.5774492707996846,4.526005906887831,3.0204912442484675,2.221761098472746,2.5901821542232453,4.692188213709246,3.186764207953643,3.294842762244009,3.1931912718449804,4.987383191378775,0.4361061461749812,1.598035580673982,1.598035580673982,1.598035580673982,1.598035580673982,1.598035580673982,1,1,1,1,1,1
58,10,5,3,0.27739918350590786,0.3135181394243868,0.31656734505178513,0.2890491473521261,0.5296499369145129,0.28081798579801054,0.18833095385831242,0.09719606366619399,0.0897782643958821,0.04871935363011697,1.0,0.9,0.7000000000000001,0.6,0.8,0.5,0.4,0.30000000000000004,0.2,0.1,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.30059113786953784,0.307360733078458,0.4551010404405723,0.3222596907212088,0.25417147217465147,0.4720135519285528,0.3201376487465707,0.23395293336656606,0.436660808683878,0.4631979791422538,3.509509229057474,2.1285153699814354,3.5490667238451374,4.341708560912226,2.0238168446296094,3.196925258244778,2.0677107615819468,3.376971858487871,2.7063980312851776,4.365480735075329,0.16592795172224706,1.1787032613793826,1.1787032613793826,1.1787032613793826,1.1787032613793826,1.1787032613793826,1,1,1,1,1,1
59,10,5,3,0.2556231764151552,0.6335655836362984,0.5087219737609481,0.4202550042791462,0.0598661656485176,0.2650300728112476,0.3736449919683555,0.19051616060746,0.8971290001925973,0.05877372090883131,0.8,0.9,0.7000000000000001,0.6,0.2,0.4,0.5,0.30000000000000004,1.0,0.1,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.40941034011182337,0.3350939669714639,0.29629305509086246,0.3775565022848194,0.4056479689818583,0.47049021719364986,0.4723697591130205,0.22710388692621275,0.4261297024252423,0.4007611587024248,2.3993608058584543,3.6107172492575317,4.783796355402863,2.5710403429963646,3.8310974748894284,3.982354993719032,2.5542775629810945,2.089241053137881,2.368618225757398,3.8497233859464517,0.17275051602565628,1.3558705592645093,1.3558705592645093,1.3558705592645093,1.3558705592645093,1.3558705592645093,1,1,1,1,1,1
60,10,5,3,0.20238959320108768,0.4463913492643912,0.5528591672602131,0.7335879521820403,0.30287280797132504,0.43269089908218467,0.15260071144874696,0.09457703284629145,0.33102044339152115,0.03635866331576905,0.7000000000000001,0.8,0.9,1.0,0.5,0.6,0.30000000000000004,0.2,0.4,0.1,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.4233310499994658,0.24290369324147787,0.42155303485515083,0.32510543873221165,0.2880851259944848,0.3497937511548678,0.38629159758945236,0.49245561443015223,0.2708104911707586,0.29459690091840623,4.541308007501037,3.8639307108314327,3.0092848151694476,3.9404135150482125,3.51964777472078,3.265831852872011,4.745159946651862,4.2959502193700025,2.2973678878778916,4.654456053232824,0.48423770880810335,1.5965489343779133,1.5965489343779133,1.5965489343779133,1.5965489343779133,1.5965489343779133,1,1,1,1,1,1
61,10,5,3,0.5813367226680817,0.5185877332044848,0.13500574916044522,0.15817808140905698,0.5750523991641666,0.48163246481349287,0.44584506988745604,0.1665948530445514,0.14086298954548915,0.04708518970781944,1.0,0.9,0.5,0.4,0.8,0.7000000000000001,0.6,0.30000000000000004,0.2,0.1,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.24502511490355877,0.3085162348516819,0.2741169285382588,0.38531589242564107,0.24887198982413133,0.37072516523987775,0.4162265994165444,0.28656482179564224,0.4593028649985419,0.21317243544114975,4.542317405322095,3.213612709455543,3.5158421711043104,2.2268975374702955,4.5976721857596985,2.5747743317142087,2.7790419347716284,3.291658804855612,2.252598024077579,3.9829617217375195,0.14041200506653786,1.7477881570470766,1.7477881570470766,1.7477881570470766,1.7477881570470766,1.7477881570470766,1,1,1,1,1,1
62,10,5,3,0.27549736852510986,0.34706030379211594,0.1788737523479792,0.14974878031050798,0.48430796487332106,0.2922271015405512,0.594846131610156,0.14023083936442782,0.1695026844530888,0.08868647437660317,1.0,0.9,0.6,0.4,0.7000000000000001,0.5,0.8,0.30000000000000004,0.2,0.1,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.23757111098771647,0.3786377603124455,0.47934895198686756,0.383438917666422,0.2769014450886904,0.47228805544105257,0.38509529926382696,0.3215508292244519,0.38555866669346733,0.41254503197390757,3.668633696040027,2.003268542747553,3.2820831494031997,3.920575740994578,4.1224857739781875,2.4165011132759315,4.001498257551536,2.060942393799098,3.932015976761539,2.4155457199007593,0.9445244355252619,1.139999967998203,1.139999967998203,1.139999967998203,1.139999967998203,1.139999967998203,1,1,1,1,1,1
63,10,5,3,0.1984296909214408,0.5173266518025814,0.5009747452065091,0.7538924072424502,0.558213943791288,0.290153860939281,0.4028431610518933,0.1569047808603799,0.26567792373945687,0.07910867775200982,0.6,0.9,0.8,1.0,0.7000000000000001,0.4,0.5,0.2,0.30000000000000004,0.1,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.4309953357622226,0.383860322598228,0.20292938700122876,0.4733810794214659,0.22206227407663998,0.33568741790080947,0.45272841821899584,0.24980927377015888,0.31787622884462596,0.2041363207268597,3.441045850654999,4.193249273327778,2.4391540513532646,4.7479354412272485,4.628007825690591,3.439646665779224,3.794101550394668,4.226875757519683,3.7826823143377726,4.983564933594826,0.4906262256574173,1.3473376311178074,1.3473376311178074,1.3473376311178074,1.3473376311178074,1.3473376311178074,1,1,1,1,1,1
64,10,5,3,0.2928807861238786,0.25629649249027153,0.7636833078560132,0.16420603985284257,0.07521333484471984,0.33119243084832917,0.46930089428769456,0.07694529389616993,0.6240897886439751,0.08755664379530476,0.9,0.8,1.0,0.4,0.30000000000000004,0.5,0.6,0.2,0.7000000000000001,0.1,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.42327039557251295,0.3861585328335881,0.30932992237433776,0.4056243792448102,0.23781238125332146,0.4780858767005022,0.4347761846209617,0.3168622722803796,0.3885843813519429,0.21481237338670375,4.3504351407497905,4.421975092798888,2.7896181237694813,3.479015501215942,2.6096711090054208,2.776865546554355,2.906737710036471,3.6982071280965596,2.4131210958419995,4.627001618571516,0.9618345025502273,1.7189321461618705,1.7189321461618705,1.7189321461618705,1.7189321461618705,1.7189321461618705,1,1,1,1,1,1
