Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
63,10,5,3,0.5822565670385133,0.1587205922274496,0.2882899302939492,0.49340845233806746,0.12456673489131398,0.43790047069188553,0.05902997427141715,0.7805067769767062,0.7174059924921456,0.03749600266954714,1.0,0.4,0.5,0.7000000000000001,0.30000000000000004,0.6,0.2,0.9,0.8,0.1,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.3100765842779695,-4.303127916618261,0.7996270396783727,0.7954275044980336,0.8419567122798423,0.8945741305173117,0.7828147344392441
64,10,5,3,0.20927450338843034,0.6655863778530833,0.19705818851402002,0.10526443121164325,0.07670969344674483,0.49716697949438593,0.44802011612667486,0.053719619571791444,0.7836372418565244,0.04396629593364315,0.8,1.0,0.5,0.4,0.30000000000000004,0.7000000000000001,0.6,0.2,0.9,0.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5647878157345579,-4.770174286815618,0.40051787699981284,0.35481922648364617,0.3261623995307744,0.36568572339085487,0.464224726426454
65,10,5,3,0.29587904630449413,0.17644212263350612,0.4338783408257181,0.4595049836647787,0.11778102921302747,0.0652019786456911,0.7875885488882122,0.4141795894615421,0.3237116540828803,0.08115860330983876,1.0,0.6,0.8,0.7000000000000001,0.30000000000000004,0.2,0.9,0.5,0.4,0.1,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.337804305620971,-4.350452733711911,0.5921529537482728,0.38287037133777185,0.5268041156982305,0.4580384451871575,0.5734501000440817
66,10,5,3,0.31640381586184474,0.4398174568395922,0.21320290196921232,0.3577607290729573,0.2734014515942984,0.6226705072129342,0.05693086142215284,0.2719218364118516,0.17823775038447556,0.0732401071991069,1.0,0.9,0.6,0.7000000000000001,0.5,0.8,0.2,0.4,0.30000000000000004,0.1,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.1784733238884814,-4.431911794462493,0.8410527619510648,0.7594621095155071,0.9138126176349044,0.761514493451708,0.9756590887437888
67,10,5,3,0.20090534398480142,0.2367787827984117,0.5878505940839827,0.15342815321676195,0.3365028747407776,0.7446922259900638,0.17658349193135003,0.04347915151339286,0.345464192237805,0.17484472278014754,0.8,0.7000000000000001,1.0,0.5,0.6,0.9,0.30000000000000004,0.1,0.4,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.9105330078012062,-4.609675333875065,0.2959308174162924,0.4815586141375886,0.44374577924047043,0.5206968063540718,0.3439851115205888
68,10,5,3,0.2845432877037619,0.32206499606598815,0.37795910495866003,0.5175237499127164,0.27897886972765695,0.21256391230492078,0.49855060044638416,0.21110018950986031,0.1180089582369876,0.07434617555715185,1.0,0.9,0.7000000000000001,0.8,0.5,0.4,0.6,0.30000000000000004,0.2,0.1,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5779961403265148,-5.174145358750835,0.7571346479171083,0.6142606370212416,0.6587697685711987,0.7886087044636317,0.6704101663786631
69,10,5,3,0.39939035041389803,0.17546735867693625,0.6759643343104731,0.4795301622742939,0.5970202654059368,0.2552988281186089,0.3908660574967076,0.11320005801534692,0.24340482419160064,0.06280908470723426,1.0,0.6,0.9,0.7000000000000001,0.8,0.4,0.5,0.2,0.30000000000000004,0.1,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.26426790796173155,-3.7860040324925235,0.13725177412464948,0.13144149657148307,0.1229936208540156,-0.034897326014800056,0.18844326190439953
70,10,5,3,0.3313728647135428,0.44178704207375724,0.7237052744608261,0.45851775769610736,0.07925827665764039,0.3811650398878046,0.8941883366208205,0.24436263017089654,0.34970788706494166,0.06783681483447979,0.8,0.7000000000000001,0.9,0.6,0.2,0.5,1.0,0.30000000000000004,0.4,0.1,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5379365034180704,-4.644181845452844,0.5027143833367776,0.4306708369986859,0.5111505573484794,0.5527397338378287,0.7467047145513029
71,10,5,3,0.4227662884295857,0.5269923345512382,0.34268046939310226,0.2647729958652845,0.22514125007578656,0.8585024198656647,0.16575145465594165,0.4180490375776617,0.15433897002035415,0.07672609488899534,0.8,0.9,0.7000000000000001,0.6,0.4,1.0,0.30000000000000004,0.5,0.2,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.49911719178278446,-4.821908292311728,0.9053854417401774,0.8262989256483552,0.9193348490083336,0.9450111855419553,0.8512937333408964
72,10,5,3,0.29273441086680696,0.4039335603498875,0.4118615559660759,0.29546872841929245,0.4828732708054376,0.32275575234489984,0.06490240192949753,0.1725218971855518,0.31872262213284536,0.05463242641366359,0.9,1.0,0.8,0.6,0.7000000000000001,0.5,0.2,0.30000000000000004,0.4,0.1,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.7081616778662859,-4.376537977872773,-0.1289179903393573,0.12051677183420245,0.25493140065610037,0.042608394189044795,0.12158132085483758
73,10,5,3,0.21750248075014822,0.661642484781243,0.16962604626930822,0.5312867989642225,0.1806107077816027,0.09952141482029042,0.7102516056521186,0.5314721689788249,0.030924487996654704,0.1666574896069549,0.6,1.0,0.5,0.8,0.4,0.30000000000000004,0.9,0.7000000000000001,0.1,0.2,1.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.40907778427448627,-4.928197782913799,0.716347963574793,1.0302291568048219,0.7894669128182492,0.8521785715872476,0.8890001762869864
74,10,5,3,0.32125709864506424,0.26612120579642473,0.3055442256234317,0.23028401720613512,0.21648144672616287,0.32694341493495316,0.10295424067327202,0.052126064238955355,0.27223835118518913,0.03369699935924288,1.0,0.9,0.8,0.7000000000000001,0.5,0.6,0.30000000000000004,0.2,0.4,0.1,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.1667410525328886,-4.353150460720612,0.40702882148182157,0.3649630831963643,0.4918277532594612,0.444700737048957,0.26064693355999863
75,10,5,3,0.23479741811636623,0.36288940567030414,0.2217808178452933,0.6439877767371913,0.11714584279059514,0.70388703810206,0.1577836518288135,0.40713710541544373,0.14052796896508232,0.057294699867369105,0.7000000000000001,0.8,0.6,1.0,0.4,0.9,0.30000000000000004,0.5,0.2,0.1,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5274442363339465,-4.611478878161165,0.6600349951619298,0.5460497809198454,0.5332135202615794,0.4666362062485935,0.4280644849394532
76,10,5,3,0.5387194885485177,0.6964178369392964,0.5290090266416113,0.4727636882911554,0.4064822645518003,0.3408564385724432,0.15075201326391208,0.27904435914727443,0.10938232439324208,0.040960819892354686,0.9,1.0,0.8,0.7000000000000001,0.6,0.5,0.30000000000000004,0.4,0.2,0.1,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.23717601572302108,-5.064997396934395,0.5192270091009299,0.8756790018324864,0.700003735341734,0.6733372496165094,0.8819464090510646
77,10,5,3,0.4585848979765743,0.5795273578538039,0.3935651423856385,0.2493180083315233,0.20009054196543785,0.6369017420134376,0.10273768348109956,0.5125131507398698,0.25454406598615187,0.08492913985083526,0.9,1.0,0.7000000000000001,0.5,0.4,0.8,0.2,0.6,0.30000000000000004,0.1,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.43395742629446976,-4.375301048816386,0.8422118000723187,0.8836242509904664,0.8655355122646159,0.802687920046832,0.7541158546150568
78,10,5,3,0.3044286293070878,0.16691357269729096,0.6306430044131185,0.16665748664285418,0.37728865726675503,0.6048598090822002,0.12910046157521574,0.8496368173747871,0.08935148548348769,0.05154751025874249,0.7000000000000001,0.5,0.9,0.4,0.6,0.8,0.30000000000000004,1.0,0.2,0.1,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.21266225176705905,-4.315099781473627,0.46460594761002455,0.26237821526964866,0.12246915150116522,0.19851697530346452,0.36994461413194246
79,10,5,3,0.2977579183732276,0.5354781810179294,0.34562012008966575,0.15938260892543327,0.4106662217585688,0.234969403149368,0.6947475597768908,0.15981760852596008,0.2646045866832654,0.06952729259422732,0.9,1.0,0.7000000000000001,0.5,0.6,0.4,0.8,0.2,0.30000000000000004,0.1,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.4676725820056395,-4.078344143277428,0.18707626646365474,0.1310702144503361,0.1110475416198822,0.28544259078303436,0.14178139968020845
80,10,5,3,0.2440214506674404,0.442237095077358,0.21413084123888804,0.750383182926675,0.3948811895338732,0.5400998214569298,0.2886775792161066,0.21490396007739893,0.14630545423874114,0.06333105898825193,0.9,0.8,0.5,1.0,0.6,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.156332005751509,-3.7897350060598636,0.3620036868089919,0.596903238749976,0.5430485693368168,0.4535242404450414,0.6760431905220964
81,10,5,3,0.25663877357495013,0.3656395074403175,0.2627034738940807,0.502259375763526,0.14779299301175042,0.34087026531920095,0.4738575720627558,0.13675809217952253,0.052865289062261095,0.2620922775396232,0.9,1.0,0.7000000000000001,0.8,0.4,0.5,0.6,0.2,0.1,0.30000000000000004,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.43699241810410716,-4.465712023335934,0.7304833528462351,0.8653185309211756,0.8866651604247215,0.6906438382452651,0.908450650644925
82,10,5,3,0.30171387958611773,0.2036181997312717,0.716530940361426,0.1806270687494617,0.482775765172124,0.11214540189749772,0.42640024696758283,0.3666828762283988,0.08940058442589414,0.05116959029606161,0.9,0.8,1.0,0.4,0.7000000000000001,0.30000000000000004,0.6,0.5,0.2,0.1,0.5,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.4848218978967989,-4.184848894153583,0.34381247505881246,0.44084142822081024,0.2515120835800976,0.28575467347208255,0.23847516788299
83,10,5,3,0.46492174121723623,0.3842240675432489,0.24875563114326416,0.7083851068721283,0.2346266910226695,0.5657526417273187,0.3685315560571417,0.1973236090130775,0.1173309238361161,0.040484971257222314,0.9,0.8,0.6,1.0,0.4,0.7000000000000001,0.5,0.30000000000000004,0.2,0.1,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.29977283610621575,-4.843574559576571,0.866335176222366,0.9379515064611327,1.1066566684217929,0.7606668890784948,0.8813669019672249
84,10,5,3,0.2954689158839161,0.4319696751693721,0.29236059947168075,0.2901209617090265,0.19716994575043278,0.10004611307809302,0.8035210673510508,0.3387414883305251,0.07969696114421876,0.04418496404386767,0.8,0.9,0.7000000000000001,0.6,0.4,0.30000000000000004,1.0,0.5,0.2,0.1,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.2539009213461149,-4.376309224093863,0.9689095794640615,0.837663602831772,0.7879633648082879,0.6324607101710048,0.5536872379255916
85,10,5,3,0.280622711019783,0.510398091076001,0.4465157204360791,0.46677345491168953,0.31580037916761455,0.138791127148832,0.09190034302019699,0.29888700589663614,0.5252897149289864,0.06938233873773798,1.0,0.9,0.8,0.7000000000000001,0.5,0.30000000000000004,0.2,0.4,0.6,0.1,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.6468208756744528,-4.760230857703502,0.653958942730333,0.7442391674539366,0.8114294441088341,0.5934023213951517,0.7521227540886417
86,10,5,3,0.24934335144233044,0.21052953709340372,0.301069532833337,0.45753954141897796,0.09454640407877046,0.20400403817482685,0.309801615920572,0.8689937466583363,0.09736612263488194,0.047439565562247016,0.9,0.8,0.6,0.7000000000000001,0.30000000000000004,0.4,0.5,1.0,0.2,0.1,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.4604568298200708,-4.928370984092497,0.7412562823170391,0.7718301830528723,0.8667485178813016,0.9153722454517036,0.9857155544199125
87,10,5,3,0.2802183336489563,0.3396507513450905,0.6973111383044692,0.33563253402935034,0.6780488486808053,0.22753278649394418,0.16655062245821822,0.3874812678833856,0.09028469241517362,0.03464235155190057,0.8,0.7000000000000001,1.0,0.6,0.9,0.4,0.30000000000000004,0.5,0.2,0.1,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.18481620026900578,-4.544759413930265,0.8839986521183703,0.9310808283924318,0.7566723834672265,0.8126033650262535,0.9062059807550856
88,10,5,3,0.27827883539692,0.4636525415578579,0.32260190463499455,0.8182340834729225,0.23090399003518872,0.1468985863521381,0.4041569320450381,0.6138105623552625,0.12120952056343266,0.05435566698757352,0.8,0.9,0.6,1.0,0.4,0.30000000000000004,0.5,0.7000000000000001,0.2,0.1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.35617541726109136,-4.583477789386558,0.20480742759222775,0.21953520310677957,0.34113104340479494,0.04695626679595803,0.38619715728599135
89,10,5,3,0.3140427402437456,0.4449064666009513,0.2718239820790307,0.6848068871433579,0.18645285787700333,0.11370058145877726,0.3203955498400331,0.06240870474940202,0.23391513925142357,0.04736240967541472,0.8,0.9,0.7000000000000001,1.0,0.5,0.4,0.6,0.2,0.30000000000000004,0.1,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5781162799684754,-5.067598712983489,0.6040941716074857,0.5344189615136239,0.6482218462225731,0.7488731460749412,0.5937907218276692
90,10,5,3,0.4917769528011441,0.621780495620595,0.23480169502392434,0.4030788717599835,0.10525479154055589,0.5082400567464497,0.3712319653672286,0.18082887251763788,0.12170269341455238,0.071119391053609,0.9,1.0,0.6,0.7000000000000001,0.4,0.8,0.5,0.30000000000000004,0.2,0.1,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7969986464182841,-5.608637331417524,0.0964196987810026,0.3282966491234658,0.10632342224659447,0.12399035660303144,0.06656640967325732
91,10,5,3,0.34610588194863257,0.20746720780680905,0.14219593670109976,0.4762793206966238,0.12796386538485038,0.746792215092198,0.3813818935442379,0.1370502862014666,0.13187828090978757,0.05185283514363988,0.9,0.7000000000000001,0.5,0.8,0.4,1.0,0.6,0.30000000000000004,0.2,0.1,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.535643336294715,-4.781647123018717,0.25916270686905696,0.38964355579498006,0.21135497375043533,0.28481293492217125,0.15190357574540644
92,10,5,3,0.4018454413920851,0.3760204713024913,0.31241503027597245,0.42730573040963815,0.24664302396400917,0.11283700090704157,0.37954962404790693,0.1213786905123442,0.32576674522127275,0.07627859482550582,1.0,0.9,0.7000000000000001,0.8,0.6,0.30000000000000004,0.5,0.2,0.4,0.1,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.2906275829104138,-3.7925170841234226,0.2216562261855018,0.31957569944011294,0.39968989211735373,0.48993062396324866,0.3992269688750241
93,10,5,3,0.2528025591684788,0.32723949217548354,0.1825529707803183,0.7058594324513126,0.34431772653624754,0.18071514591648222,0.16305512326331767,0.6000276290418723,0.05815690366256983,0.16319860222171464,0.9,0.8,0.5,1.0,0.6,0.4,0.30000000000000004,0.7000000000000001,0.1,0.2,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5211934233087464,-4.333230497522839,0.14629333870284958,0.18969426832595293,0.008827839030165313,0.21092487253373401,0.2452869719995036
94,10,5,3,0.3677645586635574,0.2043141560518107,0.4276634420344732,0.25076387184445537,0.16382554293173934,0.5516123725905953,0.13538124772773913,0.12918672602651232,0.34480323558444315,0.053302183721138374,1.0,0.7000000000000001,0.9,0.6,0.5,0.8,0.30000000000000004,0.2,0.4,0.1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.4109805071535614,-3.8381205384875727,0.2004455937587352,0.3874588315584884,0.26464208653838683,0.12898368953920808,0.16388784065349601
