Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,eta0,eta1,eta2,eta3
54,10,3,3,0.222915579233962,0.32981903408132485,0.18749027288064168,0.6169198609915205,0.39169943381084765,0.1269388487264086,0.22722218106906517,0.05798983872681576,0.4451269038834137,0.07781477021477011,0.8,0.9,0.7000000000000001,1.0,0.6,0.30000000000000004,0.4,0.2,0.5,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.2609576885305532,0.49635835087948893,0.24784380139600998,0.4762020609128631,0.3820250392139055,0.2368264148747779,0.26748603330743737,0.26327366958679954,0.37835856157625014,0.2982479867927789,3.90675725058748,2.9868626116821777,2.5001911555782548,4.4303383154824925,2.1508894170447173,3.86225129368135,2.5657984598611088,3.3417904520388113,3.2341141715122705,4.096916365165316,1.4388917570031157,0.7500884864438525,0.7500884864438525,0.7500884864438525,1,1,1,1
55,10,3,3,0.6040644639035833,0.2847895684408878,0.685255683632944,0.5254963881927001,0.6389137051604343,0.054574006319694834,0.39267488803778283,0.19752014568053602,0.02699375902390251,0.3596957759974841,1.0,0.6,0.9,0.7000000000000001,0.8,0.2,0.5,0.30000000000000004,0.1,0.4,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.30924085540760077,0.42571704029851276,0.4537134765882256,0.3265280647445251,0.4305536755283357,0.44209130456777146,0.49154455962577376,0.3066102703512142,0.20222235067429364,0.4639491503108339,4.402808804594011,3.5741290491132602,4.943105358701679,4.707645325939166,2.78212875994234,4.547623765337232,2.405008153149836,4.284948696971317,3.7337241948834894,3.602482863012047,1.461387935106909,0.763455757617164,0.763455757617164,0.763455757617164,1,1,1,1
56,10,3,3,0.46703698023905793,0.4583725450853816,0.5764107066178809,0.45741758054892284,0.0844366680440547,0.35969697311481974,0.07644889431859268,0.5108779227462147,0.31849105529191174,0.03350265073510218,1.0,0.8,0.9,0.7000000000000001,0.30000000000000004,0.5,0.2,0.6,0.4,0.1,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.32661764329254717,0.29289775452847777,0.46429820972466945,0.2339522320543817,0.37424794118557725,0.2916487405164061,0.3450520128246234,0.26295174148400524,0.402473439584621,0.32674027303315245,2.4102658058781645,4.135994714357816,3.5171785834525506,2.4553577962275046,4.657774108116753,2.6339879749790724,4.348548685466431,4.611928194817453,4.704023681278244,3.197925095161758,1.5555803571698301,0.5237847482777299,0.5237847482777299,0.5237847482777299,1,1,1,1
57,10,3,3,0.27052609890084744,0.45998436664304654,0.5249441709329331,0.2363721709030825,0.34853428309591467,0.1452724915410105,0.06611358960900032,0.5668137897214,0.29792678765022773,0.027602999126166275,0.9,1.0,0.8,0.5,0.6,0.30000000000000004,0.2,0.7000000000000001,0.4,0.1,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.2601872711840824,0.31197911197416317,0.3017879912747763,0.41543263126384833,0.37874519674321117,0.47191142370803707,0.46706857113807304,0.3671303492384689,0.2298294956336679,0.41972715244297876,3.889117473847023,4.942624743421832,4.852132019576801,2.3347446723987724,4.306753547258468,4.298138069554117,4.5570067114894535,2.1996457510593097,3.114999429578247,4.788720275019873,1.6177397150062756,0.35396136280688706,0.35396136280688706,0.35396136280688706,1,1,1,1
58,10,3,3,0.34571996869469257,0.2960757120196983,0.3539113963578349,0.5706927505276302,0.2760268766952242,0.24332586170256862,0.16342480654647165,0.5700086027382684,0.07796661328724573,0.049475635949617014,1.0,0.9,0.6,0.8,0.5,0.4,0.30000000000000004,0.7000000000000001,0.2,0.1,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.27545023245883826,0.22473618182375438,0.34095226289566055,0.23840730699939117,0.29098735228336436,0.34452040992338095,0.2258340451031824,0.24845042385335825,0.2296217812786795,0.39320784116038504,2.308193280445438,3.1603514199966245,3.4773226877626233,2.006223117883072,3.8333018810077752,3.4365282481968062,3.4541527641223446,4.392805076579702,3.3271020673902596,3.0408792015528423,1.4590239852540394,0.1264331901036732,0.1264331901036732,0.1264331901036732,1,1,1,1
59,10,3,3,0.22664328033932224,0.23578107574452956,0.4379371241054232,0.6389175235461613,0.19206593646120207,0.35945239307483196,0.0633365659355746,0.28985500929431735,0.21692443864330474,0.05989016413682738,0.9,0.7000000000000001,0.8,1.0,0.5,0.6,0.2,0.4,0.30000000000000004,0.1,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.41993156478879046,0.49670153944082346,0.35390584722211516,0.26878538058580254,0.38897429099744996,0.3458183041069688,0.377199519743197,0.3773381836859677,0.42820274181066137,0.3267246688854315,2.038797820383131,3.710627749857272,2.7110134567890802,2.0200266660186825,2.2885933497565407,4.123379277336369,3.1828858717492587,2.0157163104520253,2.366740783426032,3.811198577188382,1.7676677007544612,0.8518709611468385,0.8518709611468385,0.8518709611468385,1,1,1,1
60,10,3,3,0.27505962755248115,0.34503516497915404,0.26976244626249674,0.6332943418084012,0.23960160174390355,0.6655912753796227,0.17834881102137792,0.08605650694503318,0.2930524371109126,0.030872274395549293,1.0,0.7000000000000001,0.6,0.9,0.5,0.8,0.30000000000000004,0.2,0.4,0.1,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.4563448791214457,0.3055635837853178,0.4707527308858702,0.39039525765115857,0.3281769958598403,0.32479561086553704,0.3967111896946547,0.2955397911735659,0.49611590773808145,0.3859839898993067,3.720752248513256,2.5067934746215976,3.959583359845655,2.9168763325711717,4.70375626922722,2.6313463991757584,4.615951263046009,4.973502722279628,4.799173963772086,3.042684411215798,1.904028857727027,0.5672306469227903,0.5672306469227903,0.5672306469227903,1,1,1,1
61,10,3,3,0.1718363259875803,0.2875854089815196,0.521861422055588,0.789198766627709,0.4915737893391504,0.7126148776583444,0.2913220557242519,0.11738101232483422,0.05747439707213742,0.264814642074916,0.5,0.6,0.8,1.0,0.7000000000000001,0.9,0.4,0.2,0.1,0.30000000000000004,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.24911751939676993,0.2500165093178499,0.20721416214348162,0.3387658340766005,0.21757651296033054,0.4385167317983627,0.4159181355379824,0.4610763186959152,0.4457081534621772,0.3448354401265994,3.184764647467972,3.2925073712653115,3.746689127848947,2.7964772695383755,2.7599018747753434,2.4573141884091485,3.4419015799564523,4.5336001388338385,3.7559583751818555,4.0298286721158725,1.1321054423871022,0.10376019797871967,0.10376019797871967,0.10376019797871967,1,1,1,1
62,10,3,3,0.3691476706425816,0.5902972913648216,0.12557463882987197,0.7563914589790645,0.366178157982432,0.5290603214843084,0.3533886034119482,0.16882022828048768,0.11042959031033331,0.030436650245963898,0.8,0.9,0.4,1.0,0.6,0.7000000000000001,0.5,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.49713314259776903,0.43911550533549865,0.3091193503619866,0.2725078270890893,0.3719497956661404,0.2767214463944754,0.3512645197303924,0.4882026726245795,0.3301751657470048,0.4950637409300774,2.150971148934121,2.370822692389627,3.8646105026354483,2.6959212265310573,4.264013197893326,4.236260469750971,3.4960428968769666,2.2925953326844835,2.6752659938223955,3.574447245635221,1.948990910576379,0.3067732658654442,0.3067732658654442,0.3067732658654442,1,1,1,1
63,10,3,3,0.3123131052784569,0.6251774904509667,0.3220561161210228,0.6224559450878842,0.2545499205657724,0.15556959333291587,0.05738382332477365,0.608685512871141,0.3360760555882413,0.06428019542195017,0.8,1.0,0.6,0.9,0.5,0.30000000000000004,0.2,0.7000000000000001,0.4,0.1,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.35789441347482703,0.317030697588168,0.4973588419425212,0.35523278661878865,0.2347284146214569,0.4606748361186836,0.4853307604220583,0.49314101000188854,0.26730315502031243,0.44988166779835037,3.440233115792602,4.1348301276238315,4.45365728521887,3.7272454898927068,4.232029628377145,2.7458113288533323,3.589986560745869,3.9566632601735643,2.503473218416177,3.8161296400251756,1.24186000631935,0.21371284929533263,0.21371284929533263,0.21371284929533263,1,1,1,1
64,10,3,3,0.4326301599098593,0.6671735543191176,0.38566800115098837,0.5276000418183145,0.14511072549641094,0.10050910396677076,0.8093732880663705,0.422685144919119,0.027264736932359562,0.34116092137932313,0.8,1.0,0.6,0.7000000000000001,0.30000000000000004,0.2,0.9,0.5,0.1,0.4,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.30544375570052484,0.441483885138467,0.336410238330394,0.4324795614373438,0.42071239162800744,0.3417676646701056,0.47479526040788805,0.22522028626432514,0.2731087271993363,0.2591242337127438,4.082116946531073,4.5201921731983825,2.7566427009498757,4.350149054704421,3.441952103338523,3.8996007125699954,2.6501051164352596,2.2319531417771334,3.683506812658784,3.244732069450746,1.0945173401709605,0.8521138677573099,0.8521138677573099,0.8521138677573099,1,1,1,1
65,10,3,3,0.3220416805257612,0.22069196494228255,0.14051365173645552,0.75448405361811,0.26879423974682015,0.4712295673989586,0.6782725405599261,0.1661515627526853,0.14252738332475665,0.05814819551181891,0.8,0.6,0.4,1.0,0.5,0.7000000000000001,0.9,0.30000000000000004,0.2,0.1,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.21664104604421364,0.35454922293510444,0.22066187928910017,0.4893749849167763,0.44415554570534954,0.24443894405430178,0.4231855104251091,0.27856657272385477,0.40526918496020287,0.23805866658372216,4.6243062259901375,4.281186587634834,3.2517499695316108,3.502431903070086,2.931108563397705,3.79324407295183,4.967234633183889,3.4665008641393618,2.336907051178015,3.2427676147940336,1.6513748890067839,0.9506611692944825,0.9506611692944825,0.9506611692944825,1,1,1,1
66,10,3,3,0.3539620487541817,0.40780768241651266,0.2705906014932263,0.24245336424907926,0.7984084483271855,0.10144644481045405,0.31985894996896924,0.6266624865502307,0.23585150546492684,0.06884997233146249,1.0,0.8,0.6,0.5,0.9,0.2,0.4,0.7000000000000001,0.30000000000000004,0.1,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.2333615247595362,0.4135809994063935,0.45611648359901846,0.2473953840013694,0.34592689301220464,0.26468730005074115,0.4246115218509611,0.3441413247625673,0.4720439251436573,0.35122785704499015,4.52820685472059,3.3145919134576514,4.324305966881786,3.6566240081699863,2.8476940859529303,4.016206104095389,4.742812124322192,3.4907581406664807,4.813073248434258,4.611333886842267,1.8045337736268805,0.7591244345786655,0.7591244345786655,0.7591244345786655,1,1,1,1
67,10,3,3,0.40957926963524716,0.34749443929648105,0.34901277083757876,0.2790244719173945,0.15847888672642596,0.10205554964823782,0.0784192579141337,0.43170802114259665,0.06185206466725122,0.1641841163390748,1.0,0.9,0.8,0.7000000000000001,0.5,0.4,0.30000000000000004,0.6,0.1,0.2,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.35488578381909663,0.4753894907895935,0.4216037336737325,0.325027013771652,0.24883560657850598,0.26720488893991623,0.4765307400550328,0.3585638308260801,0.21224647876976444,0.49457179006336943,2.863442698639756,4.256670016222684,3.9223736249864722,2.9735639241740133,3.366364447214574,3.713950188046237,2.2987040411630293,2.631649101096639,2.754572337327349,3.6658415866503953,1.7561764025642144,0.10882834731552403,0.10882834731552403,0.10882834731552403,1,1,1,1
68,10,3,3,0.29162215498486277,0.6680772184247643,0.6034971832828525,0.33208265287783184,0.1599045774928337,0.37076504765022017,0.2744811545392643,0.07766235450181648,0.7035823491458089,0.04123493773053623,0.7000000000000001,1.0,0.9,0.6,0.30000000000000004,0.5,0.4,0.2,0.8,0.1,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.20873012568497173,0.22796916555137306,0.21449318368376163,0.32630116837504075,0.4924033033077283,0.20490866578758662,0.3828043596117245,0.2069234599269986,0.2927371026391674,0.25237686135753296,3.649498741263343,4.2790492228451065,4.2509000351591055,2.322882282024555,4.300559178770517,4.709361203901011,3.2908053693697,3.4423580829250158,2.851783127584505,2.825846195407124,1.4699885577626595,0.8815117487103007,0.8815117487103007,0.8815117487103007,1,1,1,1
69,10,3,3,0.2861859123332873,0.511081517948416,0.2948509745719962,0.11754485273657844,0.5974010155788587,0.35690724594149226,0.19160311765625906,0.613770868476251,0.14207586477023618,0.08801520615157038,0.9,1.0,0.6,0.4,0.8,0.5,0.30000000000000004,0.7000000000000001,0.2,0.1,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.2169079770526745,0.48632026197361033,0.3729032725042241,0.43500540372892393,0.22702998070949149,0.4960671024202034,0.25795417485032857,0.26528559736234575,0.2592560094115701,0.2700001588437965,2.6933168056904986,2.8597343574760377,2.155122818335724,3.5224419852050923,3.035424549270952,4.622303615554448,4.65846695149969,4.269393010178218,4.799874800182237,4.20944361612877,1.8205195984892644,0.9609755523255367,0.9609755523255367,0.9609755523255367,1,1,1,1
70,10,3,3,0.2541205110709554,0.2712790221521404,0.7262010215665,0.31587073714422964,0.12987690928322565,0.7510594178079378,0.2671635441721663,0.6910607546165906,0.03377023167337409,0.1563421089824298,0.7000000000000001,0.6,1.0,0.5,0.30000000000000004,0.9,0.4,0.8,0.1,0.2,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.20267602573084453,0.33819331425074006,0.4236483185241119,0.26584492978303986,0.4613360185977493,0.3755640144348163,0.44083775241707274,0.48647465617437097,0.388817468316324,0.4800109162440525,3.2194467432751344,3.2139644163455388,2.9728528131470973,2.0263585606544345,2.0940354155295795,4.669478373565742,2.8909117842682184,2.6342820990336318,2.6819308107670743,4.083091342020279,1.650669062385064,0.7762087863890946,0.7762087863890946,0.7762087863890946,1,1,1,1
71,10,3,3,0.39357042797752095,0.18451004216276712,0.313254115203845,0.4147340890434066,0.7107157340022819,0.12069118031047141,0.07920347835683511,0.8827658786406899,0.33044371022015717,0.0896436296209743,0.8,0.5,0.6,0.7000000000000001,0.9,0.30000000000000004,0.2,1.0,0.4,0.1,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.4654490908294037,0.49374184907593865,0.22642379764966444,0.4881058549018954,0.30735676505031895,0.4996471900586906,0.40989985244349436,0.2007374891839524,0.3902612532090386,0.24455997119199022,3.4367526927726564,2.0506213436018705,4.241738170426998,3.0644651954206426,2.5790625055231233,3.8010298619880207,2.5408134565694453,4.213730916753257,3.704051317797311,3.477018561582672,1.2524284560906551,0.3591883667758534,0.3591883667758534,0.3591883667758534,1,1,1,1
72,10,3,3,0.35094980467390113,0.31352652648087354,0.7006538913916955,0.41337630071343845,0.3217813799447911,0.2345551685972657,0.17396923899321212,0.3830613333150922,0.03400910070776944,0.17263173127345816,0.9,0.8,1.0,0.7000000000000001,0.6,0.4,0.30000000000000004,0.5,0.1,0.2,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.4176897690923884,0.3240392706543541,0.42731434494250137,0.21024265286073268,0.24152079915691518,0.34686105968196723,0.4566768086388775,0.3566489366019825,0.39198533568251415,0.4065458883537362,4.019667426823802,4.8482100661394485,2.962111004452515,4.095535110783697,3.5486295940561585,4.081377773688799,3.7068930462097303,2.0318557500196563,2.7889156497161163,3.8311977996203797,1.7846282828211417,0.4503760989542136,0.4503760989542136,0.4503760989542136,1,1,1,1
73,10,3,3,0.4856659209518366,0.5361434743352957,0.457911593655933,0.3317637258612662,0.1344422056644038,0.23748721216790492,0.05997378183912003,0.6203583445888874,0.2399467080981505,0.07721958796746659,1.0,0.9,0.8,0.6,0.4,0.5,0.2,0.7000000000000001,0.30000000000000004,0.1,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.22022664376865392,0.26104818579208505,0.39389960586042894,0.2732436914662252,0.4798647118055484,0.4895043240971984,0.4743930330597923,0.2633357736157901,0.49043907238219925,0.4726749601610293,3.3514911336172317,3.76699745887717,4.707922886125217,3.83024001392841,3.302214486347359,4.967938035341774,4.8337328611000645,2.1121016765283676,3.9732121761643397,2.7802713086099278,1.3583472624953896,0.7360206228402556,0.7360206228402556,0.7360206228402556,1,1,1,1
74,10,3,3,0.383283960124264,0.3822010685904715,0.23643513334957,0.3401238490068684,0.7104846795483369,0.15218324228259444,0.588738367925255,0.32984173866279803,0.14746979200285107,0.07872385131899148,1.0,0.8,0.5,0.6,0.9,0.30000000000000004,0.7000000000000001,0.4,0.2,0.1,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.3100118176865321,0.4201670843388008,0.21529767762591606,0.27922382234944454,0.4735088443598192,0.3738106721729767,0.3092196157065557,0.3988641718817758,0.3323504385849684,0.48307323467859226,4.571361614661468,4.745202844062472,4.574922095279217,3.312832761726365,2.960185437862265,4.338258500485616,3.1635761418039463,4.130995402228086,2.8092210786749967,2.063751874624143,1.559984750979994,0.12406529940020501,0.12406529940020501,0.12406529940020501,1,1,1,1
75,10,3,3,0.20603103115842014,0.2355094748360267,0.17819317879076113,0.7104964588018212,0.1576956657293041,0.2912587523724686,0.8014256363252947,0.7142049335256433,0.043955278985683126,0.16900449425175199,0.7000000000000001,0.6,0.5,1.0,0.30000000000000004,0.4,0.9,0.8,0.1,0.2,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.4775327930444014,0.33702130932476315,0.27667373621014907,0.3802346870947001,0.29825851757623817,0.21523173189289246,0.3983863118641575,0.22124875528237004,0.4894528024420818,0.4920294989915136,2.8417954648252977,4.40543031981818,4.987094267951763,2.271093597472553,2.318270570986771,4.6118277479501,2.886472887081796,4.637986856507701,3.9778198948114554,4.404810318046184,1.7389793070957162,0.9897124286947099,0.9897124286947099,0.9897124286947099,1,1,1,1
76,10,3,3,0.3223724209711524,0.30695098593089903,0.2592637214210563,0.1279312442196382,0.25084401017755453,0.13845905302923356,0.7440921494863618,0.14860388444729497,0.11958324932577331,0.08630572191585424,1.0,0.8,0.7000000000000001,0.5,0.6,0.4,0.9,0.30000000000000004,0.2,0.1,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.28284211703892964,0.4669322586886149,0.26346748080781657,0.24484106586589316,0.3423177219103024,0.25879858274181744,0.21773870386894906,0.2870890929404798,0.37202664961871235,0.2529597436684409,3.5523493174943366,3.101648465564293,2.8181090625337277,3.2337012953220587,2.5132349023646885,3.4396144145391565,4.313096236815335,2.497553461238848,3.769747388117455,4.465913827837871,1.6914940967634298,0.708537003565907,0.708537003565907,0.708537003565907,1,1,1,1
77,10,3,3,0.2354926780295833,0.5535795831256984,0.18680349879800517,0.36301683456198386,0.36628923200664165,0.2723292685119283,0.8072902859054489,0.1113247741151646,0.22100129485158956,0.04575385660473295,0.8,1.0,0.6,0.7000000000000001,0.5,0.4,0.9,0.2,0.30000000000000004,0.1,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.40131508265786736,0.20506122130292395,0.45240028628972234,0.3973238379968169,0.4244001292201689,0.2539855242435222,0.3339773782967449,0.3051628572392331,0.38160383828801425,0.3766097844113441,2.2483371895533084,3.567942989967707,4.94124356321425,4.972773163181695,4.136538965399737,4.656465922653593,2.0878154996287943,2.7688231703235533,4.251227067275618,2.70112650127749,1.9467574045386353,0.3468054020182995,0.3468054020182995,0.3468054020182995,1,1,1,1
78,10,3,3,0.2637163520298875,0.2266790013517549,0.21384903597478333,0.16503519558125962,0.5655172011035614,0.20570921714435092,0.45276970210224765,0.08440880524029369,0.2012789226063564,0.0465862004258956,1.0,0.8,0.7000000000000001,0.5,0.9,0.4,0.6,0.2,0.30000000000000004,0.1,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.49175120664321065,0.2197122785811646,0.22277242221521076,0.20245821328151425,0.44062613543786094,0.2501188272792775,0.22487047339941219,0.4901431199645811,0.3153408645965795,0.307961801928908,2.112586400085147,3.197096483180645,2.1936020619332153,2.3390623397366417,3.430288789173351,2.9207501806178264,4.973428938311041,3.771548083077116,3.6303727184595487,2.0276979226632093,1.9346555432709822,0.6142488274900716,0.6142488274900716,0.6142488274900716,1,1,1,1
79,10,3,3,0.2629839246011696,0.5617359785120817,0.20935235691226411,0.4943742390998903,0.208049358403135,0.11563490813017305,0.630133327943438,0.3569872965340905,0.1182202250535134,0.054701610825615116,0.9,1.0,0.6,0.7000000000000001,0.4,0.30000000000000004,0.8,0.5,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.3997153389693967,0.2487799634552106,0.39123553220256024,0.2735227456170233,0.32765638859951074,0.4762106155387978,0.4345312834966174,0.3471869498023813,0.46095175067061167,0.3060383979934679,4.101419712415383,4.8784652213812105,4.322036191598172,3.0814320262734216,3.6231615277715776,3.710789434242061,3.366989839716103,3.3217853552032652,3.6007149615834493,4.106511177275525,1.178901145193299,0.7835795734892358,0.7835795734892358,0.7835795734892358,1,1,1,1
80,10,3,3,0.2820881996234694,0.2522725990284168,0.1720649752248959,0.23281621192526036,0.15504521384636638,0.6250009783536067,0.7776379516535638,0.21828221838350226,0.03732558342699657,0.1388414073366529,1.0,0.7000000000000001,0.6,0.5,0.4,0.8,0.9,0.30000000000000004,0.1,0.2,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.3378398559198085,0.2083026474693866,0.3915482592858801,0.2147142099346309,0.30326667758991444,0.37177039344315155,0.339077036523603,0.4249126546178997,0.45610820300212335,0.23364379060086682,2.7555060158976934,2.2398811382942814,3.8953898862239216,3.43252181763812,2.251838186975084,4.794930828612716,4.383704319315693,2.4833678031351276,4.903817180098283,3.320153941778955,1.107318857448698,0.17326387215976266,0.17326387215976266,0.17326387215976266,1,1,1,1
